;Level;Stance;Claim;Votes;Comments;Depth
227;1.1.5.6.3.1;con;Everything that happens, happens simultaneously. The consequence is that time always occurs as the present and is not 'linear': the past consists only of memory operations in the present, and the future is only prediction and cannot begin. The future cannot be determined, because even the operation of predicting the future changes the present and therefore the conditions from which the predictions were made.The Future Cannot Begin;['0', '0', '0', '0', '0']; 1;5
228;1.1.5.6.3.1.1;con;Time brings the perception of change, movement. But that perception is not real if time happens simultaneously. Time is not only the present. Time is past, present and future. Those three stages are the same. The difference is how a being experience it. We experience time in a linear way, but as I said earlier, that doesn't mean it's the only way to experience it. Saying that the future cannot be determined means that the existance is being built, and not already built. Existance is. No past,etc;['0', '0', '0', '0', '0']; ;6
229;1.1.5.6.3.1.2;con;There are no evidence that time is not monodirectional.;['0', '0', '0', '0', '1']; ;6
230;1.1.5.6.4;con;This would mean it is theoretically possible to predict every point in time (also the future) when knowing everything about the moment existence began. If someone knows their future they will act differently and this prediction will not be correct anymore. Hence this prediction can not be made, therefore not everything was determined from the beginning of time.;['0', '0', '0', '0', '0']; ;4
231;1.1.5.6.5;con;If everything was determined at the beginning of existence, then the beginning of existence itself is still undetermined, leaving room for free will.;['0', '0', '0', '0', '2']; 2;4
232;1.1.5.6.5.1;con;This is a cyclical argument, and presupposes that free will exists.  If free the assumption that free will doesn't exist, the beginning of existence would be determined.;['0', '0', '0', '0', '0']; ;5
233;1.1.5.7;con;Though more complex than dominoes, human decisions are made through physiology, which adheres to the same laws of physics as any other matter.;['0', '0', '0', '0', '0']; ;3
234;1.1.5.7.1;con;Psychology is not a domain of physics.;['0', '0', '0', '0', '0']; ;4
235;1.1.5.7.1.1;con;Psychology is applied biology, which is applied chemistry, which is applied physics.;['0', '0', '0', '0', '0']; 1;5
236;1.1.5.7.1.2;con;All other fields (including psychology) are higher-order domains that are governed by the principles of physics. An example of the connection is the field of psychophysics being dedicated to analysing the effects on experience or behaviour by systematically varying the properties of perceptual stimuli along physical dimensions. www.sciencedirect.com;['0', '0', '0', '0', '0']; 2;5
237;1.1.5.7.1.2.1;con;Calling psychology a domain of physics confuses levels of analysis. For example, you can't fully understand the emotion of love by measuring physiological responses to perceptual stimuli.;['0', '0', '0', '0', '0']; ;6
238;1.1.6;con;Apparent randomness in the universe is strong evidence for the existence of free will.;['1', '0', '0', '0', '1']; 12;2
239;1.1.6.1;pro;The existence of spontaneous action suggests we have free will.;['4', '1', '1', '0', '0']; 32;3
240;1.1.6.1.1;pro;Even domesticated house cats exhibit signs of free choice, as they exhibit unpredictable behavior that does not conform to the will of their caretakers.;['2', '0', '0', '0', '0']; 13;4
241;1.1.6.1.1.1;con;"Unpredictability is not an indication of free will. Rather it is the state of not having enough background information in order to make an informed estimate. We can predict the weather but only within a certain percentage of confidence; the more information the higher the percentage of confidence in the prediction. A sudden gust of wind or unexpected rainfall is not proof that the weather has freewill.";['0', '0', '0', '0', '1']; ;5
242;1.1.6.1.2;con;The assumption that spontaneous actions exist is unjustified, meaning this is not a self-evident argument.;['0', '0', '0', '0', '3']; ;4
243;1.1.6.1.3;con;"A belief in ""spontaneous"" actions as a conscious decision, is confusing conscious thought with subconscious thought. One's subconscious ""knows"" 7 seconds before you decide something.";['0', '1', '1', '1', '2']; ;4
244;1.1.6.1.3.1;pro;Libet's seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.;['0', '0', '0', '1', '3']; 4;5
245;1.1.6.1.3.1.1;pro;The test was later replicated by others such as Kreiman and Haynes and others, extended Libet's findings by using more sophisticated technology.;['0', '0', '0', '0', '0']; ;6
246;1.1.6.1.3.1.2;con;Decisions are a balance between voluntary and involuntary, i.e. conscious and subconscious.;['1', '0', '0', '0', '1']; ;6
247;1.1.6.1.3.1.2.1;pro;It's free will to subconsciously pre-decide things since our slower and conscious awareness is better for contemplating decisions.;['0', '0', '1', '1', '0']; ;7
248;1.1.6.1.3.1.2.1.1;pro;Our conscious thoughts guide our subconscious, and vice versa.;['0', '0', '0', '0', '1']; ;8
249;1.1.6.1.3.1.2.2;pro;We involuntarily shut our eyes against a strong light, and we can choose whether to shut our eyes against a weaker light.;['0', '0', '3', '1', '0']; ;7
250;1.1.6.1.3.1.3;con;It may be the case that testing simple mechanical decisions is the very worst way to check for free will, which may be reserved for those decisions which are arise in the most authentic, natural, and creative contexts.;['0', '0', '0', '1', '0']; ;6
251;1.1.6.1.3.1.4;con;The decisions in the research studies appear to be meaningless. That such a level of non-moral non-impactful decisions are deterministic is compatible even with a libertarian free will.;['0', '0', '0', '0', '0']; 4;6
252;1.1.6.1.3.1.4.2;pro;"The subjects have even been ask to act when ""they felt the urge to do so"", which is a direct demand to follow their physical instinct, and not to freely decide.";['0', '0', '0', '0', '0']; ;7
253;1.1.6.1.3.1.4.3;pro;Many studies simply look at a choice among random options (such as choosing any letter in a set) which may lead the subjects to simply listen to their brain physical state to take a decision, and not using their actual free will.;['0', '0', '0', '0', '0']; ;7
254;1.1.6.1.3.1.5;con;Libet's study shows that there is 200 millisecond delay between deciding to act and moving your finger, which may be purely a mechanical problem, and not a deterministic one.;['0', '0', '1', '1', '1']; 2;6
255;1.1.6.1.3.1.5.1;pro;"Seeing a physical reaction before a conscious realisation may just as well mean that there is a ""lag"" in cognition, not that the decision itself was made without consciousness.";['0', '0', '0', '0', '0']; 7;7
256;1.1.6.1.3.1.5.1.1;pro;We are our brains, so if the decision are made by our brains, they are made by us.;['0', '0', '0', '1', '2']; 5;8
257;1.1.6.1.3.1.5.1.1.1;pro;Persons without brains are incapable of making decisions.;['0', '0', '0', '1', '0']; 1;9
258;1.1.6.1.3.1.5.1.1.2;con;If decisions are made by deterministic physical systems like brains, then there was no freedom in the making of the decision.;['0', '1', '0', '0', '0']; 1;9
259;1.1.6.1.3.1.5.1.1.2.1;con;The brain is not widely regarded as completely deterministic. It achieves some degree consistency by using statistical averaging, but some degree of consistency is not equivalent to complete consistency.;['0', '0', '0', '0', '0']; ;10
260;1.1.6.1.3.1.5.1.1.3;con;"Whether ""decisions are made by us"" is irrelevant to whether ""brain states relate deterministically to brain functions"" and its parent relevance for the grandparent.";['0', '0', '0', '0', '0']; ;9
261;1.1.6.1.3.1.5.1.2;con;If a brain does something you are unaware of, and then simply pushes it into consciousness (as suggested by the parent claim), there's no freedom there.;['0', '1', '1', '0', '0']; ;8
262;1.1.6.1.3.1.5.1.2.1;con;Habitual skills, like those required for sports, performing arts, and skilled labour, are largely reflexive. We find these people highly praiseworthy and responsible for their accomplishments.;['0', '0', '0', '0', '0']; 9;9
263;1.1.6.1.3.1.5.1.2.1.1;con;There is no genuine praise.;['1', '1', '0', '0', '0']; ;10
264;1.1.6.1.3.1.5.1.2.1.1.1;pro;Praise and praising events are often motivated by selfish desires to obtain something from the praised person;['1', '0', '0', '0', '1']; ;11
265;1.1.6.1.3.1.5.1.2.1.1.2;pro;Praise of non-personal ideas and dead persons are for political agenda, ultimately motivated by selfish matters (as illustrated by the confederates monuments debate in the USA);['1', '0', '1', '0', '0']; ;11
266;1.1.6.1.3.1.5.1.2.1.1.3;con;Praise by people that have no special needs are common and support the existence of genuine praise;['0', '0', '1', '0', '1']; ;11
267;1.1.6.1.3.1.5.1.2.1.2;con;"Praise is a behaviour of exclamation by a person feeling impressed, amazed or proud of the achievement of another. There is no necessity for freewill; it is a directed expression of an emotion.";['0', '0', '0', '0', '0']; ;10
268;1.1.6.1.3.1.5.1.2.1.3;con;People with traits that are largely explained by genetic factors - such as height, IQ - and that are thus not dependent on personal choices are often still praised for them.;['0', '0', '1', '0', '1']; ;10
269;1.1.6.1.4;con;All actions appear to be spontaneous to the observer, but may indeed be deterministically caused.;['0', '1', '3', '1', '7']; ;4
270;1.1.6.2;pro;The quantum world is intrinsically random.;['3', '3', '1', '1', '4']; 3;3
271;1.1.6.2.1;pro;The simple Newtonian view of a causal universe is disputable because of quantum uncertainty. It can actually be impossible to know the outcome of an even because it is impossible to predict subatomic particles. Therefore, things are not predetermined.;['0', '0', '0', '1', '2']; 1;4
272;1.1.6.2.1.1;con;"Things not being predetermined doesn't grant us free will; the weather might not be predetermined and we don't think it has free will";['0', '0', '0', '0', '0']; 1;5
273;1.1.6.2.1.2;con;Unpredictability is not necessarily evidence of an absence of causality. To the contrary, chaotic systems such as market movements and long-run weather patterns are frequently unpredictable by our current means but remain clearly causal.;['0', '0', '2', '0', '2']; ;5
274;1.1.6.2.1.2.1;pro;Free will depends on the existence of causal powers of the mind, not on randomness.;['0', '0', '0', '1', '0']; ;6
275;1.1.6.2.1.2.1.1;con;The causal powers of the mind are metaphysical and cannot be proven to either exist or not exist. As such, in Ayerian terms, they are 'literally nonsensical';['0', '2', '0', '0', '1']; ;7
276;1.1.6.2.1.3;con;Not knowing or understanding a cause does not equal there not being a cause. We do not have the ability to perceive all of the causes in changes to subatomic particles movement or state, that does not mean it doesn't exist.;['0', '0', '0', '0', '0']; 1;5
277;1.1.6.2.2;pro;The universe is intrinsically non-deterministic, showing true randomness in quantum processes.;['0', '0', '0', '0', '0']; ;4
278;1.1.6.2.2.1;con;"Quantum processes are only random as far as we can tell; they might be governed be rules we have not yet found.";['0', '0', '1', '0', '0']; ;5
279;1.1.6.2.2.2;con;Both deterministic and nondeterministic interpretations of quantum mechanics exist. No scientific consensus has been reached as both variations of interpretations so far correspond with all observations.;['0', '0', '0', '0', '0']; 2;5
280;1.1.6.2.3;pro;Causality requires us to consider the existence of demonstrated randomness in the natural world as evidence for a non-natural freely willing cause;['0', '0', '0', '0', '1']; ;4
281;1.1.6.2.4;con;A proof that natural world is intrinsically random would solve several unsolved problems. Those are unsolved because nobody knows correct answer to them.;['0', '0', '0', '0', '0']; ;4
282;1.1.6.2.4.1;pro;If the natural world is intrinsically random, then  BPP != P, because randomness would allow construction of computer that can perform computation in polynomial time that no deterministic computer can perform. In complexity theory, this problem is currently unsolved.;['0', '0', '0', '0', '0']; ;5
283;1.1.6.2.5;con;The randomness in quantum processes could be due to the modelling assumption that only processes that can be measured are modelled.;['0', '0', '0', '2', '0']; 1;4
284;1.1.6.2.5.1;pro;Particles do not have a classical trajectory in quantum mechanics because it cannot be measured.;['0', '0', '0', '0', '0']; ;5
285;1.1.6.2.5.2;pro;Many unintuitive characteristics of quantum mechanics are only unintuitive for people who do not consider the measurements as the defining source for content of the theory.;['0', '0', '0', '0', '0']; ;5
286;1.1.6.2.5.3;con;The Heisenberg uncertainty principle limits strongly what measurements are possible.;['0', '0', '0', '0', '0']; ;5
287;1.1.6.2.5.4;con;Beta decay produces a measurably continuous spectrum because energy is randomly distributed to electron and anti-neutrino. Beta decay in wikipedia;['0', '0', '0', '0', '0']; ;5
288;1.1.6.2.6;con;True randomness does not exist.;['0', '0', '0', '0', '0']; 3;4
289;1.1.6.2.6.1;pro;"""Probability"" and ""probability distributions"" are distinct from, and confused with, ""random"" on a regular basis. Only ""probability"" and ""probability distributions"" have mathematical and scientific evidence to support them.";['0', '0', '0', '0', '0']; ;5
290;1.1.6.2.6.2;pro;Things that appear random and chaotic still have a root cause even if such a cause can not be observed or measured yet.;['0', '1', '0', '0', '1']; ;5
291;1.1.6.2.6.2.1;pro;Things like coin flips only appear random and unpredictable to observers because it is difficult to measure all of the forces that influence them.;['0', '0', '0', '0', '0']; ;6
292;1.1.6.2.6.2.2;con;Complex and dynamic systems are indeed chaotic, like weather. However, that does not rule out that true randomness exists, like in quantum mechanics.;['0', '0', '0', '0', '0']; ;6
293;1.1.6.2.6.3;con;Humans have a tendency to call that which they do not understand 'random'.;['0', '0', '0', '0', '0']; 10;5
294;1.1.6.2.6.3.1;con;It is possible that randomness exists despite the fact that human beings mistakenly label things as random.;['1', '0', '0', '2', '0']; ;6
295;1.1.6.2.6.4;con;This statement is not yet proven. Albeit highly likely, it can not be formulated in such a strong manner to make a case.;['0', '0', '0', '0', '1']; 3;5
296;1.1.6.2.7;con;The Everett Many Worlds interpretation of Quantum Mechanics doesn't have a fundamentally random element.;['0', '2', '0', '0', '1']; ;4
297;1.1.6.2.7.1;con;The Many Worlds Interpretation includes all possible world states under one wave function. This means that there are no unaccounted for universe states, not that there is no random element to the one universe we happen to be in.;['0', '0', '0', '0', '0']; 2;5
298;1.1.6.2.8;con;The quantum world is considered unpredictable because it lacks a clear pattern, but that does not mean it is random.;['0', '0', '0', '0', '0']; 2;4
299;1.1.6.3;pro;Radioactive decay is a well-described stochastic process.;['3', '0', '2', '2', '0']; 2;3
300;1.1.6.3.1;pro;It was argued that particles may, in fact, be freely willing to split.;['0', '0', '0', '0', '0']; 5;4
301;1.1.6.3.2;con;The deterministic nature of Stochastic processes is yet unknown (á la Bohm) - that does not show that there are events without deterministic cause.;['0', '0', '0', '0', '0']; 11;4
302;1.1.6.3.2.2;con;"Whereas physical stochastic processes described today may become physically ""ruled"" in the future, this has yet to be shown and therefore could be ultimately ruled or not.";['0', '0', '0', '0', '0']; 2;5
303;1.1.6.4;pro;Tracing back actions and choices is only meaningful in hindsight to see how we arrived, but chaos, randomness, uncertainty, and free will still have a role.;['0', '0', '0', '0', '0']; 2;3
304;1.1.6.5;pro;True unpredictability or randomness requires that there is no existing cause for obtaining the specific modality observed instead of any other possible modality. This observed violation of causality leaves room for free will as an ultimate cause.;['2', '3', '0', '1', '3']; ;3
305;1.1.6.5.1;pro;"Randomness is defined as the absence of rule or organization, which can be rephrased in ""nothing is ruling or organizing"", making ""nothing"" as the rule and organization";['1', '0', '0', '0', '2']; ;4
306;1.1.6.6;con;Apperant is to seem real, it doesn't entail things to be real only appear to be real. A stick in the water appears to broken, the sun appears to be close. Both are not what they appear to be.;['0', '1', '3', '0', '0']; ;3
307;1.1.6.7;con;Free will requires understanding the cause of the choice as oneself, therefore randomness (as a lack of understanding) is evidence of a lack of free will.;['0', '0', '0', '3', '3']; ;3
308;1.1.6.8;con;Even if the universe isn't deterministic, randomness does not mean we have free will.;['1', '1', '0', '4', '28']; 7;3
309;1.1.6.8.1;pro;In philosophy, a clear distinction is made between randomness and free will.;['0', '0', '0', '0', '0']; ;4
310;1.1.6.8.2;pro;If randomness underpins our actions, then we can't be in control of them because our actions are random rather than free, undermining the kind of control required for free will.;['0', '0', '0', '0', '7']; ;4
311;1.1.6.8.2.1;pro;True randomness does not help the case of free will at all. If all your choices are due to microscopic randomness then it is not free. That would make you no more free to make choices than an electron is free to determine its location in an electron cloud.;['0', '0', '0', '0', '0']; 4;5
312;1.1.6.8.2.2;con;Just as life has evolved to combat gravity, we must have evolved in some respect to combat or use quantum mechanics for some benefit.;['0', '0', '0', '0', '0']; 8;5
313;1.1.6.8.3;pro;"A non-deterministic will would have to be completely random. Therefore, pure randomness would not be any more ""free"" than a deterministic will.";['0', '0', '0', '0', '0']; 2;4
314;1.1.6.8.3.1;con;Will can be non-deterministic without being completely random.;['0', '0', '0', '0', '0']; 2;5
315;1.1.6.8.3.2;con;Will can be self deterministic, and thus not be random.;['0', '0', '0', '0', '0']; ;5
316;1.1.6.8.4;pro;Pseudo-random number generators are deterministic, produce apparent randomness but are not evidence of free will.;['0', '0', '0', '0', '0']; 1;4
317;1.1.6.8.5;con;"""Not having free will"" would mean that one would be able to deduce a choice (with 100% certainty) about to be made in the future, given they have perfect knowledge. However, with a non-deterministic universe, this is impossible.";['0', '0', '0', '0', '0']; 3;4
318;1.1.6.8.6;con;If a person has a mechanism which chooses one of two outcomes based on a random event which occurs locally within the person's mind, then they were free to choose the outcome.;['2', '0', '0', '0', '0']; ;4
319;1.1.6.8.6.1;con;Their choice would still have been bound by the causal path stemming from the random event, even if the event itself did not have a causal path preceding it.;['0', '1', '0', '1', '0']; ;5
320;1.1.6.8.6.2;con;"If your will is randomly made in your mind, it simply puts ""nothing"" as the one who freely decides. That is not human free will, but the free will of nothingness.";['0', '0', '0', '2', '1']; 4;5
321;1.1.6.8.6.2.1;pro;The mechanisms of gene activation in the whole body that determines the whole  human biology is believed to be partly random. But nobody is believed to be freely deciding its whole biology.;['0', '0', '0', '0', '1']; ;6
322;1.1.6.8.6.2.1.1;pro;The book the origin of individuals deeply investigate the free nature of cells.;['0', '0', '0', '1', '0']; ;7
323;1.1.6.8.6.2.3;pro;"The free will of nothing is like putting ""Nothing"" as a all-deciding Deity";['0', '1', '0', '0', '0']; ;6
324;1.1.6.8.6.3;con;Random means unchosen. A random event cannot be the result of a free choice or any choice whatsoever.;['0', '0', '0', '0', '1']; ;5
325;1.1.6.8.7;con;To consider randomness as a meaningful concept, in regards to choice, is biased against the concept of identity, and therefore against free will.;['2', '0', '0', '1', '0']; 4;4
326;1.1.6.8.7.1;pro;The concept of free will is to accept that “I”, my identity, can be the cause of my decision. If the concept of identity is meaningless, free will is also meaningless.;['0', '0', '0', '0', '0']; ;5
327;1.1.6.8.7.1.1;con;Assuming that my identity can be the cause of my decision means admitting that my decision is constrained by my identity. My identity, in turn, is constrained by my genes and my past experience.;['0', '0', '0', '0', '1']; 3;6
328;1.1.6.8.7.2;pro;For an observer, my identity can only be described as causeless, “I have no reason to be who I am”. To consider it “random” suppose that it could have been different, “I could have been someone else” which is meaningless.;['0', '0', '0', '0', '0']; ;5
329;1.1.6.9;con;Even if on quantum level randomness would exist, asserting that free will would stem from this randomness is implausible;['0', '0', '0', '0', '0']; ;3
330;1.1.6.9.1;pro;"Anything that is random is by definition not chosen. When we do something random, we assume this is ""out of character"" and thus not really an action chosen by any will.";['0', '0', '0', '0', '0']; 3;4
331;1.1.6.9.2;pro;On a size scale, quantum phenomena is too micro to bear any meaningful information to the macro level of human behavior. There haven't been any observations of relational patterns between quantom phenomena, that would suggest effects on the level of human psychology.;['0', '0', '0', '0', '0']; 5;4
332;1.2;pro;Human actions are determined by uncontrollable internal and metaphysical processes.;['2', '1', '1', '0', '11']; 12;1
333;1.2.1;pro;Modern science's understanding of the brain suggests it is deterministically linked to human action.;['0', '0', '0', '0', '0']; 20;2
334;1.2.1.1;pro;Brain scans show that organic aspects of brain function affect decisions and behavior.;['0', '0', '0', '0', '1']; ;3
335;1.2.1.2;pro;Brain functions can be analysed in great detail and decisions consistently appear to relate deterministically to physical brain states.;['1', '2', '0', '1', '1']; 4;3
336;1.2.1.2.2;pro;"Decisions are made by our brain. The brain is physical, so it follows the laws of physics. Free will implies the brain's physics are altered by another decision system (not physical) to work against the result of the ""software + hardware"" brain system.";['1', '0', '0', '0', '0']; 1;4
337;1.2.1.2.2.1;con;The lack of understanding of the relationship between the appearance of the physical body during waking consciousness as mechanical and phenomenal experiences themselves precludes any assertion of evidence of physicalism.;['0', '0', '0', '0', '0']; ;5
338;1.2.1.2.2.1.1;pro;Evidence is only that which is evident to some conscious experience. There is evidence which suggest that consciousness itself transcends the brain, or life itself.;['0', '0', '0', '0', '1']; 3;6
339;1.2.1.2.3;pro;Criminology shows that brain activity and deficiency can contribute to criminal activity.;['0', '0', '0', '0', '0']; ;4
340;1.2.1.2.4;con;One should not confuse 'consiousness' and 'free will'. The fact we make uncounsious descisions does not make those descisions 'determined'.;['0', '0', '0', '0', '0']; 3;4
341;1.2.1.2.5;con;Whatever determines our physical brain states remains unknown.;['0', '1', '0', '0', '2']; ;4
342;1.2.1.2.5.1;pro;Brain science is still at a relatively crude stage even after great advancements in the last few decades.;['0', '0', '0', '0', '0']; ;5
343;1.2.1.2.5.1.1;pro;Currently, the way that brains process information and make decisions is far beyond our understanding, thus the data required to disprove free will cannot currently be processed.;['1', '0', '0', '1', '1']; 2;6
344;1.2.1.2.5.1.1.1;pro;If in the unkown part of the decision-making process there is a decisive free-willed element, free will exist and we simply do not know it yet.;['0', '0', '0', '0', '0']; ;7
345;1.2.1.2.5.1.1.2;pro;Whereas correlations can be found in brain physical patterns before the actual decision, since the processes that lead to these patterns are mostly  unknwon it leaves plenty of room for freely willed conscious elements.;['0', '0', '0', '0', '0']; ;7
346;1.2.1.2.5.1.1.3;con;Understanding the biological working of the brain is an arbitrary goal post. The question of free will can be tackled deductively without any knowledge of how this particular process unfolds.;['1', '0', '1', '0', '0']; 11;7
347;1.2.1.2.5.1.2;pro;Modelling even single neurons in a realistic manner requires modern supercomputers, therefore there is not enough processing power in the world to simulate the billions of neurons in the entire brain.;['1', '0', '1', '1', '0']; ;6
348;1.2.1.2.5.1.3;con;All scientific fields are in a relatively crude state compared to future advancements, but we can still construct truth around the current scientific consensus.;['0', '1', '1', '0', '1']; ;6
349;1.2.1.2.5.1.3.1;con;"Consensus does not mean truth but theory. When it gets to ""free will"", there is an impossibility to disprove or prove it by using only current scientific consensus, since we are not having a consensus on spirit, consciousness and soul definitions.";['1', '0', '0', '1', '0']; ;7
350;1.2.1.2.5.2;pro;Our spirit may be freely determining our physical brain states.;['0', '0', '0', '1', '0']; 4;5
351;1.2.1.2.5.3;con;We can easily alter our brain states with predictable outcomes by consuming specific chemicals (e.g. drugs and alcohol). In many cases we know exactly what is determining or altering our various brain states.;['0', '0', '0', '0', '0']; 1;5
352;1.2.1.2.5.4;con;The rebuttal that can be generalised to 'even if a phenomenon can be reduced to natural explanations, there could be a magical cause underlying it' are impotent rebuttals. This is because they simply assert the possibility of supernatural causes.;['0', '0', '1', '1', '0']; ;5
353;1.2.1.2.5.4.1;pro;"If there is a natural explanation of decisions, a 'will' or 'agent' that can transcend natural explanations is unnecessary.
Such natural explanations do exist.";['0', '0', '0', '0', '1']; ;6
354;1.2.1.2.6;con;There is no consensus among researchers about the significance of different findings, their meaning, or what conclusions may be drawn and papers have been written that argue the contrary.;['0', '0', '0', '1', '2']; ;4
355;1.2.1.2.7;con;While decisions seem to relate deterministically to brain states, this relationship can be changed through conditioning.;['0', '1', '0', '0', '1']; 5;4
356;1.2.1.2.7.1;pro;If two distinct area of the brain may be differently involved in the decision process even in the same person and for the same decision, it means that the predetermination is not structural/hardwired but of higher order of abstraction, which leaves room for free will.;['0', '0', '0', '0', '0']; ;5
357;1.2.1.2.7.2;con;If the process doing the conditioning is part of a deterministic system, then changes in the brain don't buy a way out.;['0', '0', '0', '0', '0']; ;5
358;1.2.1.3;pro;In order for free will to exist, some physical aspect of the brain would require the ability to move without being moved. This is physically impossible.;['1', '0', '0', '0', '1']; 5;3
359;1.2.1.4;pro;Since some psychoactive substances seem to be able to significantly alter a persons behaviour and personality in a matter of seconds, there is no reason to assume that our actions are governed by anything other then various chemicals in our brain.;['0', '0', '0', '0', '1']; 8;3
360;1.2.1.4.1;con;A substance can influence a person's behavior without fully determining it.;['0', '0', '0', '0', '0']; ;4
361;1.2.1.4.1.1;pro;Alcohol influences a person's behavior but does not determine it (otherwise people would all behave the same under the same amount of alcohol).;['0', '0', '0', '0', '0']; ;5
362;1.2.1.5;pro;Biological discoveries have been made that explain many internal sources of influence that deterministically determine human action.;['0', '0', '0', '0', '0']; ;3
363;1.2.1.5.1;pro;Evolutionary biology undermines belief in the existence of free will.;['0', '0', '0', '0', '0']; 6;4
364;1.2.1.5.1.1;pro;Since we evolved from very primitive organisms that don't possess free will, it is not possible that we have free will, since there is nothing in the biology or structure of the forms of life from which we evolved that could have mutated into whatever the source of free will is alleged to be.;['0', '1', '0', '0', '0']; ;5
365;1.2.1.5.1.1.1;pro;"It is easy to a say that insects, or animals with limited brain capacities, have no free will and are acting on heredity and environment alone.  The fact that we have an evolved brain, with a consciousness observing our actions, makes us think our consciousness is the controlling agent; when we are simply a more aware animal.";['0', '1', '0', '0', '0']; 4;6
366;1.2.1.5.1.1.2;con;"Electrotonic dynamics present as a candidate to resolve the hard problem of consciousness; their presence is emergent and certain and, cuspped, provide a mechanism for free will.";['0', '0', '0', '0', '0']; ;6
367;1.2.1.5.1.1.3;con;It is speculative to say that primitive organisms do not have free will.;['0', '0', '0', '1', '0']; ;6
368;1.2.1.5.1.1.4;con;We have many things that the primitive organisms we evolved from did not have, and which we ought not to have by the logic of your argument, including consciousness, self awareness, abstract thinking, etc.;['0', '0', '0', '0', '1']; ;6
369;1.2.1.5.1.3;con;Life seems to evolve in a teleological way. Beings are altered from generation to generation to fit to the environment. Then, even if only the will to survive drives and determines all actions it's still a different type of causality.;['0', '0', '0', '0', '0']; ;5
370;1.2.1.5.1.4;con;If consciousness actually had no bearing on our choices, then it would be irrelevant to our survival, and therefore it would not have evolved in the first place;['0', '0', '0', '0', '0']; 3;5
371;1.2.1.5.1.4.1;con;"Even if there is no free will, we do not have access to the predictor of what will happen; we have to somehow cope with that. Having to deal with incomplete information about the world might make consciousness favorable for survival.";['0', '0', '0', '0', '0']; ;6
372;1.2.1.5.1.4.1.1;con;Perhaps and maybes are too imprecise for this discussion.;['0', '0', '0', '0', '0']; 5;7
373;1.2.1.5.1.4.1.2;con;Artificial intelligence deal with incomplete informations, but have not reached consciousness neither self awareness. Consciousness is most likely useless for this kind of problems.;['0', '0', '0', '1', '0']; ;7
374;1.2.1.5.1.5;con;Free will lets us override our involuntary reactions that evolved for efficiency.;['0', '0', '0', '0', '0']; 4;5
375;1.2.1.5.1.5.1;pro;Flinching is involuntary so it evolved to be energy efficient, while pursuing a fanciful goal of training months or years to resist flinching is free will (so it isn't energy efficient).;['2', '1', '1', '0', '1']; ;6
376;1.2.1.5.1.5.2;pro;Free will lets us be fanciful in deliberating for a while on choosing a snack, since free will can override energy efficiency.;['1', '2', '1', '0', '1']; 1;6
377;1.2.1.5.1.5.3;pro;The simple exercise of suppressing an innate desire (e.g. I am hungry, but still refuse the snacks in front of me) supports the idea that there actually is free will. My body and internal processes are telling me, or even pulling me, in the direction of eating the snacks, yet I choose not to eat the snack.;['1', '0', '0', '0', '1']; 12;6
378;1.2.1.5.1.5.3.1;pro;Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.;['2', '0', '0', '0', '0']; ;7
379;1.2.1.5.1.5.3.1.1;con;Darwinian evolution is not a process that produces perfect organisms. It is a statistical process that reduces the frequency of genes that tend to limit an organism's ability to reproduce. This does not preclude the capability of any individual to undergo random change.;['0', '0', '0', '1', '4']; 1;8
380;1.2.1.5.1.5.3.1.2;con;Darwinian evolution can produce empathic agents. The genes within a group of cooperating animals are at times more likely to proliferate when those animals cooperate as opposed to acting purely in self interest.;['0', '0', '0', '0', '1']; 2;8
381;1.2.1.5.1.5.3.1.3;con;Unless food is sufficiently scarce, an animal’s not eating all it can every chance it gets does not necessarily put it at significant risk. Moreover, if food is plentiful enough and little effort is required to get it, an animal’s having certain inhibitions associated with eating could increase its chances of survival and procreation. Overeating can expose an animal to increased risks to its health.;['0', '0', '0', '0', '1']; ;8
382;1.2.1.5.1.5.3.2;con;Action and inaction are both decisions and both have an origin. While the mental origin is insulated by layers of abstraction it's still deterministic.;['0', '0', '0', '0', '2']; ;7
383;1.2.1.5.1.5.3.3;con;"""You"" deciding not eat the snack is a yet another internal process called reasoning. Both processes being just groups of interconnected neurons reacting to each other.";['0', '0', '0', '0', '0']; 3;7
384;1.2.1.5.1.5.3.4;con;In such a scenario, one simply succumbs to the desire for control instead of for food.;['0', '0', '0', '0', '1']; 1;7
385;1.2.1.5.1.5.4;con;A regulatory system on top of basic autonomous behaviour is very simple. It in no way requires the addition of free will.;['0', '0', '0', '0', '0']; 1;6
386;1.2.1.5.1.5.4.1;con;Such a regulatory system also in no way requires the addition of a feeling of participation and will.;['0', '0', '0', '0', '0']; 13;7
387;1.2.1.5.1.5.4.1.1;pro;Since it is indisputable that we do experience feelings of will, we are compelled to consider the modus tollens case as well as the modus ponens.;['0', '0', '0', '0', '0']; ;8
388;1.2.1.5.1.5.4.1.1.1;pro;MT: Since feelings of will exist, something more than nested regulatory systems is required to explain them.;['0', '0', '0', '0', '0']; ;9
389;1.2.1.5.1.5.4.1.1.2;pro;MP: Since nested regulatory systems can account for the totality of behavior of human bodies, feelings of will must be a feature.;['0', '0', '0', '0', '0']; ;9
