;Level;Stance;Claim;Votes;Comments;Depth
168;1.2.1.5.2.4.2;pro;Many alcohol brands have been known to adorn their products with pink ribbons, promising to donate portions of the proceeds of the sales of these goods, despite the fact that alcohol consumption is one of the risk factors for developing breast cancer (p. 26).;['0', '0', '2', '1', '0']; ;6
169;1.2.1.5.2.4.3;con;Despite being somewhat hypocritical, it is better for companies with goods or services that increase the risk of developing breast cancer to create campaigns to raise some awareness and potentially save some lives from the disease than do nothing at all.;['0', '0', '3', '0', '0']; 4;6
170;1.2.1.5.3;con;"Ovarian cancer receives less funding than breast cancer; it is unlikely that discrepancies in cancer research funding come from a preference of women to men, but rather the social role of the breast.";['0', '0', '2', '1', '0']; 1;4
171;1.2.1.5.4;con;Breast cancer is not exclusive to cisgender women.;['0', '0', '3', '0', '0']; ;4
172;1.2.1.5.4.1;pro;Transgender AMAB individuals undergoing hormone therapy have a higher risk of developing breast cancer than their cisgender male counterparts.;['0', '0', '3', '0', '0']; ;5
173;1.2.1.5.4.2;pro;Breast cancer affects men.;['0', '0', '3', '0', '0']; ;5
174;1.2.1.5.4.3;con;With fewer ducts and lobules in the male breast for cancer cells to metastasize, men comprise just 1% of breast cancer cases.;['0', '0', '2', '1', '0']; ;5
175;1.2.1.5.4.4;con;The risk of a man developing breast cancer in the UK is nearly negligible.;['0', '0', '2', '1', '0']; ;5
176;1.2.1.6;con;In the US, 100+ male infants die each year due to circumcision, yet some feminists disregard male genital mutilation.;['0', '0', '3', '0', '0']; 4;3
177;1.2.1.6.1;pro;Feminists may disregard circumcision as a site for advocacy due to the normalisation of the practice, regardless of the associated harms.;['0', '0', '3', '0', '0']; ;4
178;1.2.1.6.2;con;Whilst death due to circumcision could occur, it is exceptionally unlikely. Compared to FGM - which has a higher death toll due to complications in the original surgery and in childbirth (p. 4) - it is not a problem.;['0', '0', '2', '1', '0']; ;4
179;1.2.2;pro;Feminists fight to protect women from gendered violence, sexual assault, and harassment.;['0', '0', '2', '0', '2']; ;2
180;1.2.2.1;pro;The way in which women are presented in advertisements can entrench the notion of their existence being for the use of men, normalising gendered objectification, harassment and violence.;['0', '0', '3', '0', '0']; 2;3
181;1.2.2.1.1;pro;Latent sexism in print media adverts may encourage support for heinous acts against women (p. 7).;['0', '0', '2', '1', '0']; ;4
182;1.2.2.1.2;pro;Nudity in advertising in Europe heavily features sexualized images of women, encouraging objectification that may contribute to recurrent sexism.;['0', '0', '2', '1', '0']; 3;4
183;1.2.2.1.3;con;Some nations have banned gender stereotyping in ads and censored sexual imagery. Sexist advertising may diminish as nations set a precedent for respectful advertising.;['0', '0', '2', '1', '0']; ;4
184;1.2.2.2;pro;Thirty-five percent of women worldwide have experienced either physical and/or sexual intimate partner violence or sexual violence by a non-partner at some point in their lives. Feminism can help combat this by changing social norms.;['0', '0', '3', '0', '0']; 7;3
185;1.2.2.2.1;pro;Refuge shelters have feminist origins. Feminists worked to make a space for women as they were, and still are, overwhelmingly more likely to be victimised by their partners than vice versa.;['0', '0', '2', '1', '0']; ;4
186;1.2.2.2.1.1;pro;Feminist theorists, like MacKinnon, have problematised the idea of a private/public life distinction to call attention to the harms women can experience in the home, opening new space for policy making and discussion (p. 4).;['0', '0', '3', '0', '0']; ;5
187;1.2.2.2.1.2;con;Women report higher rates of perpetuating intimate partner violence than men, and men report higher rates of experiencing this violence. Feminism leaves out some victims by emphasising women (p. 2).;['0', '0', '3', '0', '0']; 2;5
188;1.2.2.2.2;pro;Seventy percent of women who claim to have been sexually assaulted in the workplace did not report it.;['0', '0', '2', '1', '0']; 3;4
189;1.2.2.2.3;con;Feminist activism, in particular the #MeToo movement, has been criticized for creating an anti-men bias in legal systems. Critics say this may harm due process, and encourage people to assume the guilt of the accused.;['0', '0', '2', '1', '0']; 3;4
190;1.2.2.2.3.1;pro;Many celebrities, business leaders and media personalities have lost jobs over accusations that could be not substantiated and brought to civil or criminal court.;['0', '0', '2', '1', '0']; 4;5
191;1.2.2.2.3.2;pro;"A bias is formed when you become influenced by statistics or narratives rather than the facts of a case; feminism encourages this with the shift to believing all victims.";['0', '0', '2', '1', '0']; 2;5
192;1.2.2.2.3.3;con;Due process is not controlled by citizens, but rather is influenced by policing culture and other incentives, which feminists may struggle to influence.;['0', '0', '2', '1', '0']; ;5
193;1.2.2.2.3.3.1;pro;There are few examples, if any, of men who are not provided legal due process. Most reported claims of sexual crimes do not receive convictions, suggesting that the legal system has a bias that favors men.;['0', '0', '2', '1', '0']; 4;6
194;1.2.2.2.3.3.2;pro;Abuse of due process due to policing culture can be seen in the Duke false allegation case. The DA abused his position of power and pursued the case, likely because he was up for re-election. Feminists could not influence this.;['0', '0', '2', '1', '0']; ;6
195;1.2.2.2.3.4;con;Anti-men bias does not exist if the claims are true. Men are statistically more likely to be sexual predators, and women are statistically more likely to be the victims.;['0', '0', '3', '0', '0']; 1;5
196;1.2.2.2.3.4.1;pro;Women often fear for their safety when rejecting romantic interest from male strangers, given the risk that they could be harmed.;['0', '0', '2', '1', '0']; 3;6
197;1.2.2.2.3.4.2;pro;Image based sexual abuse is more likely to harm women than men, due to deeply gendered moral ideas of sex (p. 2).;['0', '0', '2', '1', '0']; ;6
198;1.2.2.2.3.4.3;con;Statistics may neither prove nor disprove a bias, as they can be heavily influenced by existing biases.;['0', '0', '3', '0', '0']; ;6
199;1.2.2.2.3.4.4;con;Social expectations and understanding of coercion may contribute to a significant undercounting of female sexual predators.;['0', '0', '2', '1', '0']; ;6
200;1.2.2.3;con;Some feminists have opted to use the legal system to reduce harassment, which increases incarceration without necessarily addressing the root of the issue.;['0', '0', '3', '0', '0']; ;3
201;1.2.2.3.1;pro;State intervention approaches to domestic violence often perpetuate binaries, enforcing Western perspectives (p. 341). This is problematic, insofar as these are widely spread and shape policy.;['0', '0', '3', '0', '0']; ;4
202;1.2.2.3.2;pro;"Feminists may lean into tough on crime narratives in order to ensure that sexual assault is taken seriously; this intersects with racist narratives of criminality to devastating effect.";['0', '0', '3', '0', '0']; ;4
203;1.2.2.3.3;con;Within rape culture, women are held to an impossible standard, and denied justice. By using existing systems, feminism can make some headway against this injustice, instead of waiting for societal attitudes to shift.;['0', '0', '3', '0', '0']; ;4
204;1.2.2.3.3.1;pro;Many US states have laws that do not work with modern understandings of consent. These deny justice to victims - most of whom are women - and as such are necessary for feminists to campaign against.;['0', '0', '3', '0', '0']; 4;5
205;1.2.2.3.3.2;pro;Girls are often hypersexualized and grow up feeling scared and insecure due to harassment (p. 12). Feminists need to act quickly to break this generational cycle which legal systems facilitate.;['0', '0', '2', '1', '0']; 3;5
206;1.2.2.3.3.3;con;Street harassment does not necessarily stem from misogyny, but powerlessness. As feminism aims to reduce the former and not the latter, the problem will remain - albeit with a different victim profile.;['0', '0', '3', '0', '0']; ;5
207;1.2.2.3.3.4;con;Social attitudes that contribute to harm against women often come from normalised violence within society at large (p. 3). By focusing solely on women, feminists do not tackle the source of the issue so it may continue.;['0', '0', '3', '0', '0']; ;5
208;1.2.2.3.4;con;Though prisons have negative side-effects, it is important that feminists weaponise a respected system to ensure that people think their issues are legitimate and require action.;['0', '0', '2', '1', '0']; ;4
209;1.2.2.3.4.1;pro;Given that feminists can work to reform law enforcement and reduce sexism and other discrimination, it is not legitimate to deny people justice by claiming the system is beyond repair.;['0', '0', '2', '1', '0']; ;5
210;1.2.2.3.4.2;con;Carceral approaches to justice often perpetuate harms against minoritised groups, increasing their alienation. This does not remediate the issues it claims to, and may make things worse in the long term.;['0', '0', '2', '1', '0']; ;5
211;1.2.2.4;con;Some feminisms fail to reconcile progressive activism with misogynistic practices in some religions and cultures.;['0', '0', '3', '0', '0']; ;3
212;1.2.2.4.1;pro;Some feminists claim that Islam is compatible with liberatory thinking, yet the two contradict each other. Ignorance of this repression is illegitimate and causes harm.;['1', '1', '2', '0', '0']; 7;4
213;1.2.2.4.1.1;pro;Some feminists fail to support Muslim women who refuse to wear the veil, for fear of being branded Islamophobic.;['0', '0', '3', '0', '0']; 1;5
214;1.2.2.4.1.2;con;Denigrations of Islam as anti-feminist are often based in reductive perceptions of hijabi autonomy.;['0', '0', '2', '1', '0']; ;5
215;1.2.2.4.1.3;con;Islamic feminists find that their faith empowers their politics. By claiming that feminism and Islam are incompatible, these women are harmed.;['0', '0', '2', '1', '0']; ;5
216;1.2.2.4.2;con;"Religion has historically been leveraged to achieve the emancipation of women in some places; feminists can emulate this to empower liberatory sects.";['0', '0', '3', '0', '0']; ;4
217;1.2.2.4.3;con;Feminists have campaigned for the inclusion of female priests. Women are currently excluded from this crucial ecumenical role in many branches of Christianity, serving only in lower status positions.;['0', '0', '3', '0', '0']; 2;4
218;1.2.3;con;Feminism undermines the value of meritocracy, which is an important aspect of equality that is universally accessible. Through this subversion, feminism makes the world worse.;['0', '0', '3', '0', '0']; ;2
219;1.2.3.1;pro;"People often prefer just societies to equal ones; when feminists fail to recognise that people work hard and should be rewarded for it, they damage their movement.";['0', '0', '3', '0', '0']; ;3
220;1.2.3.1.1;pro;Equality, unlike equity, implies a lack of recognition of natural or developed differences between individuals. This lack of recognition could have negative results, and as such feminists should not seek equality.;['0', '0', '2', '1', '0']; 1;4
221;1.2.3.1.2;pro;Feminism may encourage a focus on identity over other efforts - this undermines the importance of hard work and positive actions.;['0', '0', '2', '1', '0']; ;4
222;1.2.3.1.3;con;Preferences are malleable and affected by a number of factors. It is reductive to limit just action to preserve current ideals (p. 20).;['0', '0', '3', '0', '0']; 3;4
223;1.2.3.1.4;con;Though feminism may suffer from undermining meritocracy myths in the short term, they make considerably more change in the long term than they would through acquiescence.;['0', '0', '2', '1', '0']; ;4
224;1.2.3.2;pro;"Some feminists advocate for positive discrimination; those policies may be ineffective and defeat the point of having a movement for equality.";['0', '0', '2', '1', '0']; 7;3
225;1.2.3.2.1;pro;"People may prefer to be acknowledged as individuals instead of being defined by their gender identity; quotas may be essentialising (p. 22).";['0', '0', '2', '1', '0']; ;4
226;1.2.3.2.2;pro;Gender quotas that aim to achieve equality may yield counterproductive results.;['0', '0', '3', '0', '0']; 1;4
227;1.2.3.2.2.1;pro;People often perceive quotas for women to be particularly unfair compared to those for men. Therefore, shocks to unconscious biases may not accrue, and negative perceptions of women may persist.;['0', '0', '3', '0', '0']; ;5
228;1.2.3.2.2.2;con;Habitual discrimination against women often goes unremarked upon, and requires quotas to call attention to. This is worth any pushback that the policy receives, as more women may join politics in the long term.;['0', '0', '3', '0', '0']; ;5
229;1.2.3.2.2.3;con;Political quotas can increase the quality of the candidate pool (p. 1).;['0', '0', '2', '1', '0']; ;5
230;1.2.3.2.3;pro;Discrimination is never justified.;['0', '0', '3', '0', '0']; 1;4
231;1.2.3.2.3.1;pro;People do not choose their identities, and as such should not be held accountable for making social change.;['0', '0', '3', '0', '0']; ;5
232;1.2.3.2.3.2;pro;Quotas reduce people to numbers, restricting their opportunities and disregarding their skillsets and aspirations when it comes to work.;['0', '0', '3', '0', '0']; 4;5
233;1.2.3.2.3.3;con;Corrective discrimination is justified, insofar as it rectifies historic harms that arise from an initial act of injustice.;['0', '0', '2', '1', '0']; ;5
234;1.2.3.2.3.3.1;pro;Quotas have helped tens of thousands of Afro-Brazilians attend university in Brazil (pp. 172-173).;['0', '0', '2', '0', '1']; ;6
235;1.2.3.2.4;con;There is no feminist consensus on the implementation of quotas, as some fear that they are used to create a more palatable political apparatus without structural change (p. 348).;['0', '0', '3', '0', '0']; ;4
236;1.2.3.2.5;con;Quotas that tackle women's under-representation in government are vital for ensuring effective and inclusive law-making.;['0', '0', '3', '0', '0']; 2;4
237;1.2.3.2.5.1;pro;Research indicates that female politicians increase policy-making that emphasises quality of life and reflects the priorities of families, women, and ethnic, and racial minorities.;['0', '0', '2', '1', '0']; ;5
238;1.2.3.2.5.1.1;pro;Nations led by women handled the COVID-19 pandemic more effectively than the ones led by men.;['0', '0', '2', '0', '1']; ;6
239;1.2.3.2.5.2;con;All-women shortlists are undemocratic and do more harm than good.;['0', '0', '3', '0', '0']; ;5
240;1.2.3.2.5.2.1;pro;In some areas, left-wing voters are more likely to vote for women. By creating all-women short lists, right wing candidates may find that their politicians do not accurately reflect their values (p. 16).;['0', '0', '3', '0', '0']; ;6
241;1.2.3.2.5.2.2;pro;All-women shortlists may separate politicians elected from the lists and those who are not. This may be used to attack women's merit and legitimacy as policy makers.;['0', '0', '3', '0', '0']; ;6
242;1.2.3.2.5.2.3;con;Democracy is preserved, even with all-women shortlists, as individual is free to vote for the candidates of their choice at the ballot box.;['0', '0', '3', '0', '0']; ;6
243;1.2.3.2.5.2.4;con;Party candidate selection processes are typically undemocratic, as parties are free to choose the candidates they want, like any organisation.;['0', '0', '3', '0', '0']; ;6
244;1.2.3.2.5.2.5;con;Rwanda has made huge strides toward gender parity in governance, potentially creating space for long term improvements to their democratic participation (p. 362).;['0', '0', '2', '1', '0']; 4;6
245;1.2.3.3;con;"Meritocracy is only valuable when everyone competes from an equal starting point; as society finds women less persuasive based on arbitrary characteristics, feminism is necessary (p. 2698).";['0', '0', '3', '0', '0']; ;3
246;1.2.3.3.1;pro;Feminists tackle perception gaps in AI by noting the ways in which translation apps perpetuate stratification of roles, and hiring discrimination. This activism facilitates true meritocracy.;['0', '0', '3', '0', '0']; ;4
247;1.2.3.3.2;pro;Women are systemically excluded from positions of power by norms which demean ambitious women, create inhospitable workplaces, and worsen socio-economic inequalities.;['0', '0', '2', '1', '0']; 2;4
248;1.2.3.3.3;con;Not all biases are bad, as men and women are different. This means that differences in perception are legitimate, and feminists are wrong to seek equality.;['0', '0', '3', '0', '0']; 6;4
249;1.2.3.3.3.1;pro;There are physiological and psychological differences between men and women which justify their different positions in society. These biases are not bad, and are illegitimate for feminists to disregard.;['0', '0', '3', '0', '1']; 1;5
250;1.2.3.3.3.1.1;pro;Women are closer in terms of their DNA to chimpanzees than to human men.;['0', '1', '2', '0', '0']; ;6
251;1.2.3.3.3.1.1.1;con;Different evaluations of the genetic difference between men and women narrow the gap to a 1% divergence.;['0', '0', '2', '1', '0']; ;7
252;1.2.3.3.3.1.1.2;con;The suggested genetic similarity between women and chimps is discounted by many scientists as only one gene is involved.;['0', '0', '2', '1', '0']; ;7
253;1.2.3.3.3.1.2;pro;"Men and women often have differences in their brain size and structures; by ignoring these physiological disparities, people may not be usefully nudged to areas where they are more skilled.";['0', '0', '2', '1', '0']; ;6
254;1.2.3.3.3.1.3;con;The alleged differences between men and women are often examined without holistic evaluation of their context (p. 1). This is reductive and ignores the ways in which society creates differences.;['0', '0', '3', '0', '0']; ;6
255;1.2.3.3.3.1.4;con;Viewing gender or sex as a binary is outdated, rendering debates on the dichotomy of men and women unnuanced.;['0', '0', '2', '1', '0']; 2;6
256;1.2.3.3.3.2;con;Biases are often justified using incorrect or limited recollections of the past, in order to perpetuate ideas of difference. These are illegitimate and must be corrected.;['0', '0', '2', '1', '0']; 3;5
257;1.2.3.3.3.2.1;pro;Feminists rectify a perspective gap when they note that a woman is the first to do something, as women are often written out of history, or actively discriminated against.;['0', '0', '2', '1', '0']; ;6
258;1.2.3.3.3.3;con;Patriarchal bias may lead people to rely on history to justify sexism. Yet the past needn't define the future of society, particularly if it allows the world to remain unjust.;['0', '0', '2', '1', '0']; ;5
259;1.2.4;con;Feminism has helped minority women less often than white women.;['0', '0', '2', '1', '0']; 6;2
260;1.2.4.1;pro;"White feminists often leverage their race to emphasise the importance of their victimhood; this can lead to myopic lobbying with negative effects for others.";['0', '0', '3', '0', '0']; ;3
261;1.2.4.1.1;pro;White women, in places like the US and the UK, simultaneously denigrated and homogenised the enslaved whilst co-opting their suffering. When feminists do not confront this practice they may allow it to continue.;['0', '0', '2', '1', '0']; ;4
262;1.2.4.1.2;con;"Significant work is done by modern activists to undermine reductive or lazy approaches to feminism; as such, it is erroneous to consider white feminisms to be the sole narrative force of the movement.";['0', '0', '2', '1', '0']; ;4
263;1.2.4.1.3;con;Aligning ineffective feminisms with a particular race or social group can hamper activists looking to expand conversations of harm - playing into the patriarchy's hands.;['0', '0', '3', '0', '0']; ;4
264;1.2.4.2;pro;The intersectional invisibility of Black women has marginalized their existence and excluded them from feminist movements.;['0', '0', '2', '1', '0']; 4;3
265;1.2.4.2.1;pro;Black women are systematically excluded from leadership roles in modern feminist organizations.;['0', '0', '2', '0', '1']; 7;4
266;1.2.4.2.1.1;pro;BIWOC (Black, Indigenous, and Women of Color) are often excluded from critical comemorative events (p. 11).;['0', '0', '2', '1', '0']; ;5
267;1.2.4.2.1.2;pro;"Black women, excluded from leadership roles, are often called on en masse to ""save the day."" Viewing them as an afterthought could have been avoided had they been invited to positions of power from the start.";['0', '0', '2', '0', '1']; ;5
268;1.2.4.2.1.3;con;Black women in the US currently lead vital progressive movements that, if successful, will help many people.;['0', '0', '3', '0', '0']; ;5
269;1.2.4.2.1.4;con;Black women took the initiative to create their own organizations, creating opportunities to better advocate for their rights.;['0', '0', '3', '0', '0']; ;5
270;1.2.4.2.1.4.1;con;Black women were forced to create their own organizations due to a lack of opportunities in the traditional, white-focused ones.;['0', '0', '2', '1', '0']; ;6
271;1.2.4.2.3;pro;Very little research about Black views on feminism has been conducted, actively demonstrating feminist academics' ignorance to the nuanced views of Black women on the subject. This may have hampered their activism.;['0', '0', '2', '1', '0']; 4;4
272;1.2.4.2.4;pro;Black feminist organizations are critically underfunded.;['0', '0', '2', '0', '1']; ;4
273;1.2.4.2.5;con;"The amount of help provided by feminist movements can only be subjectively evaluated; some would argue that Black women have been helped by feminism, and not actively harmed.";['0', '0', '3', '0', '0']; 4;4
274;1.2.4.3;pro;Western feminists often engage in colonial statecraft to the active detriment of women in other nations.;['0', '0', '2', '1', '0']; 3;3
275;1.2.4.3.1;pro;"The birth of the modern feminist movement was rooted in white women voicing their opinions and making demands to shape policies to help other white women; the achievements, needs, and desires of minorities were often ignored.";['0', '0', '2', '1', '0']; 2;4
276;1.2.4.3.2;pro;Western feminists often hold reductive and dangerously binaristic ideals that associate the West with development and liberation, obfuscating histories of gender equality in other nations (p. 2).;['0', '0', '3', '0', '0']; ;4
277;1.2.4.3.3;pro;In France, Burqa bans are often legitimised through appeals to feminism, despite the fact that they restrict women's choices and perpetuate racism.;['0', '0', '2', '1', '0']; ;4
278;1.2.4.3.4;con;While feminism in the West has a racist history, great strides are being made to decolonise, radicalise, and nuance modern day feminisms.;['0', '0', '2', '1', '0']; 3;4
279;1.2.4.3.4.1;pro;Previously regressive teen girl magazines have become radically feminist and adopted many intersectional stances. This educates younger generations and is likely to ensure that feminist movements continue to improve.;['0', '0', '2', '1', '0']; ;5
280;1.2.4.3.4.2;pro;Increasingly, anti-racist views are being platformed. This may erode the liberal assumptions of mainstream feminisms to create a better and more sensitive movement.;['0', '0', '2', '1', '0']; ;5
281;1.2.4.3.4.3;con;Rising transphobia from some feminists can fuel anti-Black policy making, particularly in sports.;['0', '0', '3', '0', '0']; ;5
282;1.2.4.3.5;con;While mainstream feminisms may be reductive, there has always been pushback against these approaches in the form of decolonial feminism. This approach is now being adopted more widely, giving a broader perspective on many issues.;['0', '0', '2', '1', '0']; ;4
283;1.2.4.4;con;"Feminist movements in Asia are highly inclusive and growing in strength; such advances are likely to help women of many races.";['0', '0', '3', '0', '0']; ;3
284;1.2.4.4.1;pro;Women in Myanmar stand as role models in their fight to preserve democracy and achieve gender equality.;['0', '0', '2', '1', '0']; ;4
285;1.2.4.4.2;pro;Asian feminists have pushed for expansions of their role into foreign policy, which is likely to have great dividends in the future as diplomacy is bolstered.;['0', '0', '2', '1', '0']; ;4
286;1.2.4.4.3;con;"In places like South Korea, traditional values are seen as diametrically opposed to women's liberation; the movement may be unable to circumvent this.";['0', '0', '2', '1', '0']; ;4
287;1.2.4.4.4;con;"Chinese feminists may find themselves censored; this stifles activism and may have negative outcomes for the women themselves.";['0', '0', '2', '1', '0']; ;4
288;1.2.5;con;Women have become less happy as they have experienced an increase in rights and access to the workforce - in part tied to the rise of feminist action (p. 3). As such, the policies feminists support are not conducive to a better society.;['0', '0', '3', '0', '0']; 9;2
289;1.2.5.1;pro;Part of the decrease in women's happiness may stem from feminists shaming traditional women. These women are often seen as counter to the movement and are pressured to adopt different ideals and behaviors.;['0', '0', '3', '0', '0']; 2;3
290;1.2.5.1.1;pro;Feminism can put unrealistic pressure on women to succeed. Some may feel that their life does not measure up to the movement's ethos and feel dejected.;['0', '0', '2', '1', '0']; 2;4
291;1.2.5.1.2;con;Some of the unhappiness women experience may stem from anti-feminist backlash. This indicates the continued necessity to push for social progress (p.703).;['0', '0', '3', '0', '0']; 1;4
292;1.2.5.1.3;con;Whilst some feminists may be dogmatic, others are open to supportive discussions of traditional values and the influences of choice in modernity. It is reductive to presume otherwise.;['0', '0', '2', '1', '0']; ;4
293;1.2.5.2;pro;Feminism may struggle to make change as it promotes anti-family policies and perspectives. These are legitimised by claiming that marriage and child-rearing are patriarchal.;['0', '0', '3', '0', '0']; 17;3
294;1.2.5.2.1;pro;Political lesbianism encouraged women to actively disavow people they loved in order to subvert the patriarchy. This approach denigrated women's choices and was likely alienating.;['0', '0', '2', '1', '0']; ;4
295;1.2.5.2.2;pro;Some feminists believe women should work and take up the fight for equality - instead of getting married, and raising kids - as they do not believe it is possible, or desirable, to do both.;['0', '0', '3', '0', '0']; 14;4
296;1.2.5.2.2.1;pro;Some feminists have suggested that stay-at-home mothering should be illegal, directly countering the principles of free choice that feminism espouses.;['0', '0', '2', '1', '0']; ;5
297;1.2.5.2.2.2;con;Popular media outlet, Everyday Feminism, promotes that stay at home moms should be supported by feminism.;['0', '0', '3', '0', '0']; ;5
298;1.2.5.2.2.3;con;"Feminists are not anti-family as that would defy their ethos of gender equality; rather their policies expand freedoms to benefit many, including families.";['0', '0', '2', '1', '0']; 11;5
299;1.2.5.2.3;con;"Feminists do not disavow family, marriage, or traditional house-keeping as a rule; rather they disavow the systems involved in each of these that denigrate women's work and restrict their choices (pp. 76-77).";['0', '0', '2', '1', '0']; ;4
300;1.2.5.2.4;con;Women often feel pressure to have children, despite having other priorities. When feminism celebrates alternative forms of the good life - career based or otherwise - these women may feel as if they have more support.;['0', '0', '3', '0', '0']; ;4
301;1.2.5.3;con;"Correlation is not causation; there is no reason to believe that the rise in feminist activity caused a decrease in women's happiness.";['1', '0', '3', '0', '4']; ;3
302;1.2.5.3.1;pro;Women may no longer feel pressure to feign happiness, due to feminism (p. 28). This increase in honesty makes it more possible to craft useful social policy, as there is more information on women's true preferences and needs.;['0', '0', '2', '1', '0']; ;4
303;1.2.5.3.2;pro;Women are often stressed about balancing family and career, as men do not share equally in household responsibilities. It is not choice that causes women stress, but patriarchy.;['0', '0', '2', '1', '0']; ;4
304;1.2.5.3.3;con;Women now have to choose between having a family, their career, or balancing both - which can be challenging to manage. Feminism did not improve their quality of life by encouraging this dilemma.;['0', '0', '2', '1', '0']; 2;4
305;1.3;pro;Feminism helps to challenge and dismantle sexist stereotypes reducing epistemic injustices (p. 1). By correcting hidden differences in perceptions, equality is furthered.;['1', '0', '2', '1', '3']; 10;1
306;1.3.1;pro;"Femininity is typically seen as weaker and inferior to masculinity; various feminisms aim to subvert this by supporting all forms of gender expression.";['1', '0', '3', '1', '1']; 4;2
307;1.3.1.1;pro;Misogynistic language is still persistently used in society, normalising the degradation of women.;['0', '0', '3', '0', '0']; ;3
308;1.3.1.1.1;pro;Misogynistic microaggressions are so prevalent in daily language that women may not consciously notice them.;['0', '0', '2', '1', '0']; ;4
309;1.3.1.1.1.1;pro;Women still battle with bias in language, as femininity is considered weak.;['0', '0', '2', '1', '0']; ;5
310;1.3.1.1.1.2;pro;As language shapes our perceptions of the world, microaggressions dismiss women by belittling and excluding them.;['0', '0', '2', '1', '0']; ;5
311;1.3.1.1.1.3;con;Though they may be imprecise mediation tools, bias reporting systems in workplaces and universities may help to address microaggressions, reducing their social impact.;['0', '0', '3', '0', '0']; ;5
312;1.3.1.1.2;pro;A report found more than six million instances of the words “slut” or “whore” written on Twitter in a year, 20% of which appeared to be threatening (pp. 9-10).;['0', '1', '3', '1', '0']; ;4
313;1.3.1.1.3;con;"Some political systems have begun to agitate for gender fair language change; this may help to reduce societal sexism with time (p. 2).";['0', '0', '3', '0', '0']; ;4
314;1.3.1.1.4;con;As women are more likely to use misogynistic language, verbal or written abuse is often not addressed by feminism directly.;['0', '0', '3', '0', '2']; ;4
315;1.3.1.1.4.1;pro;Women's use of misogynistic language is born out of the patriarchal standard of seeing women as inferior to men and viewing other women as competition. Despite being a seemingly perfect site for feminist activism, it is not an area of focus.;['0', '0', '2', '1', '0']; ;5
316;1.3.1.1.4.2;con;"Feminism acknowledges women's sexist language and behaviours, by highlighting issues such as ""horizontal hostility"" (p. 537).";['0', '0', '3', '0', '1']; ;5
317;1.3.1.1.4.3;con;On social media, women tend to favour derogatory name-calling while men make personal comments about a woman's appearance, intelligence, and sexuality. The latter implies a deep-seated hatred which may attract feminist focus, even though men are not the sole perpetrators of online misogyny.;['0', '0', '2', '2', '0']; 3;5
318;1.3.1.3;con;Some feminists stigmatise masculinity, though this can be harmful and misdirects attention from other causes of social issues.;['0', '0', '3', '0', '0']; ;3
319;1.3.1.3.1;pro;"Presuming men to be violent or poor fathers stigmatises them and causes negative psychological responses (p. 1118); yet some feminists push to undermine men's social role.";['0', '0', '2', '1', '0']; ;4
320;1.3.1.3.2;con;Transmasc feminists offer new visions of masculinity that can both push back against traditional forms of the gender role and reduce stigma.;['0', '0', '3', '0', '0']; ;4
321;1.3.1.3.3;con;"Feminists often inspire men through strong leadership; this may counterbalance other negative discourses.";['0', '0', '2', '1', '0']; ;4
322;1.3.2;pro;Over-gendered and sexualised representation in media and marketing degrades women and presents them with harmful, unattainable standards.;['0', '0', '3', '1', '0']; ;2
323;1.3.2.1;pro;The societal critique of women's bodies and belief that they must be attractive or thin to be worthy of success can lead to self-harm and disordered eating in women and girls.;['0', '0', '2', '1', '0']; 14;3
324;1.3.2.1.1;pro;Research has shown that judgements regarding a woman's appearance and weight directly impact her likelihood of being hired for a job.;['0', '0', '2', '1', '0']; 7;4
325;1.3.2.1.1.1;pro;Women are 16 times more likely than their male counterparts to report being discriminated against on the basis of their weight in hiring practices and at work.;['0', '0', '2', '1', '0']; ;5
326;1.3.2.1.2;pro;Many women in high-achieving fields feel an internal pressure to be thin in order to be successful, fuelling negative thought processes.;['0', '0', '2', '1', '0']; 6;4
327;1.3.2.1.3;pro;The majority of people with eating disorders are women (p. 2).;['0', '0', '2', '1', '0']; 5;4
328;1.3.2.1.4;con;A growing awareness of unachievable body norms is already beginning to create a societal shift as more and more women shun diet culture.;['0', '0', '2', '1', '0']; 3;4
329;1.3.2.1.4.1;pro;Companies like Dove and American Eagle have adapted their marketing campaigns by using real women instead of professional models, reflecting the societal shift against diet culture.;['0', '0', '2', '1', '0']; ;5
330;1.3.2.1.5;con;Movements like body positivity and self-acceptance can help to counter negative self-image, undermining social perceptions.;['0', '0', '2', '1', '0']; ;4
331;1.3.2.3;pro;Feminists are actively trying to adapt and improve the video game industry and surrounding culture which is often accused of being misogynistic.;['0', '0', '2', '1', '0']; 6;3
332;1.3.2.3.1;pro;Videos games often feature women as passive decorations, objectifying them (p. 1).;['0', '0', '3', '0', '1']; ;4
333;1.3.2.3.1.1;pro;As players often strongly identify with the characters they play, women's exclusion or passivity in video games is troubling, and perpetuates a perspective gap (p. 11).;['0', '0', '3', '0', '0']; ;5
334;1.3.2.3.1.2;pro;The depiction of women in video games has negative ramifications for women's self-esteem, and men's perception of them. This should be fixed rapidly to reduce harm.;['0', '0', '3', '0', '0']; ;5
335;1.3.2.3.1.3;con;Major videogames, such as Fortnite, are attempting to be more diverse in their character options.;['0', '0', '2', '1', '0']; ;5
