;Level;Stance;Claim;Votes;Comments;Depth
251;1.1.7.1.2.3.1.1.1.1;pro;Queen Elizabeth was reported to West Yorkshire Police for not wearing a seat belt but was not charged. According to the law, not wearing a seat belt can result in a fine of £500.;['0', '1', '7', '1', '0']; ;9
252;1.1.7.1.2.3.1.2;pro;"Although not required by the Constitution, in Spain, the former King Juan Carlos and the Queen have been made ""aforados"", meaning they can only be tried by the Supreme Court. Past actions carried out during his time as King are still immune to judgement.";['0', '0', '7', '3', '0']; 19;7
253;1.1.7.1.2.3.1.2.1;con;The Prime Minister, his cabinet and public prosecutors are amongst the 10,000 public figures granted this legal status from the Spanish judicial system. This is not a special privilege solely awarded to the monarchs.;['0', '3', '4', '2', '0']; 4;8
254;1.1.7.1.2.3.1.2.1.1;con;However, politicians and public figures lose their condition of “aforados” once they cease their functions. That is not the case of the former King who, moreover, retains total immunity for any past actions.;['0', '1', '4', '3', '0']; ;9
255;1.1.7.1.2.3.1.2.2;con;According to the legal doctrines of sovereign immunity and head-of-state immunity, the sovereign, state and head of state cannot commit a legal wrong, and are immune from civil suit or criminal prosecution. They aren't limited to just constitutional monarchies.;['0', '1', '6', '1', '0']; 21;8
256;1.1.7.1.2.3.1.3;con;Legal immunity is not limited to monarchs. Some countries, such as Greece, grant legal immunity to members of parliament.;['0', '1', '2', '1', '0']; 1;7
257;1.1.7.1.2.3.3;pro;The existence of a monarchy sustains the traditional class system regardless of it having little or no political power.;['0', '0', '2', '7', '2']; ;6
258;1.1.7.1.2.3.3.1;pro;Monarchy encourages deference and quasi-feudal behaviour.;['0', '0', '0', '0', '0']; ;7
259;1.1.7.1.2.3.3.1.1;pro;Subjects are supposed to bow or curtsey in the presence of royals.;['0', '0', '0', '0', '0']; ;8
260;1.1.7.1.2.3.3.1.1.1;pro;In the UK, visitors and staff of Buckingham palace were, until recently, supposed to walk backwards when they exited a room in the Queen's presence.;['0', '0', '0', '0', '0']; ;9
261;1.1.7.1.2.3.3.1.1.1.1;pro;For safety concerns and potential litigations, the practice has been generally abandoned except for the Marshal of the Diplomatic Corps and the Queen's equerry.;['0', '0', '0', '0', '0']; ;10
262;1.1.7.1.2.3.3.1.2;pro;The UK is still divided by three legal standings: the Sovereign, peers (historical hereditary peers or newly created for members of the royal family, or life peers who are granted a sit in the House of Lords) and commoners.;['0', '0', '0', '0', '0']; ;8
263;1.1.7.1.2.3.3.2;pro;Monarchy encourages the perpetuation of social ranks.;['0', '0', '2', '5', '1']; 4;7
264;1.1.7.1.2.3.3.2.1;pro;"According to several studies, the UK has a patent lack of social mobility explained by “entrenched elitism"".";['0', '0', '0', '0', '0']; 12;8
265;1.1.7.1.2.3.3.2.1.1;pro;Other top professions are also comprised by privately educated people.;['0', '0', '8', '1', '0']; ;9
266;1.1.7.1.2.3.3.2.1.2;pro;In the UK, 71% of senior judges, 50% of Lords and 33% of MPs attended private schools, which educate only the 7% of the countries’ children.;['0', '0', '1', '8', '0']; ;9
267;1.1.7.1.2.3.3.2.1.2.1;con;The existence of (unelected) Lords in the British political system is a symptom of how undemocratic monarchy is. The fact that so many Lords attended private schools is an indication that the aristocracy and royalty are both out of touch.;['0', '0', '0', '0', '1']; ;10
268;1.1.7.1.2.3.3.2.1.3;pro;Out of 36 OECD countries, the UK is the fourth most unequal country (along with Spain) before redistribution, and has the 6th highest level of inequality after redistribution, being the third more unequal country in Europe.;['0', '0', '8', '1', '0']; 4;9
269;1.1.7.1.2.3.3.2.1.3.1;pro;While inequality is high in Ireland, Greece, Portugal and Spain, the UK has similar levels of high inequality, yet its GDP is much higher (and the second best in the EU) and economic indicators such as unemployment rates or debt in relation to GDP are significantly better.;['0', '0', '2', '6', '0']; ;10
270;1.1.7.1.2.3.3.2.1.5;pro;In the EU, the UK is also the most unequal country in terms of GDP per inhabitant in purchasing power, with the biggest variation between the lowest and highest regions. While the national average is a little upper 100, the highest region situates the limit above 500.;['0', '0', '7', '2', '0']; ;9
271;1.1.7.1.2.3.3.2.1.6;con;The UK's lack of social mobility stems from the country's education system .;['0', '0', '2', '7', '0']; 2;9
272;1.1.7.1.2.3.3.2.1.7;con;This entrenched elitism is linked to governments' history of short-term thinking, and could arguably be redressed through economic and social policies, rather than by abolishing the monarchy.;['0', '0', '6', '3', '0']; ;9
273;1.1.7.1.2.3.3.2.2;pro;Swedish nobility still, according to most recent research, occupies many prominent positions.;['0', '0', '8', '1', '1']; ;8
274;1.1.7.1.2.3.3.2.2.1;pro;Research points that social mobility in Sweden has been downplayed and that nobility still monopolise prestige occupations (Clark in Bengtsson et al., p. 17).;['0', '0', '3', '6', '0']; ;9
275;1.1.7.1.2.3.3.2.2.2;pro;In Sweden, 31 of the 50 biggest owners of arable land still belonged to the old nobility in the 21st century (Bengtsson et al., p. 17).;['0', '0', '2', '7', '0']; ;9
276;1.1.7.1.2.3.3.2.2.3;pro;Although in the 19th century, nobility was polarised during the industrialisation and a new ruling class, the bourgeois, emerged, high nobles became richer and, as a comprehensive research in Sweden suggest, in Europe nobility was still the dominant class afterwards, even if its total wealth was reduced (Bengtsson et al., p. 17-19).;['0', '0', '0', '0', '0']; 4;9
277;1.1.7.1.2.3.3.2.2.3.1;con;The argument about increased share of wealth by high nobles in Sweden is based on one country and one part of its aristocracy and doesn't specifically explain the link to political power and any impact on democracy. It is therefore not sufficient.;['0', '0', '0', '0', '1']; 1;10
278;1.1.7.1.2.3.3.2.3;pro;Royal and noble ranks are bestowed by the monarchy.;['0', '0', '3', '6', '1']; 2;8
279;1.1.7.1.2.3.3.2.4;pro;British nobility still plays a role in the UK in the 21st century.;['0', '1', '6', '3', '1']; ;8
280;1.1.7.1.2.3.3.3;con;According to a recent study, in Florence, Italy - a democracy - the richest families have been the same for six centuries. So, low social mobility doesn't seem to have a correlation with monarchy.;['0', '0', '0', '0', '0']; 3;7
281;1.1.7.1.2.3.3.3.1;con;Italy may actually prove the link between low social mobility and monarchy since it only stopped being a monarchy in 1946.;['0', '1', '1', '6', '0']; 3;8
282;1.1.7.1.2.3.4;pro;The existence of a family or lineage that inherits power or privileges through bloodline and accident of birth is contrary to the ideals of egalitarianism.;['0', '0', '2', '7', '4']; ;6
283;1.1.7.1.2.3.4.2;pro;"Monarchy implies superiority of ""blood"", which may lead to racism, far-right extremism and eugenics.";['0', '0', '0', '0', '0']; ;7
284;1.1.7.1.2.3.6;pro;A monarchy is hardly an example for any person who wishes to accomplish a great deal from their hard work when a family have a predicated privilege to luxury.;['0', '0', '0', '0', '0']; 2;6
285;1.1.7.1.2.3.6.1;con;Monarchs work harder than most ordinary people and, unlike ordinary people, do not have the luxury of retirement or promotion to look forward to in their work.;['0', '0', '0', '0', '0']; ;7
286;1.1.7.1.2.3.6.1.1;pro;The British royal family has about 2,000 engagements, entertains 70,000 guests, and answers 100,000 letters every year.;['0', '0', '0', '0', '0']; ;8
287;1.1.7.1.2.3.6.1.2;pro;Prince Charles worked 189 days in 2013, while MPs in the UK work at Westminster for 148 days.;['0', '0', '0', '0', '0']; 9;8
288;1.1.7.1.2.3.6.1.2.1;con;The remaining 22 weeks that MPs have are often allocated to other constituency work and party conferences. Furthermore, on average politicians work 69 hour weeks , compared to an average of 42.7 hour weeks across the UK.;['0', '0', '4', '5', '1']; ;9
289;1.1.7.1.2.3.6.1.3;pro;The Queen of England, aged 89, attended 341 engagements in 2016 alone.;['0', '0', '0', '0', '0']; 5;8
290;1.1.7.1.2.3.6.1.4;con;Queen Sonja of Norway worked just 63 days in 2013.;['0', '0', '0', '0', '0']; 2;8
291;1.1.7.2;pro;Monarchs usually have inherited personal wealth which is then used to serve the country and pay for them. If they were disestablished, the country would lose access to this wealth and would therefore not save money.;['1', '0', '9', '0', '0']; 2;3
292;1.1.7.2.1;pro;Without the benefit of the crown's estate, even more of the cost is covered by the state, as seen in Ireland.;['0', '1', '7', '2', '0']; 1;4
293;1.1.7.2.2;con;If a country eliminated its monarchy, it could seize the assets of the monarch.;['0', '0', '0', '0', '1']; ;4
294;1.1.7.3;pro;Most countries are facing much more pressing issues that need attention, meaning they cannot afford to abolish the monarchy.;['1', '1', '8', '0', '0']; 8;3
295;1.1.7.3.1;pro;The UK is currently going through a housing crisis.;['0', '0', '0', '0', '0']; ;4
296;1.1.7.3.2;pro;Many European countries are facing a huge national debt. In the third quarter of 2018, Greece's national debt amounted to 182.2 percent of gross domestic product. Italy's was 133 percent, Portugal's was 125 percent,Belgium's was 105.4 percent, France's was 99.5 percent and Spain's was 98.3 percent of gross domestic product.;['0', '0', '0', '0', '0']; ;4
297;1.1.7.3.3;pro;Sweden is currently facing problems with refugee integration and low wages.;['0', '0', '0', '0', '0']; ;4
298;1.1.7.3.4;pro;Unemployment levels in the European Union are high and there is a continuing stagnation in European markets.;['0', '0', '0', '0', '0']; ;4
299;1.1.7.3.5;con;It is possible to address more than one matter at once.;['0', '0', '0', '0', '1']; ;4
300;1.1.7.4;pro;The cost of damages and compensations sought by the monarch following the abolishment of monarchy could be exorbitant.;['1', '1', '7', '1', '0']; 2;3
301;1.1.7.4.1;pro;At present, only 15% of the Crown Estate is awarded to the British Queen but, under abolition, the royal family may demand greater compensation, as the Crown Estate technically belongs to the reigning monarch.;['0', '1', '4', '5', '0']; ;4
302;1.1.7.4.1.2;con;A democratic legislature could choose not to award full (or any) compensation.;['0', '0', '0', '0', '1']; ;5
303;1.1.7.4.1.2.1;pro;"The British Royal Family's assets were acquired through their rule justified by ""divine right."" Because, under modern democratic theory, their rule was illegitimate, they may not be entitled to any of those assets.";['0', '0', '0', '0', '1']; ;6
304;1.1.7.4.2;pro;The ex-Italian royal family sought 260 million euros in compensation, as well as the return of all their jewelry and property, including the Italian's president's current residence.;['0', '1', '8', '2', '0']; ;4
305;1.1.7.4.3;con;When Constantine II of Greece sought £320 million in compensation for his exile, he was only awarded a small fraction of his request.;['0', '1', '7', '1', '2']; 4;4
306;1.1.7.5;con;It does not matter how costly the change is if the outcome is a better democracy and leads to a better government.;['0', '1', '7', '1', '1']; 2;3
307;1.1.8;con;Monarchies often bring in more revenue than they expend.;['2', '3', '6', '5', '17']; 1;2
308;1.1.8.2;pro;Monarchs can also have a positive effect on business and trade relationships.;['0', '2', '3', '6', '4']; ;3
309;1.1.8.2.1;pro;There are also other income streams that could and should be explored. Such as endorsement, pave a way for larger corporate deals internationally, use and let royal estates and more.;['0', '0', '0', '0', '1']; 7;4
310;1.1.8.2.2;pro;Brands that have been awarded the Royal Warrant reportedly benefit from up to a 5% boost in their sales, as it is a mark that symbolises quality and bestows tradition.;['0', '3', '7', '1', '0']; ;4
311;1.1.8.2.3;pro;Political instability can hurt economic growth.;['1', '4', '6', '0', '0']; 12;4
312;1.1.8.2.3.1;pro;Governments come and go but the monarchy remains constant. The continuity a sovereign brings to their country ensures stability through a single figure.;['0', '4', '4', '0', '0']; ;5
313;1.1.8.2.3.1.1;pro;Although their power is largely symbolic, in a constitutional monarchy, should the democratically elected government falter badly, the monarchy or its designate acts as an enduring and ostensibly incorruptible backstop until a new government can be formed.;['1', '7', '2', '0', '0']; 1;6
314;1.1.8.2.3.1.1.1;con;Although monarchs have the power, in practice they are not the people who intervene in the case of a failing government. In constitutional monarchies, more often that not, new elections are called in the event of a failing government whereas in republics, it is often the president that takes on the ability to dissolve a government by choosing a non-electoral replacement.;['0', '0', '5', '5', '0']; 7;7
315;1.1.8.2.3.1.1.1.1;pro;In the event of a failing government, early elections are twice as common in constitutional monarchies than in republics with elected presidents, where 49% of the time they are dealt with via cabinet reshuffling instead.;['0', '0', '7', '1', '0']; ;8
316;1.1.8.2.3.1.2;pro;Monarchy provides opportunity for psychologically deeply positive rituals, such as coronation ceremony and national celebration thereof, which can bring social unity and cohesion.;['1', '0', '0', '0', '0']; 7;6
317;1.1.8.2.3.1.2.1;pro;Ceremonial processions draw large crowds of people wishing to glimpse the royals passing by and wave flags. This increases nationalistic feelings and pride in the country.;['0', '0', '0', '0', '0']; 7;7
318;1.1.8.2.3.1.2.1.1;pro;Koningsdag (Queen's/King's Day) is a national holiday in Netherlands, with large-scale celebrations such as concerts and special events in public spaces.;['0', '1', '8', '1', '0']; ;8
319;1.1.8.2.3.1.2.1.2;pro;In England, the Trooping of the Colours parade for Elizabeth II's 91st birthday drew large crowds to see the Royal Procession.;['1', '0', '8', '1', '0']; ;8
320;1.1.8.2.3.1.2.1.3;pro;In Denmark, crowds gathered to celebrate Queen Margrethe’s 76th birthday in 2016.;['1', '0', '7', '1', '0']; ;8
321;1.1.8.2.3.1.2.1.4;pro;Prince Harry and Meghan Markle’s wedding caused quite a stir because of the opulent ceremony.;['0', '0', '0', '0', '0']; ;8
322;1.1.8.2.3.1.2.1.5;pro;Royals play important roles at ceremonial events, either as embodiments of unifying values, or even constants that bring past, present and future generations together.(Elgenius, pg. 293);['0', '1', '7', '2', '1']; ;8
323;1.1.8.2.3.1.2.1.5.1;pro;At ceremonies honouring people who have fought for their countries, the monarch's tribute and greeting of the parade are symbolically charged constants years on year.  (Elgenius, pg. 293);['0', '1', '3', '6', '1']; ;9
324;1.1.8.2.3.1.2.1.5.2;pro;On National Days, it is often royal ascension that is celebrated as the symbol of the country's newfound independence.;['1', '0', '8', '1', '0']; 4;9
325;1.1.8.2.3.1.2.1.5.2.1;pro;Luxembourg's National Holiday is known as 'The Grand Duke's Official Birthday'.;['0', '0', '3', '6', '0']; ;10
326;1.1.8.2.3.1.2.1.5.2.2;pro;The Belgian National Day is celebrated on 21 July to commemorate Leopold I's royal appointment as first King of Belgium.;['0', '0', '3', '6', '0']; ;10
327;1.1.8.2.3.1.2.1.5.2.3;pro;Sweden's National Day is celebrated in honour of the election of King Gustav Vasa, representative of the start of modern Sweden.;['0', '0', '3', '6', '0']; ;10
328;1.1.8.2.3.1.2.1.6;con;Hanging used to draw large crowds. The size of a crowd has no relation to the societal value of an occasion.;['0', '0', '0', '0', '0']; ;8
329;1.1.8.2.3.1.2.1.7;con;Non-monarchical ceremonial processions have the same effect.;['0', '0', '2', '7', '3']; ;8
330;1.1.8.2.3.1.2.1.7.1;pro;In France, Bastille Day celebrates the start of the French Republic and all things French. It draws huge crowds all over the country and ceremonial processions take place in the presence of the President, rather than a monarch.;['0', '0', '1', '8', '1']; ;9
331;1.1.8.2.3.1.2.1.8;con;Increased nationalist feelings are not necessarily a good thing.;['1', '1', '8', '2', '1']; 6;8
332;1.1.8.2.3.1.2.1.8.1;pro;National pride and unity are traits that when fostered excessively are also shared with the extreme far-right and often have harmful consequences.;['0', '0', '1', '0', '0']; 10;9
333;1.1.8.2.3.1.2.1.8.1.1;pro;Far-right parties have often supported monarchy and some monarchs have historically supported anti-democratic extremism.;['0', '0', '0', '0', '1']; ;10
334;1.1.8.2.3.1.2.1.8.1.1.1;pro;The Party for Freedom, a Dutch far-right, anti-Islam and anti-EU party, that among other ideas has proposed recording the ethnicity of all Dutch citizens, supports Queen Beatrix's attributions.;['0', '0', '0', '0', '0']; ;11
335;1.1.8.2.3.1.2.1.8.1.1.1.1;con;As a populist party, the Party for Freedom has switched views often and advocated for the queen to be only a symbolic figure (after the Queen criticised the party). Among supporters, republicanism is higher (29%)  than among the rest of the population (15%).;['0', '0', '0', '0', '0']; ;12
336;1.1.8.2.3.1.2.1.8.1.1.2;pro;Former Italian monarch supported Mussolini's fascist regime while ruling. Fascism is generally considered to be an extremist form of government that is not good for the nation's common people.;['0', '0', '0', '0', '0']; 13;11
337;1.1.8.2.3.1.2.1.8.1.2;pro;Increased nationalism can fuel an increase in populism, as recently exhibited in European and US elections.;['0', '0', '0', '0', '0']; ;10
338;1.1.8.2.3.1.2.1.8.1.2.1;con;"Populism and nationalism function according to different logics; while one pits 'the people' against 'the elites', the other distinguishes between those that are in a nation against those who are not.";['0', '2', '6', '2', '0']; ;11
339;1.1.8.2.3.1.2.1.8.1.2.2;con;Populism is not necessarily a bad thing;['1', '0', '0', '0', '0']; 1;11
340;1.1.8.2.3.1.2.1.8.1.2.2.1;pro;Populism can shine a light on the weaknesses of existing political systems. It can make clear which communities feel excluded from the mainstream, and it can expose the genuine failings of the status quo.;['0', '0', '0', '0', '0']; ;12
341;1.1.8.2.3.1.2.1.8.1.2.2.1.1;pro;"Left-wing populists' conceptions of ""the people"" and ""the elite"" are generally linked to socioeconomic grievances.";['0', '0', '0', '0', '0']; ;13
342;1.1.8.2.3.1.2.1.8.1.2.2.1.1.1;pro;Hugo Chavez, former president of Venezuela, was highly populist in his rhetoric. His populism was centered around socioeconomic issues. Even while governing, he positioned himself as an anti-establishment politician, channeling the country's oil revenues into social programs with the aim of distributing wealth among the Venezuelan people, relieving poverty and promoting food security.;['0', '0', '0', '0', '0']; ;14
343;1.1.8.2.3.1.2.1.8.2;pro;Nationalism is a form of harmful social control, as it can shape the collective behavior of groups. We should not encourage nationalism.;['0', '1', '7', '3', '1']; ;9
344;1.1.8.2.3.1.2.1.8.2.1;pro;Citizenship is an arbitrary social construct that we use to conveniently organise societies, not anything with inherent moral importance.;['0', '2', '8', '0', '1']; ;10
345;1.1.8.2.3.1.2.1.8.2.1.1;con;Citizenship indicates membership in a political community and participation in a national identity. These things are morally meaningful.;['0', '0', '3', '6', '0']; ;11
346;1.1.8.2.3.1.2.1.8.2.1.1.1;pro;We share many relationships with other citizens of our country - we vote in the same elections, contribute taxes to the same government, and share a national identity. This is morally meaningful.;['0', '0', '2', '1', '0']; 2;12
347;1.1.8.2.3.1.2.1.8.2.2;pro;Nationalist feelings can create an 'us' and 'them' dynamic that leads to hostility towards groups of people with different appearances, traditions or cultures.;['0', '0', '0', '0', '0']; ;10
348;1.1.8.2.3.1.2.1.8.2.3;pro;Nationalism is a harmful form of patriotism. While patriotism is a devotion to a particular place and a way of life one thinks best, but has no wish to impose on others, nationalism is accordingly aggressive.;['0', '2', '7', '2', '0']; ;10
349;1.1.8.2.3.1.2.1.8.2.3.1;pro;Jingoism, a form of ultra nationalism, can lead to individuals thinking their country is always right and other countries are wrong which can lead to conflict and war.;['0', '0', '0', '0', '0']; ;11
350;1.1.8.2.3.1.2.1.8.2.3.2;pro;Aggressive German nationalism is viewed as having been a key factor in causing both World Wars.;['0', '0', '0', '0', '0']; 5;11
351;1.1.8.2.3.1.2.1.8.2.3.2.1;pro;In World War II, the Nazis sought to create a Greater Germanic Reich, emphasizing ethnic German identity and German greatness to the exclusion of all others by exterminating Jews, Gypsies, and other peoples in the Holocaust.;['0', '0', '0', '0', '0']; ;12
352;1.1.8.2.3.1.2.1.8.2.3.3;con;Nationalism is not necessarily a bad thing, as the shared sense of norms, mores, and identity that it gives citizens not only strengthens communities but helps to prevent feelings of isolation and anomie.;['0', '1', '7', '1', '0']; ;11
353;1.1.8.2.3.1.2.1.8.2.4;con;The fact that nationalism can shape collective behaviour does not make it bad. Shaping collective behaviour can be very good if it makes people more cooperative and willing to help each other, as nationalism does.;['0', '1', '8', '3', '0']; ;10
354;1.1.8.2.3.1.2.1.8.3;con;Nationalism is used to promote national unity and is the foundation of modern society. Sharing values, customs and an identity with others is what enables people to exhibit social solidarity.;['0', '0', '10', '0', '1']; ;9
355;1.1.8.2.3.1.2.1.8.3.1;pro;A nation is an abstract thing that symbolises a common language, ideals, purpose, identity and group.;['1', '0', '0', '0', '0']; ;10
356;1.1.8.2.3.1.2.1.8.3.1.1;con;All nations are made up out of many different cultures and groups of people with different ideals.;['0', '0', '0', '0', '1']; 1;11
357;1.1.8.2.3.1.2.1.8.3.2;pro;National identity is important to the lives of many people.;['1', '1', '8', '1', '0']; ;10
358;1.1.8.2.3.1.2.1.8.3.2.1;pro;Nationalism makes people believe in something greater than themselves, or other groups they associate with.;['0', '0', '0', '0', '0']; ;11
359;1.1.8.2.3.1.2.1.8.3.2.2;con;Nationalism can make people think they deserve better than other people due to no other reasons than the place they were born.;['0', '0', '0', '0', '0']; 2;11
360;1.1.8.2.3.1.2.1.8.3.4;con;There's no such a thing as a national identity. There's no trait that's common to all the citizens of a nation. The very existence of such an identity is just a myth born in propaganda.;['0', '0', '0', '0', '1']; ;10
361;1.1.8.2.3.1.2.1.8.3.4.1;con;This is debatable. A National identity can be focused on an object, a tradition, a shared common history, a common core set of values, beliefs or even just a core sense of camaraderie and belonging, thus a shared common identifier.;['0', '0', '0', '0', '0']; ;11
362;1.1.8.2.3.1.2.2;pro;"After the First World War, British royal ceremonies such as weddings transitioned from private events to ""valuable crowd-pleasers"" that, removed from ""party-political affairs, allowed the monarchy to remain above Parliament disputes and provided “a focus for national unity”.";['0', '0', '0', '0', '0']; ;7
363;1.1.8.2.3.1.2.3;pro;Opposed to that, presidential elections, with the usual aggressive moribund negative campaign, are often exercises in hate. Such campaigns can harm mutual cooperation and help within society.;['1', '0', '0', '0', '0']; 3;7
364;1.1.8.2.3.1.2.4;pro;The racial diversity at the wedding of American Meghan Markle and Prince Harry is seen by some as a positive sign in multi-ethnic Britain.;['0', '0', '0', '0', '0']; ;7
365;1.1.8.2.3.1.2.5;con;Those rituals are only positive and able to provide unity if all citizens believe in a democratic monarchy as the preferred way for their state. If not, those celebrations can be as divisive as partisan politics.;['0', '0', '1', '0', '0']; ;7
366;1.1.8.2.3.1.3;pro;The consistency of a monarch across multiple governments and plentiful reform creates a constant positive tie to the past, without blocking progression.;['1', '1', '9', '0', '1']; 6;6
367;1.1.8.2.3.1.3.1;pro;This certainty is a comfort to conservatives meaning that they do not feel ostracised from the developments of national politics.;['1', '0', '5', '4', '0']; ;7
368;1.1.8.2.3.1.3.2;pro;The respect that the monarch's position garnered from conservatives meant that in the UK, support shown by the monarch for movement away from colonialism gave the nationself assurance to move away from a colonial past.;['0', '1', '2', '7', '0']; 2;7
369;1.1.8.2.3.1.3.3;con;Their connection to the past is not always positive. Many mistakes of the past were made because of royal decisions.;['0', '0', '0', '0', '0']; 2;7
370;1.1.8.2.3.1.3.4;con;This attachment to the past can itself get in the way of progress.;['0', '0', '0', '0', '0']; ;7
371;1.1.8.2.3.1.3.4.1;pro;Monarchies can potentially hinder the further positive development of a country if a large enough portion of the population is rather living in the glorious past of that monarchy instead of looking forward.;['0', '0', '0', '0', '0']; 2;8
372;1.1.8.2.3.1.4;pro;Constitutional monarchy is an effective system of government as it avoids the requirement of republics to appoint a President or leader on a regular cycle.;['1', '3', '6', '0', '0']; 3;6
373;1.1.8.2.3.1.4.1;pro;As monarchs have a far longer mandate than republic presidents or prime ministers, it is easier for monarchs to establish strong and long-lasting international relationships with other monarchs or career diplomats.;['1', '3', '6', '1', '0']; 5;7
374;1.1.8.2.3.1.4.2;pro;The additional presidential election decreases voter turnout by 7%, due to voter fatigue. As such, government elections become less representative in republics than those in countries with non-elected heads of state.;['1', '2', '2', '5', '0']; 4;7
375;1.1.8.2.3.1.4.2.1;con;This is a logical fallacy. Even if the turnout of voters is decreased, the elected official is still more representative than an unelected, hereditary head of state. The latter simply cannot be representative of the nation, in a democratic way. He can only be accepted or popular, but to be representative, the question (election) would have to be asked.;['0', '0', '0', '0', '0']; ;8
376;1.1.8.2.3.1.4.3;pro;Politicians can be short-sighted because a government’s term is limited. Monarchs tend to be more oriented towards the long term as compared to the Parliament since they rule for a longer period of time.;['1', '1', '5', '3', '0']; 3;7
377;1.1.8.2.3.1.4.4;con;"Efficiency through avoiding elections is not a good argument for monarchy. Other regimes have been ""effective"" and avoided the requirement of republics to elect officials, such as the Soviet Union under Stalin and Mussolini's fascist Italy. However, few would say that we should implement such systems today.";['0', '0', '0', '1', '1']; ;7
378;1.1.8.2.3.1.4.5;con;The efficient systematic use of time and money in a constitutional monarchy does not necessarily translate to an effective form of government (generally qualified according to the quality of public services, welfare and democratic freedoms), the latter of which should take priority.;['0', '1', '5', '4', '1']; ;7
379;1.1.8.2.3.1.4.6;con;Periodic and regular elections are an essential part of democracy. Elections have to take place at regular intervals to strengthen democracy and to bring about peaceful transition from one government to another.;['0', '1', '1', '8', '1']; ;7
380;1.1.8.2.3.1.4.6.1;pro;According to Article 21 of the Universal Declaration of Human Rights, the will of the people should be the basis of the authority of government and should be expressed in periodic and genuine elections.;['0', '2', '6', '1', '0']; 6;8
381;1.1.8.2.3.1.4.6.1.1;con;The Universal Declaration of Human Rights is aspirational only and not binding on monarchies.;['0', '2', '4', '2', '0']; ;9
382;1.1.8.2.3.1.4.6.1.2;con;In the United Nations Convention on the Elimination of all Forms of Discrimination against Women, a binding convention, the UK, Luxembourg and Spain made reservations to protect the institution of monarchy.;['0', '1', '6', '1', '0']; ;9
383;1.1.8.2.3.1.4.6.1.2.1;pro;Spain made the reservation that the Convention shall not affect the constitutional provisions concerning succession to the Spanish crown.;['0', '0', '6', '1', '0']; ;10
384;1.1.8.2.3.1.4.6.1.2.2;pro;Luxembourg made the reservation to protect hereditary transition of power.;['0', '0', '6', '1', '0']; 3;10
385;1.1.8.2.3.1.4.6.1.2.3;pro;The UK made the reservation that none of the obligations would affect succession and the enjoyment of ceremonial titles such as peerage and honorific titles.;['0', '0', '6', '1', '0']; ;10
386;1.1.8.2.3.1.5;con;The fact that all governance relies on a single figure makes a less stable environment. Removal of the only central figure will cause more instability than removing one of many.;['0', '0', '0', '0', '0']; ;6
387;1.1.8.2.3.1.6;con;At times, a radical shift in politics is required to create a more egalitarian and prosperous society.;['0', '2', '4', '2', '2']; ;6
388;1.1.8.2.3.1.6.1;pro;In the United States, the Civil War, and massive social disruption following the war, was necessary to abolish slavery and attempt to create a more egalitarian society without race discrimination.;['0', '0', '0', '0', '1']; 1;7
389;1.1.8.2.3.1.6.2;con;Many members of society are born into wealth they did not earn, we have to accept that all births are not equal. A true egalitarian society would be very unlikely to exist.;['1', '0', '0', '0', '0']; 7;7
390;1.1.8.2.3.2;pro;Political instability can adversely affect growth by lowering the rates of productivity growth.;['0', '0', '8', '1', '0']; ;5
391;1.1.8.2.3.3;pro;Political instability creates uncertainty, which tends to discourage foreign investment.;['0', '0', '7', '2', '0']; ;5
392;1.1.8.2.3.4;con;"Not all forms of political stability are equally development friendly; much depends on the extent to which stability translates into good governance.";['0', '0', '7', '2', '0']; ;5
393;1.1.8.2.3.4.1;pro;Instability born out of a competitive political system, where different parties must fight to gain leadership, can lead to efficiency gains which are economically beneficial.;['0', '0', '6', '3', '0']; ;6
394;1.1.8.2.4;pro;The British monarchy has become a global brand and has an estimated value of around$84 billion.;['0', '1', '6', '4', '1']; ;4
395;1.1.8.2.4.1;pro;There is frequent commentary on the range of coloured outfits that Queen Elizabeth wears.;['0', '7', '2', '0', '0']; 2;5
396;1.1.8.2.4.2;pro;In a survey with high and middle-income Chinese consumers, a royal connection to the British monarchy was cited as one of the top four factors in their luxury purchasing decision.;['0', '0', '7', '2', '0']; ;5
397;1.1.8.2.4.4;pro;The so-called 'Kate effect', whereby items of clothing worn by the Duchess of Cambridge sell-out, is estimated to be worth over £1 billion.;['0', '0', '7', '2', '0']; ;5
398;1.1.8.2.4.4.1;pro;British companies such as LK Bennett, Reiss and Issa, have expanded to the US after the Duchess of Cambridge wore some of their items, thanks to the international exposure it offered them.;['0', '0', '3', '6', '0']; ;6
399;1.1.8.2.4.4.2;con;Critics claim that the 'Kate effect' is overstated, suggesting items worn by the princess sell out merely because they are old items.;['0', '1', '8', '0', '0']; ;6
400;1.1.8.2.5;pro;Harry Van Dalen wrote a paper claiming the Dutch Royals caused economy to grow about 1 percent per year, adding 4 to 5 billion euros to the Dutch economy per year.;['0', '0', '0', '0', '0']; ;4
401;1.1.8.2.6;con;Monarchies only increase trade with other monarchies.;['0', '6', '5', '0', '0']; 4;4
402;1.1.8.3;pro;Royalists support the monarchy to such an extent that they take pleasure in following the lives of the royals. They are interested in royal births, the health of the royal family and the day to day lives of the royals.;['0', '0', '0', '0', '0']; 1;3
403;1.1.8.3.1;pro;This interest means that there are royal reporters whose job is to comment and speculate on the royal family in the media.;['0', '3', '6', '1', '0']; ;4
