;Level;Stance;Claim;Votes;Comments;Depth
319;1.1.3.4;con;The United States would not lose much by alienating Israel.;['0', '0', '0', '0', '0']; ;3
320;1.1.3.4.1;pro;Even if the US were to alienate Israel, they may spend less on aid, freeing up funds that the US could spend elsewhere.;['0', '0', '0', '0', '0']; 2;4
321;1.1.3.4.1.1;pro;The US has spent almost $100 billion on Foreign Military Financing (FMF) since 1985 (p. 22).;['0', '0', '0', '0', '0']; ;5
322;1.1.3.4.1.1.1;pro;Israel is allowed to convert about a quarter of FMF military aid into shekels to spend at home (p. 2). Such expenditure therefore does not wholly benefit the US.;['0', '0', '0', '0', '0']; ;6
323;1.1.3.4.1.1.1.1;con;The FMF provision that allows Israel to spend 26% of military aid domestically is being phased out, requiring Israel to spend all military aid within the US by 2021.;['0', '1', '6', '3', '0']; ;7
324;1.1.3.4.1.1.2;con;FMF payments are meant to enable foreign governments to purchase American military products and services. The money therefore comes back home and supports the US economy.;['0', '1', '8', '4', '0']; 1;6
325;1.1.3.4.2;pro;Israel is not a top partner for the US.;['0', '0', '0', '0', '0']; ;4
326;1.1.3.4.2.1;pro;Israel is not even among the top-20 of America's trade partners measured in trade volume.;['0', '0', '0', '0', '0']; ;5
327;1.1.3.4.2.2;pro;"37% of Americans believe that Israel has too much influence on their politics; a portion significant enough to influence geopolitical decision-making (p. 4).";['0', '0', '0', '0', '0']; ;5
328;1.1.3.4.2.3;pro;Israel is not even among the top 20 in terms of the national origins of tourists visiting the United States. Countries of comparable size, like Sweden and Switzerland, outrank it.;['0', '0', '0', '0', '0']; ;5
329;1.1.3.4.2.4;con;In a Republican-dominated era of US politics, the opinions of Republican voters are most influential. The majority of them believe that Israel has the right amount of influence (p. 4).;['0', '0', '0', '0', '0']; ;5
330;1.1.3.4.3;con;Israel is a prolific exporters of arms. In the past, the US was able to influence the targets of these exports, for example by blocking sales to China. If this leverage was lost, the US could be vulnerable.;['0', '2', '6', '6', '0']; ;4
331;1.1.3.5;con;Close association with Israel is a burden so it may serve the US well to weaken ties.;['0', '2', '7', '4', '1']; ;3
332;1.1.3.5.1;pro;The extent and unconditionality of American support for Israel has been described as going against America's strategic and moral interests.;['0', '0', '6', '7', '0']; 3;4
333;1.1.3.5.2;con;The majority of Americans do not perceive Israel as a burden to the United States.;['0', '7', '6', '0', '0']; ;4
334;1.1.3.5.2.1;pro;"Even if the actual benefits are hard to quantify, three out of four Americans believe that Israel provides ""essential military and intelligence cooperation"" for the United States in the region (p. 38).";['0', '3', '8', '2', '0']; 2;5
335;1.1.3.5.2.1.1;pro;For decades, the US has been almost entirely dependent on Israel for intelligence regarding the Middle East.;['0', '0', '0', '0', '0']; ;6
336;1.1.3.5.2.1.2;con;Geo-strategic security policies are not made with public opinion in mind, given they often do not reflect reality.;['0', '0', '3', '8', '1']; 1;6
337;1.1.3.5.2.2;con;The public is not always aware of the intricacies of international politics, and is thus unlikely to be aware of the cost to their country of such a close association with Israel.;['0', '0', '6', '6', '0']; ;5
338;1.1.3.5.3;con;Israel hosts a large-scale American war reserve stock with some $1.8 billion worth of equipment for use in case of armed conflict in the region.;['0', '2', '8', '3', '0']; 6;4
339;1.1.3.6;con;Israel is far too dependent on the US to destroy relations.;['0', '0', '7', '6', '1']; 6;3
340;1.1.3.6.1;pro;Israel's trade is highly dependent on the United States: 37% of its exports go to America, 14% of its imports come from there. No other country plays an equivalent role for Israel's trade.;['0', '1', '2', '11', '0']; 2;4
341;1.1.3.6.1.1;pro;In fact, Israel exports more to the United States than to its eleven next largest trade partners combined.;['0', '0', '1', '13', '0']; ;5
342;1.1.3.6.2;pro;Israel receives almost 1% of its GDP in foreign aid from the United States, more than any other country and about 9% of America's foreign assistance budget.;['0', '0', '7', '7', '0']; 7;4
343;1.1.3.6.2.1;pro;U.S. military aid for Israel has been designed to maintain Israel’s “qualitative military edge” (QME) over neighbouring militaries. This is vital to its regional security.;['0', '1', '6', '7', '0']; ;5
344;1.1.3.6.2.2;pro;US aid accounts for 20% of Israel's defence budget and 40% of the IDF budget. Israel is therefore heavily dependent on the US to maintain its defences.;['0', '1', '5', '8', '0']; 3;5
345;1.1.3.6.2.3;con;Israel's dependency is shrinking. Whereas the size of its economy has tripled over the last two decades, the size of aid payments has stayed the same. The share of US aid among Israel's GDP thus sunk from about 3% to 1%.;['0', '5', '9', '0', '0']; ;5
346;1.1.3.6.2.4;con;"Israel can hardly be said to be militarily dependent on the US. Even excluding America's military aid, it spends one and a half times as much on its military than all of its neighbors combined; the share of its GDP that it spends on the military is the highest among all the world's major armies.";['0', '0', '0', '0', '0']; ;5
347;1.1.3.6.3;pro;"No other country sends as many tourists to Israel as the United States; American tourists make up one quarter of all tourism arrivals in Israel and contribute to one-third of tourism revenue.";['0', '3', '3', '8', '0']; 5;4
348;1.1.3.6.3.1;pro;In the past, American tourists have shunned countries they perceived to act in opposition to US interests.;['0', '0', '0', '0', '0']; 1;5
349;1.1.3.6.3.1.1;con;"A variety of religious and cultural sites in Israel are important to Christians, Jews, and Muslims; many Americans will have reasons to visit Israel regardless of U.S. official policies.";['0', '0', '0', '0', '0']; 17;6
350;1.1.3.6.3.2;con;Twenty-eight UN member states do not recognize Israel and do not permit their citizens to enter the country, limiting the number of people that can actually visit Israel.;['0', '0', '0', '0', '0']; ;5
351;1.1.3.6.3.3;con;"The US is one of the most populous countries in the world; the number of arriving tourists is bound to be high in any country visited by Americans.";['0', '0', '0', '0', '0']; ;5
352;1.1.3.6.4;pro;The US supports Israel diplomatically, allowing it more freedom than unsupported states.;['0', '0', '5', '9', '0']; 7;4
353;1.1.3.6.4.1;pro;"The United States has adopted a ""don't ask, don't tell"" attitude towards Israel's nuclear program - a privilege which no other officially non-nuclear state enjoys.";['0', '0', '8', '4', '2']; ;5
354;1.1.3.6.4.1.1;pro;Without tacit American acquiescence, the international community might call into question Israel's nuclear program and attempt to pressure the country into signing the Nuclear Non Proliferation Treaty.;['0', '0', '0', '0', '0']; 13;6
355;1.1.3.6.4.1.1.1;pro;There has been international pressure on Israel to give up its nuclear weapons - without the support of the US, this international pressure may increase and force Israel to give up its nuclear weapons.;['0', '1', '8', '5', '0']; ;7
356;1.1.3.6.4.1.1.2;con;The outsized power that any nuclear power has in international relations would likely continue to insulate Israel from any pressures to end their nuclear weapons program.;['0', '1', '3', '2', '0']; ;7
357;1.1.3.6.4.2;pro;Damaging its relationship with the US would isolate Israel in the international community. This isolation could set in motion a diplomatic avalanche that will ultimately weaken Israel’s position in negotiations with the Palestinians.;['0', '0', '0', '0', '0']; 6;5
358;1.1.3.6.4.2.1;con;"Israel's diplomatic position is quite strong following the Abraham Accords; these opened up trade with previously hostile neighbours and cemented Israel as a regional power player.";['0', '0', '0', '0', '0']; ;6
359;1.1.3.6.4.3;pro;The US has repeatedly voted against all other members of the UN Security Council, vetoing resolutions that would have criticized Israel, including those on settlement expansions, assassinations, violating the Geneva Convention, attacking UN supplies, and killing UN workers.;['0', '0', '1', '13', '0']; ;5
360;1.1.3.6.4.4;con;American diplomatic support for Israel has never been unequivocal. The US has supported, abstained from and vetoed UN resolutions criticizing Israel in the past.;['0', '8', '6', '0', '0']; 3;5
361;1.1.3.6.4.4.1;con;Until December 2016, out of 226 UN Security Council resolutions related to Israel since 1948, the US has abstained from less than two dozen of them. It has only voted against Israel a handful of times.;['0', '0', '6', '8', '0']; 7;6
362;1.1.3.6.4.4.2;con;Even when the US was supposed to play a neutral role - for example during the negotiations of the Oslo Accords in 1993 and in Camp David in 2000 - it de-facto sided with Israel.;['0', '0', '0', '0', '0']; ;6
363;1.1.3.6.5;con;Israel's status as a nuclear power allows the country to be independent of the whims of major powers like the United States.;['0', '9', '4', '0', '0']; 12;4
364;1.1.3.6.5.1;con;Nuclear weapon use is strictly regulated, if not prohibited, under most circumstances. At best, they are effective deterrents against states, not terrorist organizations like Hamas and Hezbollah, which are Israel's main threats.;['0', '2', '2', '10', '0']; 23;5
365;1.1.3.6.6;con;It would be politically unviable for the US to completely cut off its aid to Israel, as most US voters are staunchly pro-Israel, or would oppose cutting off aid. Given this, Israel still has plenty of room to be intransigent and aggressive in reaction to the recognition of Israel.;['0', '3', '8', '2', '0']; 13;4
366;1.1.3.6.6.1;pro;American citizens' views of Israel have remained steadily positive since 2001, despite occasional Israel aggression against Palestine. While many might think some sanctions are acceptable, cutting off aid completely would likely be a step too far in the eyes of pro-Israel Americans.;['0', '1', '4', '8', '0']; 2;5
367;1.1.3.6.6.2;con;Israel could be made to feel its dependence on the United States even without a complete cut-off of relations. In 2004, the American government threatened to exclude Israel from the F-35 jet program, reducing its capacity to update its jets.;['0', '0', '6', '7', '0']; ;5
368;1.1.3.6.6.3;con;46% of Americans support imposing sanctions on Israel in response to settlement-building.;['0', '0', '9', '4', '0']; ;5
369;1.1.3.6.7;con;Israel has a large conventional arms industry. As a result, Israel's security is not dependent on good relations with the US.;['0', '2', '10', '1', '0']; ;4
370;1.1.3.6.7.1;pro;Dependence on US aid has institutionalized Israeli reliance on air power and ever-more-advanced technology, at the expense of focusing more intensively on ground maneuvers and the unique threat posed by enemies waging asymmetric warfare. Israel would be better off without this aid.;['1', '2', '8', '2', '0']; ;5
371;1.1.3.6.7.2;pro;"Israel's defense industry is actually undermined by US aid which forces it to ""buy American"". By restricting the amount that can be spent domestically, Israel's defence industry faces layoffs and closures.";['0', '2', '7', '4', '0']; ;5
372;1.2;pro;Palestine is a legitimate state and deserves to be recognised as such.;['12', '4', '7', '16', '24']; 17;1
373;1.2.1;pro;"The legal definition of a state is enshrined in international law via the Montevideo Convention of Statehood (p. 3); Palestine fulfills the criteria outlined in the convention.";['0', '0', '0', '0', '0']; 10;2
374;1.2.1.1;pro;"Palestine has the ""capacity to enter into relations with the other states"" as it has a web of diplomatic representations around the world.";['0', '0', '4', '9', '1']; ;3
375;1.2.1.2;pro;Palestine has a permanent population of around 4.7 million. Therefore, Palestine fulfills criterion 1(a) of the Montevideo Convention (p. 3).;['0', '0', '3', '10', '2']; 4;3
376;1.2.1.3;pro;Palestine clearly fulfills the territory criteria as it rests upon a strip on the West Bank and in Gaza.;['0', '0', '6', '7', '1']; ;3
377;1.2.1.3.1;pro;Whilst there have been significant settler attempts to undermine Palestinian contiguity, some have recently been overruled.;['0', '0', '0', '0', '0']; ;4
378;1.2.1.3.1.1;pro;It seems unlikely that recently attempts to claim land that settlers have been expelled from will be successful, as it was developed by Palestinians in recent history.;['0', '0', '0', '0', '0']; ;5
379;1.2.1.3.1.2;con;The Israeli government, under Naftali Bennett, is expected to use an old Ottoman law to claim the land.;['0', '0', '0', '0', '0']; ;5
380;1.2.1.3.1.2.1;pro;If attempts to weaponise old Ottoman land law to legitimise settlements go unchallenged by Biden, then they are likely to become a mainstay of land claims from Bennett's government.;['0', '0', '0', '0', '0']; ;6
381;1.2.1.3.2;con;The territory of the proposed Palestinian state is disputed. More than half of the West Bank, Area C, has a majority Jewish population that would rather stay under Israel's sovereignty.;['0', '0', '0', '0', '0']; 29;4
382;1.2.1.3.2.1;con;A significant portion of the Jewish population of Area C lives there due to illegal settlement.;['0', '0', '0', '0', '0']; ;5
383;1.2.1.4;con;Palestine does not have contiguous borders, but is instead made up of an archipelago of areas of control, broken up by Israeli settlements and highways.;['0', '0', '0', '0', '0']; 3;3
384;1.2.1.4.1;pro;Netanyahu proposed a plan to apply sovereignty on Jewish settlement in the West Bank, effectively annexing 30% of the West Bank and creating a multitude of Palestinian enclaves.;['0', '0', '0', '0', '0']; 6;4
385;1.2.1.4.2;con;It is unclear why the nature of a state's borders bears on its legitimacy, particularly in a modern context in which physical travel is less important.;['0', '0', '5', '8', '1']; ;4
386;1.2.1.4.3;con;Other countries, too, have split territories and exclaves. French Guiana is part of France, Alaska and Hawaii are part of the United States and the Kaliningrad Oblast is part of Russia, even though none of them share a border with their country's main territory.;['0', '0', '2', '7', '3']; 6;4
387;1.2.1.4.4;con;It is circular to deny Palestine the recognition of a state, which would presumably consolidate its territory, because its territory is not consolidated at the moment.;['0', '1', '3', '8', '1']; 3;4
388;1.2.1.5;con;Palestine lacks a single sovereign government which can enforce laws throughout its dominion.;['0', '6', '7', '1', '0']; 25;3
389;1.2.1.5.1;pro;Palestine is politically divided between two factions: Hamas, which controls the Gaza Strip, and Fatah which controls the West Bank.;['0', '0', '10', '5', '1']; 1;4
390;1.2.1.5.2;con;Even though Abbas's government does not have control over the entire territory, it is already the only sovereign recognized by most world governments, including the United Nations, whose representative is appointed by Abbas. In this respect, it is no different than any other state that does not fully control its territory.;['0', '0', '10', '5', '1']; ;4
391;1.2.1.5.3;con;Pakistan, Nigeria, India, Ukraine, and Phillippines are just a few of the many states in the world that have militant organisations carrying out violent atrocities within their borders, yet they are all recognised as states.;['0', '4', '1', '7', '0']; 12;4
392;1.2.1.6;con;Palestine does not have a monopoly on violence over the area it claims.;['0', '0', '0', '0', '0']; ;3
393;1.2.1.6.1;pro;Palestine currently has no unitary security force. Fatah controls the Palestinian Security Services, while Hamas has de-facto created its own security force in the Gaza Strip.;['0', '2', '9', '3', '0']; 20;4
394;1.2.1.6.2;pro;The cause of Palestine's failure to meet traditional concepts of statehood is Israeli occupation.;['0', '0', '0', '0', '0']; ;4
395;1.2.1.6.2.1;pro;Israeli forces regularly conduct raids into Palestinian areas of the West Bank to arrest suspected terrorists.;['0', '0', '0', '0', '0']; 3;5
396;1.2.1.6.2.1.1;con;Israeli intrusion should not render a state illegitimate: the US frequently intervenes militarily in countries without their consent, but that does not make their governments illegitimate.;['0', '0', '3', '10', '1']; ;6
397;1.2.1.6.2.1.2;con;The frequency of these raids would presumably diminish drastically if this recognition strengthened the ability of the Palestinian state to maintain control itself.;['0', '0', '10', '4', '0']; ;6
398;1.2.1.6.2.2;pro;"Official recognition of statehood by the US could facilitate processes to unify control of Palestine; the granting of statehood could be made contingent on this happening.";['0', '0', '0', '0', '0']; 6;5
399;1.2.1.6.2.2.1;pro;Fatah and Hamas have already indicated a willingness to form a unity government. US recognition could enable greater international cooperation in the formation of that government.;['0', '0', '11', '3', '0']; ;6
400;1.2.1.6.2.3;con;Israeli occupation is unlikely to change, should the USA recognise Palestine as a state.;['0', '0', '0', '0', '0']; ;5
401;1.2.1.6.3;con;Recognition of statehood from the US could increase the ability of Palestinian governments to exert power within their borders and establish a monopoly on violence.;['1', '2', '2', '8', '1']; ;4
402;1.2.2;pro;Recognition by many other nations confirms a state's legitimacy as it normalises the social order of the state, and brings it into the sphere of international relations and law.;['2', '2', '4', '8', '2']; 11;2
403;1.2.2.1;pro;The people of Palestine have the right to self-determination - this is far easier to attain when their state is internationally recognised.;['0', '0', '0', '0', '0']; 29;3
404;1.2.2.1.1;pro;Palestinians previously inhabited an area greater than it currently does - much of their land has been stolen, actively restricting their right to self-determination.;['0', '0', '0', '0', '0']; 8;4
405;1.2.2.1.1.1;pro;Expulsions and the illegal occupation of land that had been temporarily vacated during the war of 1948, called the Palestinian Exodus, shaped the land claim of the early Israeli state.;['0', '0', '0', '0', '0']; 4;5
406;1.2.2.1.1.2;pro;The conquest of Palestinian territories by Israel in the Six-Day War was illegitimate.;['0', '0', '0', '0', '0']; 6;5
407;1.2.2.1.1.2.1;con;"As the land taken in the defensive war did not belong to any entity called ""Palestine"" framing the claim as a ""conquest of Palestinian territories"" is fallacious. The area in question had been held by Jordan.";['0', '0', '0', '0', '0']; 3;6
408;1.2.2.1.1.3;con;Jews existed in British-mandated Palestine and could have been considered Israeli. A significant portion of modern day Israel was legally purchased off Arab inhabitants.;['0', '0', '1', '0', '0']; ;5
409;1.2.2.1.1.3.1;pro;The land wasn't considered stolen when it was under Jordanian and Egyptian control.;['0', '0', '0', '0', '0']; 1;6
410;1.2.2.1.1.3.2;con;In 1945, the land owned by Jewish peoples made up merely 7% of the combined area of Israel, the West Bank, and Gaza, with half owned by the JNF and PICA. It is hard to imagine how the remainder - nearly 19,000 square km - could have been legally purchased off Arab inhabitants.;['0', '1', '0', '0', '0']; 16;6
411;1.2.2.1.1.4;con;While individual Palestinians may have claims to land because it was stolen from them, this doesn't establish the legitimacy of a Palestinian state that postdates this theft.;['1', '8', '2', '0', '0']; ;5
412;1.2.2.1.1.4.1;con;At the very least, by indicating that the Israeli claim to the land is based on theft and therefore not legitimate, it strengthens the Palestinian claim to the land and therefore to self-determination.;['0', '1', '3', '9', '0']; 10;6
413;1.2.2.1.1.4.2;con;"All Palestinians have suffered from the flow-on consequences of the initial theft of land; they therefore all have a moral claim to the land.";['0', '1', '5', '6', '0']; ;6
414;1.2.2.1.1.4.3;con;If modern Israel's legitimacy postdates its historical narrative, which is over 2,000 years old, then the 100-year-old Palestinian rights are also valid.;['0', '0', '1', '0', '0']; ;6
415;1.2.2.1.2;pro;As Palestinians were forcibly expelled from Israel, their claim to sovereignty was never legitimately extinguished, so they still have a right to control over parts of the region.;['0', '0', '0', '0', '0']; 3;4
416;1.2.2.1.2.1;pro;Historical records disprove the theory that Palestinian Arabs fled the state voluntarily or at the behest of Arab leaders. Instead, they were forced to flee because their lives were endangered.;['0', '0', '0', '0', '0']; 2;5
417;1.2.2.1.2.2;con;The current nonexistence of a Palestinian state is due to the rejection of a partition plan by Arab leaders in 1948 and subsequent acts of warfare against the new state of Israel by Arab nations. Given that Palestinians voluntarily forfeited their opportunity to receive a state, they are not entitled to one now.;['0', '0', '0', '0', '0']; 6;5
418;1.2.2.1.2.2.1;pro;"Palestine has no history as a unified state; it existed as part of other states before the 20th century.";['0', '0', '0', '0', '0']; 11;6
419;1.2.2.1.2.2.1.1;pro;Arab leaders in 1919 denied that there is a distinct country called Palestine, instead associating it with Syria.;['0', '0', '0', '0', '0']; 2;7
420;1.2.2.1.2.2.1.2;pro;"Given that there are no historical roots for the state of Palestine, the US should not recognize them; instead, the US should recognize the Palestinians as a distinct people living within the state of Israel.";['0', '0', '0', '0', '0']; 5;7
421;1.2.2.1.2.2.1.3;con;Whilst Palestine was not a state historically, it is considered one today as those living within it request statehood, and unified recognition.;['0', '0', '0', '0', '0']; ;7
422;1.2.2.1.2.2.2;con;The U.N. partition recommendation called for more than half of then Palestinian land to be allocated for a “Jewish State”. This was unreasonable as the Arabs were a majority in Palestine at the time, and owned more land than Jews in every single district in the region. The 1948 plan was unfair and deserved to be rejected.;['1', '1', '5', '9', '1']; 5;6
423;1.2.2.1.2.2.2.1;con;Even if the agreement was unfair, the violent reaction against Israel from surrounding Arab nations was unjustified.;['0', '1', '0', '0', '3']; 3;7
424;1.2.2.1.2.2.2.1.1;con;"Violent reactions can be justifiable; the German occupation of Poland was unfair, and the subsequent violent reaction against Germany was justifiable.";['0', '0', '0', '0', '0']; 6;8
425;1.2.2.1.2.3;con;"Palestinians never had a claim to sovereignty over the area in the first place; Britain did, as Palestine prior to 1948 was part of the British Mandate.";['4', '4', '5', '0', '1']; 2;5
426;1.2.2.1.2.3.1;pro;The British Mandate was a legally binding instrument created by the League of Nations and backed by the San Remo declaration and the treaty of Sevres (1920) whereby the previous sovereign divested itself of any claim to the area. The mandate recognised the rights of Jews to reconstitute their national home.;['0', '0', '0', '0', '0']; 1;6
427;1.2.2.1.2.3.2;con;The British Mandate for Palestine was a piece of legislation produced by a colonial organisation, the League of Nations, with little regard for the rights of Palestinian Arabs. It should not be considered a legitimate cession of Palestinian moral ownership of the area.;['0', '0', '0', '0', '0']; 8;6
428;1.2.2.1.3;con;"The right to self-determination is not a tangible element of international law and has no clear content or obligations; it is rather a vague moral principle recognized by various bodies (p. 3).";['0', '1', '0', '0', '0']; 1;4
429;1.2.2.1.3.1;pro;Even where there is agreement on the existence of a people, it is not clear what the right to self-determination entails and how precisely it can be exercised (p. 5).;['0', '0', '1', '0', '0']; 2;5
430;1.2.2.1.3.2;pro;"It is not clear how to define ""peoples"" and whether the Palestinians therefore have the right to self-determination.";['0', '0', '1', '0', '0']; ;5
431;1.2.2.1.3.2.1;pro;In numerous cases the applicability of the right to self-determination is disputed, for example in the case of the Kurdish people and the Basque people.;['0', '0', '0', '0', '0']; ;6
432;1.2.2.1.3.3;pro;If the right of the Palestinian people to self-determination clashes with the same right of the Jewish people, it is not clear how both can be respected.;['0', '0', '0', '0', '0']; 9;5
433;1.2.2.1.4;con;"Palestinians have a right to a nationality; however, this does not imply a UN right to a state of their own. Their rights to security and a stable life could be equally satisfied by giving them citizenship in another country, either Israel or Jordan.";['0', '0', '0', '0', '0']; 47;4
434;1.2.2.1.4.1;con;Jordan has no interest in accepting Palestinians as its own citizens, in part because it fears being transformed into a Palestinian state. It currently refuses entry and citizenship to, or forcibly deports, Palestinian refugees.;['0', '0', '3', '11', '0']; 6;5
435;1.2.2.1.4.1.1;pro;Palestinians living in Jordan but originally from the Gaza Strip, which was under Egyptian authority until 1967, have no right to Jordanian citizenship.;['0', '0', '0', '0', '0']; ;6
436;1.2.2.1.4.1.2;pro;The easiest path to citizenship is only open to Palestinians that lived in Jordan between December 1949 and February 1954.;['0', '0', '0', '0', '0']; ;6
437;1.2.2.1.4.1.3;pro;"Following the loss of the West Bank to Israel, Jordan became actively hostile against Palestinians in the northwest of the country; terminating in a conflict which suppressed Palestinians, expelled militants, and permanently scarred relations between the two nations.";['0', '0', '0', '0', '0']; ;6
438;1.2.2.1.4.1.4;pro;Jordan has recently been arbitrarily withdrawing citizenship from people of Palestinian origin.;['0', '0', '0', '0', '0']; ;6
439;1.2.2.1.4.1.5;con;Millions of Palestinians already have, or are eligible to apply for, Jordanian citizenship.;['0', '0', '0', '0', '0']; 7;6
440;1.2.2.2;pro;Many other states have recognised, or indicated their willingness to recognise, an independent Palestinian state - this indicates that it has an appropriate status as a nation.;['0', '0', '4', '7', '1']; 3;3
441;1.2.2.2.1;pro;135 members of the UN recognise Palestine as a state. Palestine was therefore recognised by a higher percentage of nations at the time of its failed application to the U.N. in 2011 (68 percent) than Israel was (64 percent) when it was successfully admitted in 1949.;['0', '0', '4', '9', '1']; 4;4
442;1.2.2.2.1.1;pro;Palestine has more states recognising it than any other partially-recognised state not recognised by the US.;['0', '0', '0', '0', '0']; 3;5
443;1.2.2.2.2;pro;The European Union has consistently declared its support and readiness for recognising a Palestinian state. This is outlined in both the 1980 Venice Declaration and Berlin Declaration of March 1999.;['0', '2', '7', '5', '0']; 5;4
444;1.2.2.2.2.1;pro;"The EU has invested heavily in the two-state solution; since 2007, EU member states have provided almost 2.5 billion euros worth of support to Palestinian state building efforts, not including annual contributions of more than 200 million euros for the UNRWA, the UN Relief Work Agency that carries out projects in the occupied territories.";['0', '0', '6', '8', '0']; ;5
445;1.2.2.2.3;con;Several other polities are partially recognised, however the US has not historically seen this as a compelling reason to recognise them itself.;['0', '5', '9', '1', '0']; ;4
446;1.2.2.2.3.1;pro;84 UN states recognise the Sahrawi Arab Democratic Republic (Western Sahara), however the US does not.;['0', '2', '7', '6', '0']; 3;5
447;1.2.2.2.3.2;pro;The Republic of China (Taiwan) is recognised by 19 UN member states, as well as the Vatican, but not by the US.;['0', '9', '6', '0', '0']; ;5
448;1.2.2.3;pro;"It may be possible to reduce the number of international law violations if the US recognises Palestine; this move creates political pressure.";['0', '0', '0', '0', '0']; ;3
449;1.2.2.3.1;pro;"The UN Fact Finding Mission in Gaza found that ""some of the actions of the Government of Israel might justify a competent court finding that crimes against humanity have been committed,"" for example the naval blockade. If Palestine were to be established as a sovereign state, these crimes would receive more attention and condemnation from the international community.";['0', '0', '0', '0', '0']; 42;4
450;1.2.2.3.1.1;pro;The only way for the Palestinian people to escape their oppression is for them to achieve a semblance of political parity with Israel, which will only be achieved through international recognition.;['0', '0', '0', '0', '0']; 7;5
451;1.2.2.3.1.2;con;An earlier report by the UN, the Palmer Report, declared the naval blockade on Gaza legal.;['0', '7', '6', '1', '0']; 3;5
452;1.2.2.3.1.2.1;con;The Palmer Report was intended to mend relations between Turkey and Israel rather than provide a factual assessment of the situation. Not only was the report more political than factual in nature, it also relied exclusively on information provided by Turkey and Israel, hence its conclusions cannot be considered definitive in either fact or law.;['0', '1', '4', '9', '0']; 5;6
453;1.2.2.3.2;pro;Recognition of a Palestinian state is an important step in preventing Israeli de-facto annexation of Jewish settlements in the West Bank.;['0', '0', '0', '0', '0']; 11;4
454;1.2.2.3.2.1;pro;75% of Israelis would not support annexation without USA support, and it is unlikely to support annexation after recognizing Palestine as a state.;['0', '0', '0', '0', '0']; 6;5
455;1.2.2.3.3;con;Israel has consistently ignored more UN Security Council decisions against it than any other country. It is unlikely to change its behaviour.;['0', '0', '0', '0', '0']; 8;4
456;1.2.2.3.4;con;The US has not historically conducted its geopolitical strategies according to international law. As such, reducing the number of international law violations through recognition of Palestine is unlikely to be a significant motivator for change.;['0', '0', '0', '0', '0']; ;4
457;1.2.2.3.4.1;pro;The US' continued use of drone strikes in undeclared war zones is illegal as per international law and may even constitute war crimes.;['0', '0', '0', '0', '0']; ;5
458;1.2.2.3.4.2;pro;The US invasion of Iraq was illegal under international law.;['0', '0', '0', '0', '0']; ;5
459;1.2.2.3.4.3;pro;Recognising Palestine could be viewed as a way for the US to divert attention away from more questionable parts of its foreign policy.;['0', '0', '0', '0', '0']; 3;5
460;1.2.2.3.4.4;con;Just because the US does not base its geopolitical strategy on emphasising international law does not mean it should not do so.;['0', '0', '0', '0', '0']; 6;5
461;1.2.2.3.4.4.1;pro;It is morally important for the US to do the right thing even if it does not have the best moral track record.;['0', '0', '2', '0', '0']; 4;6
462;1.2.2.3.4.5;con;International law and American support for it is actively denigrated if the US openly supports illegal policies for political gain.;['0', '0', '0', '0', '0']; 15;5
463;1.2.2.3.4.5.1;con;The US supports governments who regularly breach human rights, including Egypt, Saudi Arabia, and the Philippines.;['0', '0', '0', '0', '0']; 3;6
464;1.2.2.3.5;con;America has already taken a stance against settlements in the West Bank and, therefore, does not need to recognise Palestine as a state.;['0', '0', '0', '0', '0']; 8;4
465;1.2.2.3.5.1;con;The US has been unable to stop Israel from expanding settlements. In fact, the rate of construction of such settlements has increased, so America does need to do more.;['0', '0', '0', '1', '0']; 3;5
466;1.2.2.3.5.2;con;Trump has given mixed signals about the construction of settlements in the West Bank. Recognising Palestine as a state will be a firm indicator that America does not tolerate further expansion of settlements on Palestinian territory.;['0', '0', '0', '1', '0']; ;5
467;1.2.2.4;con;If recognition by many other nations is sufficient, there is no reason why the US should be pressured into recognizing Palestine as a state.;['0', '0', '0', '0', '0']; ;3
468;1.2.3;con;Recognising Palestine may jeopardise Israel's place in the region.;['0', '0', '0', '0', '0']; ;2
469;1.2.3.1;pro;In the past, Jews have been killed and expelled from the territory now known as Palestine. Recognizing Palestine could legitimize the atrocities carried out previously and jeopardise Israel.;['0', '0', '0', '0', '0']; 73;3
470;1.2.3.1.1;pro;Spoliation and massacres of Jews in Israel-Palestine can be traced to the 19th century Ottoman Empire and culminated to the complete Jordanian ethnic cleansing of half of Palestine.;['0', '0', '0', '0', '1']; 3;4
471;1.2.3.1.1.1;pro;Due to the prevention of any Jewish return to the region, Jewish people experienced gross atrocities with little capacity to escape.;['0', '0', '0', '0', '0']; 2;5
472;1.2.3.1.1.1.1;pro;In 1943, the leader of the Palestinian movement stated his support for the eradication of Jews.;['0', '0', '0', '0', '0']; ;6
473;1.2.3.1.1.1.2;pro;In the Arab World, ethnic cleansing often happened to the Jewish Diaspora as Muslims stifled any right of return to Israel.;['0', '0', '0', '0', '0']; ;6
474;1.2.3.1.1.1.3;con;The Muslim rule at times didn't fully enforce the traditional Dhimmi status of Jews and sometimes, as in eleventh-century Granada, they were not considered second class citizens.;['0', '0', '0', '0', '0']; 2;6
475;1.2.3.1.1.1.3.1;con;Relative equality for Jews in Granada ended in 1066 when Muslims massacred the Jewish community.;['0', '0', '0', '0', '0']; ;7
476;1.2.3.1.2;con;It is not clear how recognising self-determination for Palestinians would legitimise historical violence and anti-Semitism.;['0', '0', '0', '0', '0']; ;4
