;Level;Stance;Claim;Votes;Comments;Depth
171;1.3.1.1.8.1.1;con;This thread debates the spectacularization of violence. Considered merely as a spectacle, it is irrelevant whether or not the violence is real or simulated.;['2', '8', '4', '4', '0']; ;6
172;1.3.1.1.8.2;con;No matter the form of violence, witnessing too much of it will have a desensitizing effect.;['2', '3', '9', '8', '1']; ;5
173;1.3.1.1.8.3;con;This commits the naturalistic fallacy. Just because we do enjoy the spectacle of violence does not mean we should.;['1', '2', '6', '13', '1']; ;5
174;1.3.2;pro;Bullfighting bulls that are deemed not fierce enough are castrated, so that only the best and strongest genes are passed on. This is a cruel practice.;['1', '10', '13', '6', '8']; 14;2
175;1.3.2.1;pro;Some young bulls are also castrated to make them less fierce for the sole purpose of being used in bullfighters' training. Other types of bulls are also castrated and used to move herds along in bull-runs.;['1', '4', '11', '4', '1']; ;3
176;1.3.2.2;con;When performed correctly and with anaesthetic, castration is a humane treatment compared to what other economically nonviable male animals have to endure, such as chick culling.;['0', '7', '5', '7', '1']; 22;3
177;1.3.2.3;con;Castration is one of the standard tools used in the domestication of animals.;['0', '0', '0', '0', '0']; 1;3
178;1.3.2.3.1;pro;Cats and dogs are often castrated. This is not a cruel practice.;['0', '0', '0', '0', '0']; ;4
179;1.3.2.3.1.1;con;There is a sharp difference between the castration of pets such as cats and dogs, generally done under anaesthetic and with pain management, and the castration of livestock such as cattle, sheep and pigs, which is usually done without anaesthetic.;['0', '0', '0', '0', '0']; 2;5
180;1.3.3;pro;The fact that bulls are - like human beings - sentient creatures creates moral responsibilities towards them. These responsibilities are not compatible with the practice of bullfighting.;['0', '0', '0', '0', '0']; 26;2
181;1.3.3.1;pro;Animals deserve the same treatment as human beings.;['4', '9', '6', '6', '6']; 17;3
182;1.3.3.1.1;pro;There is no difference emotionally between a bull a dog or a human were all capable of feeling pain and sadness so why not promote love and happiness And give all equal chance to live the happy life they choose for themselves;['0', '0', '0', '0', '0']; ;4
183;1.3.3.1.2;pro;Animals are in the world as living beings in their own right. Nothing gives us the right to cause unnecessary suffering for entertainment.;['0', '0', '0', '0', '0']; ;4
184;1.3.3.1.3;pro;Given the overwhelming power of human civilization to wipe out other species combined with the fact that decreasing biodiversity is universally harmful, we (humans) have a responsibility to care for other species on Earth.;['0', '0', '0', '0', '0']; ;4
185;1.3.3.1.4;pro;Bullfighting reinforces the idea that animals are products, and that it is okay to use and abuse them for our pleasure, in this case entertainment. This baseless discrimination and objectification in and of itself is morally wrong.;['0', '0', '0', '0', '0']; ;4
186;1.3.3.1.5;pro;Anything which is not beneficial to either party should be banned. All living beings have the right to live their life with dignity and respect.;['0', '0', '0', '0', '0']; ;4
187;1.3.3.1.6;pro;Philosopher Peter Singer explains how the only morally consistent principle of equality lies in the idea of equal consideration of interests. If this is accepted, there is no morally justifiable reason to treat animal life as less valuable than humans.;['0', '2', '7', '8', '1']; 19;4
188;1.3.3.1.6.1;pro;"If we measure the value of interests on the idea that our species is superior to other animals purely because of physical features that set us apart, we opt in to what Singer calls ""speciesism,"" the same system of belief that racists adhere to.";['1', '7', '7', '3', '0']; 7;5
189;1.3.3.1.6.1.1;pro;Bullfighting perpetuates the belief that humans have the right to deal with an animal as an object and in a damaging way. Such an attitude is socially harmful because it can spread to weaker people or even children.;['0', '0', '0', '0', '0']; 1;6
190;1.3.3.1.6.2;pro;If we measure the meaning of interests such as pain and happiness of sentient beings on the basis of how intelligent the being is, then logically we should consider the interests of stupid people as less valid.;['0', '5', '8', '5', '1']; ;5
191;1.3.3.1.6.3;pro;The capacity animals have for suffering and enjoyment is no different from that of humans. Animals' inability to express their interests in order to achieve happiness and avoid suffering does not make those interests any less valid.;['0', '1', '10', '8', '0']; ;5
192;1.3.3.1.6.4;con;We are relieved of the responsibility to give animals the same rights as humans because humans consciously agree to act civilly while animals do not.;['1', '6', '4', '1', '0']; 2;5
193;1.3.3.1.6.4.1;pro;We give humans rights because we expect them to respect the rights of other individuals and the laws that lay the foundation for a civilized society. Animals are unable to comprehend the rules of society and the impact of their actions and so we cannot expect that they will respect others. This means that animals cannot be held accountable for their actions, unlike humans.;['1', '3', '6', '1', '0']; 5;6
194;1.3.3.1.6.4.1.1;pro;When humans do not abide by their responsibility to act civilly and follow laws, we strip them of their rights through means such as imprisonment, in order for civilized society to function.;['1', '5', '5', '1', '0']; ;7
195;1.3.3.1.6.4.1.2;pro;People restrict themselves because they understand the impact of their own actions. Because animals cannot understand the meaning of the harm caused nor the consequences of committing an act such as murder or assault, their actions are not restricted by that knowledge.;['1', '5', '5', '1', '0']; ;7
196;1.3.3.1.6.4.1.3;con;There are many instances where we give the right to protection from needless suffering to animals. This is because we recognize that it is immoral to cause unnecessary suffering to creatures regardless of whether or not we expect a creature to act civilly.;['0', '1', '5', '2', '1']; ;7
197;1.3.3.1.7;pro;"In general, the bullfighting audience enjoys violence against the bull but not against the bullfighter; this is not moral.";['0', '4', '9', '4', '2']; ;4
198;1.3.3.1.7.1;pro;During bullfights, when the bull is injured and bleeding, the audience seems insensitive and entertained. However, in the event that the bull attacks the bullfighter, the public exhibits horror and fear.;['0', '0', '0', '0', '0']; 6;5
199;1.3.3.1.7.1.1;pro;Dead bullfighters are celebrated and remembered, such as the bullfighter Manolete who was commemorated with a movie.;['1', '7', '7', '3', '0']; 11;6
200;1.3.3.1.8;con;Animals do not act morally towards humans, a parasitic worm would feed from a human being as a human would feed on beef. There is no reason to threat animals nicer then they treat us.;['0', '0', '0', '0', '0']; ;4
201;1.3.3.1.9;con;A human life is worth more than the life of an animal.;['3', '6', '6', '6', '1']; 6;4
202;1.3.3.1.9.1;pro;A society where the life of an animal was worth as much as the life of a human would be doomed to fail.;['5', '11', '1', '2', '2']; 1;5
203;1.3.3.1.9.2;pro;Humans, being self-aware, have a greater capacity to suffer than most animals, which gives them greater moral value.;['0', '0', '0', '0', '1']; ;5
204;1.3.3.1.9.3;pro;Humans have better skills and capabilities, thus their lives are worth more.;['3', '5', '5', '5', '0']; ;5
205;1.3.3.1.9.3.1;pro;Humans are the kings of the animal kingdom, they have mastered and beaten all other animals, using weapons, traps and intellect and are thus worth more than all the other animals.;['5', '4', '3', '2', '0']; ;6
206;1.3.3.1.9.3.2;pro;Humanity has created culture, art and science.;['1', '5', '7', '1', '0']; ;6
207;1.3.3.1.9.3.3;con;It is not clear why skill in tasks that humans value should determine the worth of a life.;['0', '3', '3', '4', '1']; ;6
208;1.3.3.1.9.4;pro;Human life has a higher value because humans need and depend on each other, socially and economically.;['1', '9', '7', '3', '1']; ;5
209;1.3.3.1.9.4.1;pro;In classical Greek philosophy, humans are described as social or political animals, with an innate propensity to develop more complex communities the size of a city or town, with a division of labor and law-making. Humans need these communities to develop their full potential.;['1', '9', '7', '1', '0']; ;6
210;1.3.3.1.9.4.2;pro;Humans, as members of the same species, can identify with each other, feel what it is like to be in the situation of the other individual and thus develop a stronger feeling of compassion and sympathy than with animals.;['3', '6', '3', '6', '0']; 7;6
211;1.3.3.1.9.4.2.1;con;"Humans, through history, have consistently subjugated and killed other groups of humans by constructing them as ""inferior"" and ""other"" based on random ideas, and often for personal gain. Enslaved people have often been valued less than animals.";['1', '3', '3', '4', '0']; ;7
212;1.3.3.1.9.4.3;pro;Appreciation and commendation, which is very important to humans' self-perception, can only be given by other humans.;['2', '11', '3', '1', '1']; ;6
213;1.3.3.1.9.4.3.1;con;Animals may not be able to verbalize commendation, but they are clearly capable of giving affection and unconditional regard. Both of these help with self-perception and well-being.;['0', '0', '4', '3', '2']; ;7
214;1.3.3.1.9.4.3.1.1;pro;Indeed, animals are used in therapy, to do this in ways that humans are not capable of.;['0', '0', '5', '2', '1']; ;8
215;1.3.3.1.9.4.4;pro;The dominating form of economic organization is division of labor. Everyone is a specialist and highly depends on other individuals' skills and products.;['4', '8', '4', '1', '1']; ;6
216;1.3.3.1.9.4.5;con;Animals are also responsible for important social tasks, e.g. guide dogs or therapy animals. Humans depend on animals for these functions.;['3', '5', '6', '3', '1']; ;6
217;1.3.3.1.9.4.6;con;This may make us appreciate other humans more than we do animals, but does not mean that animal lives do not have value - to themselves, to other animals, and to the world.;['0', '0', '3', '4', '1']; ;6
218;1.3.3.1.9.5;pro;Because of their biological characteristics, a human is worth more than an animal.;['3', '11', '4', '3', '0']; ;5
219;1.3.3.1.9.5.1;con;Humans and animals are both just biomass. The self-perception of humans does not make for a good objective measurement.;['0', '3', '9', '3', '3']; ;6
220;1.3.3.1.9.5.2;con;Measuring the value of a creature on earth by taking into account its contribution to the condition of the biological system, the animal's life is more valuable, as it does not damage the ecological balance.;['1', '6', '7', '3', '1']; ;6
221;1.3.3.1.9.6;pro;Religious teachings emphasize the higher value of human life.;['10', '7', '1', '3', '0']; ;5
222;1.3.3.1.9.6.1;pro;Humans are the counterpart of god, provided with an immortal soul. Animals are, according to the Bible, subjects to humankind.;['4', '8', '3', '2', '0']; ;6
223;1.3.3.1.9.6.2;con;It is not clear why religious teachings should be treated as definitive here. Most modern societies are secular, and seek to have a better justification for their laws than mere religious texts.;['0', '0', '3', '2', '3']; ;6
224;1.3.3.1.9.6.3;con;The religious concept of reincarnation suggests that an animal could become a human in another life (and vice versa), so their relative worth is subjective.;['1', '8', '3', '5', '0']; ;6
225;1.3.3.1.9.7;pro;Generally speaking, in all societies, humans treat a human's life as more important than that of an animal.;['2', '9', '5', '4', '3']; ;5
226;1.3.3.1.9.7.1;pro;Taking the life of an animal has fewer consequences than taking the life of a human.;['2', '5', '5', '3', '3']; ;6
227;1.3.3.1.9.7.2;pro;Humans accept most livestock being treated in an abominable fashion, before being slaughtered.;['0', '8', '6', '4', '0']; ;6
228;1.3.3.1.9.7.3;pro;Humans enjoy basic rights and liberties as guaranteed by a wide range of domestic and international institutions. Animals do not have these kinds of rights and protections.;['1', '3', '8', '5', '1']; 5;6
229;1.3.3.1.9.7.4;pro;It is only in war situations that a human life is considered expendable for a cause. Otherwise the utmost is done to protect human members of society.;['0', '9', '5', '3', '1']; ;6
230;1.3.3.1.9.7.5;pro;Firemen save humans first. Even after they have saved any humans, they will only save animals if they can do so without risk.;['0', '4', '7', '5', '0']; ;6
231;1.3.3.1.9.7.7;con;How humans value lives does not necessarily indicate how humans should value lives.;['0', '2', '2', '3', '2']; ;6
232;1.3.3.1.9.7.8;con;At the very least, this is not universally true. International and sustained outrage over the shooting - and death - of a gorilla whose actions were threatening the safety of a toddler who had fallen into his enclosure indicates that in some cases, humans will actually value animal lives over those of other humans.;['0', '2', '5', '3', '0']; 10;6
233;1.3.3.1.9.7.9;con;Radical Hindu groups in India have been criticized for assigning more value to cows than to women and untouchables.;['1', '1', '9', '6', '1']; ;6
234;1.3.3.1.9.7.10;con;Most people who donate to wildlife organisations do not treat human lives as being more important than lives of animals.;['3', '7', '3', '3', '2']; ;6
235;1.3.3.1.9.7.11;con;Pets in the developed world often have more comfortable and secure lives than humans living in other places around the world.;['0', '8', '6', '4', '0']; ;6
236;1.3.3.1.9.8;con;When faced with a hypothetical situation in which they could save only their pet or a foreign tourist from being hit by a bus, 40% of study participants chose their pet. This shows that almost every second person considers the life of an animal (their pet) more valuable than a human life.;['1', '11', '7', '2', '0']; ;5
237;1.3.3.1.9.8.1;con;The experiment represents individual reactions of biased pet owners and not general societal rules. If the participants had been asked about a categorical imperative for how society should handle situations like this, their answers would have been different.;['0', '7', '6', '3', '2']; ;6
238;1.3.3.1.9.8.2;con;If people saved their pet rather than the human, then they would be prosecuted for failure to render assistance to a person in danger and go to prison.;['3', '8', '4', '2', '1']; ;6
239;1.3.3.1.9.8.2.1;con;Actually, the vast majority of legal systems impose no legal duty to act to save the life of a stranger.;['0', '2', '4', '1', '1']; 4;7
240;1.3.3.1.9.8.3;con;Surveys on complex moral thought experiments are interesting but unreliable, as people themselves have a very hard time predicting how they would react.;['0', '0', '9', '3', '0']; ;6
241;1.3.3.1.9.8.4;con;Pet lovers care about their pets because they have a special relationship with them, not because of their pets' status of being animals. Thus, the pets are deserving of receiving this much love.;['0', '4', '6', '7', '1']; ;6
242;1.3.3.1.9.8.5;con;It is safe to assume that, given the situation where the love for the human would equal the love for the pet, choosing the pet over the human (whom that person had a similar bond with) in a life or death situation, would be considered to be wrong and probably sick.;['1', '4', '5', '7', '1']; ;6
243;1.3.3.1.9.8.6;con;However the percentage decreases drastically to 2% if the human in the hypothetical situation is a friend or family member.;['0', '0', '7', '6', '1']; ;6
244;1.3.3.1.9.9;con;If an alien species found humans and saw us as animals with lives of less value than theirs, it would still be unfair for us to die for their entertainment.;['0', '0', '0', '0', '0']; ;5
245;1.3.3.1.9.10;con;Even if this is true, it does not prove that animal lives should be treated with no regard, merely less.;['0', '0', '0', '0', '0']; ;5
246;1.3.3.1.9.11;con;This is an invalid comparison, as a policy banning bullfighting would not put human lives at stake. Thus, this is not a trade-off between human life and animal life. The correct comparison should be whether or not human entertainment is worth more than the life of an animal.;['0', '0', '3', '4', '8']; 3;5
247;1.3.3.2;pro;As the scientific knowledge on sentience continues to grow and we understand more and more about the impact humans have on animals, it becomes increasingly unethical and illogical to continue to cause animals harm.;['2', '2', '4', '16', '8']; ;3
248;1.3.3.2.1;pro;Many studies have shown that animals possess characteristics associated with sentience.;['0', '0', '0', '0', '0']; 13;4
249;1.3.3.2.1.1;pro;There is evidence that cows specifically have relatively high sentience. There is evidence that they experience prolonged emotional reactions to physical and emotional trauma, and that they can be trained to navigate mazes.;['0', '1', '3', '2', '2']; 4;5
250;1.3.3.2.1.2;pro;Neuroscience proves animals experience a wide range of emotions.;['0', '2', '3', '13', '5']; ;5
251;1.3.3.2.1.3;pro;The judgement of pigs - like that of humans - is shaped by both their basic personality traits and their mood. This demonstrates that understanding and applying sentience to animals may have all sorts of complications.;['0', '2', '6', '11', '3']; ;5
252;1.3.3.2.2;con;We were aware of animals' suffering in ancient times. This has apparently not lead to a decrease in harm caused to animals.;['1', '8', '10', '2', '0']; 10;4
253;1.3.3.2.2.1;pro;Ancient thinkers Plutarch, Hippocrates and Pythagoras were all advocates for the fair treatment of animals.;['0', '5', '6', '9', '2']; 2;5
254;1.3.3.2.2.2;pro;James Burgh recognized animal suffering in the 18th century (p. 61).;['1', '9', '7', '5', '0']; 4;5
255;1.3.3.2.2.3;pro;"Cruelty should never be used under the guise of tradition, they used to ""traditionally"" sacrifice people , tradition should not be used as a reason for acceptability, That would be sheer stupidity.";['0', '0', '0', '0', '0']; ;5
256;1.3.3.2.2.4;pro;During the 18th century and the age of the Enlightenment we saw great changes in how animals were viewed, with a number of philosophers discussing the ability of animals to suffer (sentience).;['0', '8', '7', '4', '3']; 2;5
257;1.3.3.2.2.4.1;pro;Jeremy Bentham, a central figure in the late English Enlightenment, considered the suffering of animals to be a matter of ethical concern for utilitarian thinking, famously asking “The question is not, Can they reason? nor Can they talk? but Can they suffer?”;['0', '4', '9', '4', '1']; 6;6
258;1.3.3.2.2.5;con;The acceptance of harm to animals by society has decreased over time. This is reflected in the measures that have been taken to protect animal welfare all over the world.;['0', '0', '8', '12', '1']; 21;5
259;1.3.3.2.2.5.1;pro;The Australian Livestock and Rural Transporters Association (ALRTA) has outlined the policies its members should adhere to in its National Animal Welfare Policy.;['0', '9', '6', '3', '0']; 4;6
260;1.3.3.2.2.5.2;pro;Nations seek to protect animals from cruelty through legislation.;['0', '3', '8', '6', '1']; 7;6
261;1.3.3.2.2.5.2.1;pro;New Zealand, England and Wales, Scotland, and Australia are examples of an growing number of legal jurisdictions around the world who have updated their animal welfare legislation to incorporate positive duties of care based on the principles of the Five Freedoms.;['0', '0', '10', '6', '2']; 4;7
262;1.3.3.2.2.5.2.2;pro;There are a handful of animal protection laws, such as those that prohibit dog and cockfighting, that also deal with things considered illegal sports.;['0', '3', '8', '6', '2']; 9;7
263;1.3.3.2.2.5.2.3;pro;Acknowledgement of animals as ‘sentient’ was introduced to New Zealand’s Animal Welfare Act 1999 in August 2015.;['1', '5', '6', '5', '1']; 2;7
264;1.3.3.2.2.5.2.4;con;Not all nations have animal welfare legislation.;['0', '14', '3', '2', '1']; 4;7
265;1.3.3.2.2.5.3;pro;Some businesses support animal welfare above financial incentives.;['0', '11', '2', '5', '0']; 1;6
266;1.3.3.2.2.5.3.1;pro;Two major airlines have stopped transporting laboratory animals from mainland Spain to the Canary Islands, an archipelago in the Atlantic Ocean.;['0', '10', '1', '7', '0']; ;7
267;1.3.3.2.2.5.4;pro;Many organizations have spoken out against bullfighting.;['0', '1', '3', '3', '0']; 12;6
268;1.3.3.2.2.5.4.1;pro;Bullfighting does not currently receive substantial subsidies. In 2015, the European Parliament voted to end EU subsidies to bull breeders, claiming that is unacceptable for European funds to finance any part of an industry that involves the torture of sentient animals for public entertainment, even if it is indirectly.;['1', '3', '8', '6', '2']; 12;7
269;1.3.3.2.2.5.4.1.1;con;This refers only to EU subsidies, not national and private ones.;['0', '0', '0', '0', '0']; ;8
270;1.3.3.2.2.5.4.1.2;con;Despite the decision, €130 million will still be devoted to bull breeders, as farming and cattle subsidies are given on the basis of land surface, not the specific activity that takes place in it.;['0', '2', '10', '9', '0']; 10;8
271;1.3.3.2.2.5.4.2;pro;In April 2004, Barcelona City Council declared its ‘anti-bullfight’ stance.;['0', '4', '9', '7', '0']; 5;7
272;1.3.3.2.2.5.4.3;pro;In February 2008, there was an anti-bullfighting conference hosted by the World Society for the Protection of Animals (WSPA) and Asociación Defensa Derechos Animal (ADDA) in Barcelona, Spain.;['0', '5', '11', '4', '0']; 5;7
273;1.3.3.2.2.5.4.4;con;Some animal-rights activists are moral hypocrites, because they fight violence against animals but celebrate the death of a bullfighter.;['2', '12', '3', '2', '0']; 6;7
274;1.3.3.2.2.5.4.4.1;con;Some activists claim that they do not celebrate the deaths of bullfighters, yet they do consider them part of the game: it is a fight between a man and a bull, so it is only fair that sometimes the man is the one injured.;['1', '7', '6', '6', '1']; 14;8
275;1.3.3.2.2.5.4.4.2;con;Individual activists being hypocritical does not justify a conclusion that all the others do not have a valid point.;['0', '0', '5', '3', '4']; ;8
276;1.3.3.2.2.5.5;con;Legislation regulating the use of animals is often motivated by concerns for human health rather than animal welfare.;['1', '8', '8', '2', '0']; ;6
277;1.3.3.2.2.5.5.1;pro;"The housing and space guidelines for livestock in New Hampshire, for example, stipulate that these regulations are in order to target ""problems of odor and fly control, pesticide drift, contamination of surface and ground waters, and damage to neighboring crops"".";['0', '3', '12', '4', '0']; ;7
278;1.3.3.2.2.5.6;con;Today's animal welfare does not reflect a better understanding of animals' pain but the deterioration of animals' living conditions.;['3', '3', '2', '0', '0']; ;6
279;1.3.3.2.2.5.7;con;Even if global standards frown upon the practice, cultural traditions are better regulated by decentralized regulations that can weigh competing concerns - as animal rights and cultural tradition - accordingly.;['3', '5', '8', '3', '0']; 41;6
280;1.3.3.2.2.5.7.1;pro;Support for bullfighting in Spain is very regionalized, and how it is handled in light of animal rights should be dealt with by local governments.;['0', '8', '4', '6', '1']; 16;7
281;1.3.3.2.2.5.8;con;Even in antiquity, those who mistreated their horses or donkeys were publicly shamed (p. 317).;['0', '6', '1', '1', '0']; 5;6
282;1.3.3.2.2.5.9;con;Globally, there is no intergovernmental recognition of the importance of the protection of animal welfare.;['0', '12', '5', '2', '0']; ;6
283;1.3.3.2.2.6;con;We may have been aware that they could suffer, but our understanding of the depth of that suffering has increased. Modern science has given us a far better understanding of animals' sentience and ability to experience pain.;['0', '0', '6', '5', '0']; ;5
284;1.3.3.2.3;con;One of the key issues with understanding sentience and demonstrating its existence at a scientific level, is that the concept relates to a being’s own thoughts, feelings and emotions, none of which can be fully understood or described by physiological processes or anatomical structures.;['0', '0', '0', '0', '0']; ;4
285;1.3.3.2.3.1;pro;We cannot know exactly what, or how another is feeling. This applies to both humans and animals, and means that it can be difficult to ultimately prove the capacity for sentience. This is particularly difficult for animals, as they lack the power of speech to convey their feelings.;['0', '3', '12', '3', '0']; ;5
286;1.3.3.2.3.1.1;con;Animals have ample ways of making their feelings known. They growl, they purr, they can bite you, or - more relevantly - gore you to death with their horns.;['0', '0', '0', '0', '0']; ;6
287;1.3.3.2.3.2;con;Just because something is not fully understood does not mean it doesn't exist.;['0', '0', '0', '0', '0']; ;5
288;1.3.3.2.3.3;con;This is a reason to believe that sentience is hard to measure, not that bulls do not have it. If in doubt, we should err on the side of caution.;['0', '0', '3', '3', '1']; ;5
289;1.3.3.2.3.4;con;That sentience perhaps is difficult to quantify scientifically is irrelevant. Not all facts are scientific facts, moral ones especially so.;['0', '0', '0', '0', '0']; ;5
290;1.3.3.2.3.5;con;Thoughts, feelings, and emotions may not be fully understood or described when there is a speech barrier.  However, they can be linked with neurological processes and understood in those forms.;['0', '1', '8', '11', '1']; ;5
291;1.3.3.6;pro;If the activity harms innocent creatures, people should no longer be able to do what they want.;['0', '0', '0', '1', '6']; 1;3
292;1.3.3.6.1;pro;A game or a sport is no longer a distraction when it involves suffering or death for an animal;['0', '0', '0', '1', '1']; ;4
293;1.3.3.7;con;"One should know that a ""toro de lidia"" is treated with utmost respect, admiration and care throughout its life, including in the bullring where the bull will fight to the death against the matador. These bulls have a much more virtuous life than most bovine creatures.";['1', '0', '0', '1', '0']; 1;3
294;1.3.3.8;con;In a bullfight, the bull is attempting to kill the matador. There is no moral obligation to be merciful to something that is trying to kill you.;['4', '0', '1', '0', '1']; ;3
295;1.3.3.8.1;con;The bull is imprisoned and mistreated by humans in order to trigger a violent reaction. The bull would probably not be trying to kill anyone if left alone.;['0', '0', '0', '1', '1']; ;4
296;1.3.3.8.1.1;pro;Bulls are tortured in the fight as well as during the pre-fight treatment, where the bull is tortured for days before the fight in order to weaken it.;['0', '0', '0', '0', '1']; 14;5
297;1.3.3.8.1.1.1;pro;"The practice of the ""Tienta"" is also cruel: bulls are tested at age two to see if they are suitable for breeding, bullfighting, or meat. Those who do not pass the proof are slaughtered.";['0', '4', '7', '11', '1']; 4;6
298;1.3.3.8.1.1.2;pro;The bulls are preemptively handicapped, to ensure that the matador is able to win. Their ability to see, hear and smell is impaired through various techniques, including putting vaseline in their eyes, wet newspaper in their ears and cotton buds in their nostrils (p. 24).;['0', '0', '0', '0', '0']; ;6
299;1.3.3.8.1.1.3;pro;Bulls are made more aggressive by being poked and bitten by bystanders before a fight.;['0', '2', '5', '13', '3']; ;6
300;1.3.3.8.1.1.4;pro;The act of bullfighting usually involves attempting to kill the bulls multiple times, and the bulls' bodies are mutilated afterwards.;['0', '0', '0', '0', '0']; 9;6
301;1.3.3.8.2;con;There is still a moral obligation to respect the right to life. More importantly, in a bullfight the matador could easily leave instead of persisting in the fight.;['0', '0', '0', '0', '0']; ;4
302;1.3.3.8.3;con;The bull does not consent to be put in that position and it is only there because some humans put him there. Therefore, humans have full responsibility of the situation.;['0', '0', '0', '0', '2']; ;4
303;1.3.3.9;con;Humans regularly eat beef and wear leather. These industries kill far more cattle than bullfights, frequently using cruel practices. We clearly do not recognise such a responsibility generally.;['0', '4', '7', '4', '1']; ;3
304;1.3.3.9.1;con;That there is a greater evil does not justify the small evils.;['0', '0', '0', '0', '0']; ;4
305;1.3.3.9.2;con;Ensuring animal welfare is becoming increasingly important in our society. This indicates that we should recognize a moral responsibility towards animals.;['0', '3', '4', '0', '3']; ;4
306;1.3.3.9.3;con;Just because we do not recognize the responsibility doesn't mean we 'shouldn't' recognize it.;['1', '0', '0', '0', '1']; ;4
307;1.3.3.9.4;con;While no form of animal cruelty should be excused, and the meat and leather industries unquestionably need to be pressured into ensuring more human treatment of cattle, there is a huge difference between slaughtering an animal quickly for sustenance and killing it slowly for entertainment.;['0', '0', '0', '0', '0']; ;4
308;1.3.3.10;con;Sentience of other animals, such as pigs, does not create commanding responsibility to take care for them.;['5', '8', '11', '3', '4']; ;3
309;1.3.3.10.1;pro;Animals, sentient or not, are fundamentally there to serve humans.;['5', '11', '6', '1', '0']; ;4
310;1.3.3.10.1.1;con;This is rather subjective. There really is no evidence to support that as a fact.;['0', '0', '0', '0', '0']; ;5
311;1.3.3.10.2;con;"Ethically, while we do not have a ""commanding responsibility"" to take care of them, we do not have any logical, ethical reasoning for partaking in cruel and painful exploitation of them.";['0', '0', '0', '0', '2']; ;4
312;1.3.4;pro;Animals other than adult bulls themselves are harmed before the bullfight.;['0', '0', '0', '0', '0']; ;2
313;1.3.4.1;pro;The bull is not the only animal suffering, hundreds of horses die long and agonising deaths as they are gored by the pain-crazed bull.;['0', '0', '0', '0', '0']; 3;3
314;1.3.4.1.1;pro;Horses have their ears stuffed with wet newspaper. They are blindfolded and their vocal chords are cut so they are unable to scream in pain.;['0', '0', '3', '13', '7']; 4;4
315;1.3.4.2;pro;Bullfighters harm calves and young animals while training for bullfights.;['0', '0', '0', '0', '0']; 8;3
316;1.3.5;pro;Other bloodsports like Bear Baiting and Dog Fighting are banned and recognised as cruel.;['1', '0', '0', '3', '9']; 1;2
317;1.3.6;pro;The bulls suffer severe stress, and ultimately end up dying a slow and torturous death.;['1', '0', '2', '15', '42']; ;2
318;1.3.6.2;pro;It is extremely rare that a bull does not die in a bullfight, as the bullfighter cannot really lose due to the availability of backup bullfighters.;['0', '0', '0', '0', '0']; ;3
319;1.3.6.3;pro;In Spain alone, around 35,000 bulls a year are tormented and killed in bullfights.;['0', '0', '0', '0', '0']; ;3
320;1.3.6.4;pro;Spanish bullfights can last between one hour and a half and three hours, divided in three different stages. During this time, the bull loses a significant amount of blood and energy, and gets to the last stage exhausted.;['0', '0', '5', '14', '5']; 5;3
321;1.3.6.5;pro;Even variations of traditional bullfighting where killing the bull is not the main goal, such as bull runs, cause severe pain and stress to the animal.;['0', '0', '8', '11', '3']; 10;3
322;1.3.6.5.1;pro;"In Coria, in the western region of Extremadura, the bull runs at the end of June traditionally feature an ""entertainment"" in which coloured darts are lobbed at the bull.";['0', '0', '7', '12', '1']; ;4
323;1.3.6.5.2;pro;In San Fermin (in Pamplona), bulls carry fireworks on their back and horns.;['0', '1', '7', '12', '1']; 9;4
324;1.3.6.5.3;pro;"In the ""Bous a la Mar"" of Alicante, the local youngsters try to make the bulls fall into the sea without using their arms or hands, usually causing their drowning.";['0', '0', '6', '12', '3']; ;4
325;1.3.6.7;con;"Bulls can be pardoned from death for exceptional performance with an ""indulto"" (pardon).";['0', '0', '0', '0', '0']; ;3
326;1.3.6.8;con;The stress that a bull undergoes as part of the fight is not particularly severe compared to other stressors than any domesticated bull might undergo.;['0', '0', '0', '0', '0']; ;3
327;1.3.6.8.1;pro;Stress levels are higher during the transport phase than when the bull is in the ring.;['0', '0', '0', '0', '0']; 20;4
328;1.3.6.8.1.1;con;The blood of bulls that die in bullfights contains dramatically more lactate than is normal or safe – which signals that bulls could not handle the exercise they were meant to do – and hormones that indicate stress, trauma, injury, and pain.;['0', '0', '4', '10', '7']; 3;5
329;1.3.6.8.1.2;con;This result could be explainable by an injury to stress hormone producing parts of the bull, as some critics suggest.;['0', '6', '9', '5', '1']; ;5
330;1.3.6.8.2;pro;Adrenaline can help reduce pain, thus the bull doesn't really suffer in the ring because its adrenaline is pumping so fiercely.;['0', '0', '0', '0', '0']; 26;4
331;1.3.6.8.2.1;con;Appraisals by veterinarians of the relative level of distress demonstrated by bulls during bullfights support the conclusion that the bulls are suffering.;['0', '0', '4', '5', '1']; ;5
332;1.3.6.8.2.2;con;There are numerous scientific studies that prove that bulls do suffer in the ring.;['1', '3', '5', '6', '5']; ;5
333;1.3.6.8.2.2.3;con;One of these three 'scientific studies' is a mere blog entry, at Equanimal.;['1', '3', '13', '2', '2']; ;6
334;1.3.6.8.2.2.3.1;con;The blog post is quoting a university researcher in a relevant field summarising the state of the evidence.;['0', '1', '6', '3', '0']; ;7
335;1.3.6.8.2.2.3.1.1;con;One scientific researcher saying something does not make it a 'scientific study'.;['2', '2', '3', '1', '0']; ;8
