;Level;Stance;Claim;Votes;Comments;Depth
173;1.1.4.6.5;con;Even if the cheating is later discovered, if you haven't kept in touch with the other person it can indicate to your partner that you had no interest in anything more than a one night stand to begin with.;['2', '11', '5', '1', '1']; ;4
174;1.1.4.7;con;The reactions to be expected from a confession can vary a great deal from relationship to relationship.;['0', '0', '0', '0', '0']; ;3
175;1.1.4.7.1;pro;The best course of action depends on the expectations that a partner who cheated has towards themselves. These differ from person to person.;['0', '1', '1', '0', '0']; ;4
176;1.1.4.7.1.1;pro;The degree of guilt felt differs from person to person. In general, women feel significantly more guilt.;['0', '0', '5', '5', '0']; 2;5
177;1.1.4.7.1.2;pro;Certain people value honesty as an essential part of their character. For them it is worth risking a relationship for telling the truth.;['0', '0', '6', '4', '2']; 4;5
178;1.1.4.7.1.2.1;con;These people rank their own impulse to be honest higher than the protection of the partner from harm. In the end it is simply egoistic.;['0', '1', '3', '3', '0']; 2;6
179;1.1.4.7.2;pro;A confession can provoke extreme reactions on the part of the cheated-upon partner, e.g. crimes of passion.;['0', '1', '4', '4', '3']; 23;4
180;1.1.4.7.2.1;pro;Men may engage in violent behaviors when they feel their partner’s infidelity threatens their dominance (p. 414).;['0', '0', '6', '6', '1']; 9;5
181;1.1.4.7.2.1.1;con;To suggest that a woman should change her behavior because of her male partner's possible propensity for violence is to hold her causally responsible for his unacceptable behavior.;['0', '3', '5', '4', '2']; ;6
182;1.1.4.7.2.2;pro;Therapists advise that infidelity should not be disclosed if there is a risk of domestic violence.;['0', '2', '4', '6', '2']; ;5
183;1.1.4.7.2.3;pro;The risk of violence is a particularly significant consequence, and so if drawing any generalities, the risk of violence - even if only to some people - should be considered particularly important.;['0', '1', '7', '1', '1']; 3;5
184;1.1.4.7.2.4;con;Only some relationships involve a violent or potentially violent partner, and this therefore should not be the basis for any generalisations about whether a confession is right.;['0', '2', '3', '0', '0']; 11;5
185;1.1.4.7.3;pro;The damage a confession and a subsequent breakup can cause differs from relationship to relationship, for example based on the presence of children or the financial dependence of one partner on the other.;['0', '0', '1', '1', '0']; ;4
186;1.1.4.7.3.1;pro;Only some relationships involve children, and this should therefore not be the basis for any generalizations about whether a confession is right.;['0', '0', '9', '2', '1']; 28;5
187;1.1.4.7.3.2;pro;In the case that the significant other is dependent on the partner who cheated, for example due to a serious disability, a confession can lead to a breakup and, thereby, to even more severe problems for the partner.;['0', '2', '5', '3', '0']; 24;5
188;1.1.4.7.3.2.1;con;Even a fully dependent partner has the right to make the decision about whether and how to continue a relationship after a case of infidelity. Preventing him or her from doing so is patronizing.;['1', '1', '4', '3', '2']; ;6
189;1.1.4.7.3.3;con;This attitude has the potential to encourage affairs for partners who know that the cheated-on partner will not break up due to the high cost of this step.;['1', '0', '10', '1', '0']; ;5
190;1.1.5;con;The silence encourages the cheater's behavior as there is no punishment.;['0', '0', '1', '1', '0']; 7;2
191;1.1.5.1;pro;"Cheating without punishment can lead to a pattern of cheating, by normalising and minimalising the effects of the infidelity. People adopting such an attitude are likely to continue to classify future transgressions as ""just a one-off"", long past the point where it becomes a pattern.";['0', '1', '3', '5', '1']; ;3
192;1.1.5.2;pro;For many people, not confessing will make the relationship feel tainted and thus increase the likelihood that any future slip-ups will not be perceived as very serious.;['0', '2', '4', '8', '1']; 9;3
193;1.1.5.3;pro;Those who cheat in one relationship are more likely to cheat in future relationships, compared to those who had not cheated previously.;['0', '3', '3', '6', '3']; 4;3
194;1.1.5.5;con;The cheater is still aware of the fact that getting caught would come with a punishment, otherwise there would be no incentive to conceal the cheating in the first place.;['0', '0', '7', '7', '0']; ;3
195;1.1.6;con;By revealing it you open up the possibility of being blackmailed by your significant other or by the one night stand partner.;['0', '0', '2', '0', '0']; 5;2
196;1.1.6.1;pro;The other party to the one night stand may harass you or your partner and cause problems, for example, by continuously sending flowers to your home. Though harassment may not come as a surprise if the cheated-upon partner already knows about the one night stand, it could still put an additional strain on the relationship.;['0', '0', '2', '0', '0']; 13;3
197;1.1.6.1.1;con;If you make clear from the beginning that you are in a relationship and that is just a one night stand, it is less likely that the person might want to cause you problems.;['0', '1', '7', '5', '0']; ;4
198;1.1.6.2;pro;After confessing to your partner, they may hold it over your head. Every future argument may be countered by reminding you that you cheated.;['0', '6', '5', '4', '3']; ;3
199;1.1.6.2.1;con;Ideally in a functioning relationship, once past issues are resolved they should not come up in future arguments.;['1', '5', '5', '2', '0']; ;4
200;1.1.6.2.1.1;pro;In healthy relationships, parties to the relationship try to set aside self-interest, and act in the interest of the relationship as a whole.;['0', '0', '1', '1', '0']; ;5
201;1.1.6.2.1.2;con;Infidelity is such an emotional issue that it is difficult to stick to ideal behavioural norms.;['1', '2', '4', '5', '0']; 11;5
202;1.1.6.3;pro;The presence of a demand for exclusivity and the perceived threat of blackmail are strong indicators of an unhealthy relationship and/or risk taking behavior which warrants a period of abstinence and self reflection.;['0', '0', '2', '0', '0']; ;3
203;1.1.6.4;con;Blackmail is an unlikely outcome of admitting to cheating.;['0', '1', '1', '0', '0']; ;3
204;1.1.6.4.1;pro;Most people would be very embarrassed by being exposed in their social circle as a blackmailer, which would likely happen if they actually went ahead and revealed the one night stand.;['0', '0', '2', '0', '0']; 1;4
205;1.1.6.4.2;pro;Blackmail is illegal, and people will fear legal consequences.;['0', '0', '2', '0', '0']; 4;4
206;1.1.6.4.3;pro;As blackmailing is generally considered immoral it is an unlikely threat to be put forward.;['0', '1', '1', '0', '0']; ;4
207;1.1.6.5;con;The potential for blackmail by the one night stand partner is much larger when the cheating partner did not confess but tries to hide the misstep by all means.;['0', '3', '9', '5', '1']; 9;3
208;1.1.6.5.1;pro;The direct costs to a blackmailer of actually carrying out his or her threat are marginal. This invites the one night stand partner to make demands.;['0', '4', '8', '2', '1']; ;4
209;1.1.6.5.1.1;pro;Not even a name is necessary, as even an anonymous letter is likely to arouse suspicion with the partner.;['0', '7', '3', '5', '0']; ;5
210;1.1.6.5.1.3;con;Blackmail costs time and energy. Most people are unlikely to go out of their way to blackmail someone after a one night stand.;['1', '3', '5', '6', '0']; ;5
211;1.1.6.5.2;pro;The threat of blackmail can be repeated, which invites the one night stand partner to attempt it quickly and with increasing demands.;['0', '3', '9', '1', '1']; ;4
212;1.1.6.5.2.1;pro;Demands increase because the blackmailee experiences a sunk cost fallacy that makes them accept higher demands.;['0', '3', '6', '5', '0']; 11;5
213;1.1.6.5.2.2;pro;The consequences of refusing the demands of the blackmailing one night stand partner increase with every demand accepted, as the relationship partner will feel even more betrayed.;['0', '0', '0', '0', '0']; ;5
214;1.1.6.5.3;con;This assumes that the partner in the one night stand is interested in such behaviour, or has the information necessary to commit blackmail. This is unlikely.;['0', '4', '3', '6', '1']; ;4
215;1.1.6.5.5;con;Taking the risk and not confessing until blackmail attempts are made is a cost-free strategy.;['0', '0', '0', '2', '1']; ;4
216;1.2;pro;Revealing the one night stand will relieve feelings of guilt.;['1', '5', '12', '7', '5']; ;1
217;1.2.1;pro;Guilt can cause various negative impacts on a persons health and psyche. (p. 2);['0', '0', '1', '1', '0']; ;2
218;1.2.1.1;pro;Having a one night stand can cause depression.;['0', '1', '1', '0', '0']; 3;3
219;1.2.2;pro;Living with that guilt can destroy a relationship that might otherwise survive the admission of cheating.;['1', '3', '3', '9', '3']; ;2
220;1.2.2.1;pro;Guilt can also express itself in a wide range of other ways, including nervousness and depression, that - particularly when unexplained to the partner - can damage the relationship.;['0', '0', '1', '1', '0']; 4;3
221;1.2.3;con;In an exclusive relationship you can hardly consider something a relief if it upsets your partner.;['0', '0', '0', '0', '0']; ;2
222;1.2.3.1;pro;To shift the emotional burden of one's action onto one's partner is immoral.;['0', '2', '4', '6', '2']; 11;3
223;1.2.3.2;pro;Partners form shared goals in a relationship. Causing emotional harm to your partner hurts one's own ability to achieve these goals and therefore makes oneself worse off.;['0', '2', '4', '2', '2']; 1;3
224;1.2.3.3;con;While telling the partner may upset them, at least it means knowing that there is no longer a secret between you and your partner which would still be a relief.;['0', '0', '1', '1', '0']; ;3
225;1.2.5;con;Feeling guilty can be the lesser of two evils if, for example, the alternative would be a breakup of the relationship.;['0', '3', '5', '6', '5']; 3;2
226;1.2.5.1;pro;A guilty conscience is expressed in extra attentiveness, buying of gifts or extra confessions of love. This will change the relationship for the better.;['0', '1', '1', '0', '0']; ;3
227;1.2.5.1.1;con;Extra attentiveness may make the partner suspicious and make them want to find out if there is something going on.;['0', '1', '10', '1', '0']; ;4
228;1.2.6;con;Not everybody feels guilty after cheating.;['0', '3', '7', '6', '2']; 8;2
229;1.2.6.1;pro;If the cheating partner feels no guilt the partnership is not affected emotionally. A confession, on the other hand, would do harm to the relationship.;['0', '1', '1', '0', '0']; ;3
230;1.2.6.2;pro;Around two-thirds of those who have cheated do not regret their actions.;['0', '0', '2', '0', '0']; 8;3
231;1.2.6.3;con;After making a confession, the cheating partner does usually feel guilty (p. 82).;['0', '2', '7', '4', '0']; ;3
232;1.3;pro;Confessing to a one night stand is morally the right thing to do.;['0', '0', '1', '3', '1']; 1;1
233;1.3.1;pro;Most people regard revealing it as the right thing to do.;['0', '0', '2', '0', '0']; 6;2
234;1.3.1.1;pro;Most people predict that they would tell their spouse if they ever engaged in sex outside the relationship. This indicates that they regard a confession as the right thing to do.;['0', '3', '6', '6', '3']; 3;3
235;1.3.1.2;con;Argumentum ad populum is a logical fallacy that cannot be used to prove a point. Just because the masses agree does not mean it's correct.;['0', '0', '2', '0', '0']; 1;3
236;1.3.2;pro;It is disrespectful to your partner to conceal that you broke your commitment to exclusivity.;['0', '0', '0', '2', '0']; 26;2
237;1.3.2.1;pro;Some suggest that respect is even more crucial than love for a successful relationship.;['1', '2', '3', '10', '4']; ;3
238;1.3.2.3;pro;In a committed relationship, cheating is a violation of an (implicit or explicit) agreement between two people. As such, there is an obligation to inform the other person when that agreement has been breached.;['0', '3', '8', '6', '5']; 5;3
239;1.3.2.3.1;pro;Creating a norm of honesty in your relationship is good for you, as it makes it less likely that your partner cheats on you, or betrays you in some other way.;['0', '0', '0', '4', '2']; 17;4
240;1.3.2.3.1.1;con;The partner can always be dishonest without the other partner knowing in order to further their personal benefit.;['0', '2', '6', '1', '0']; 6;5
241;1.3.2.3.3;pro;Concealing such an action is an ongoing deceit that will persist throughout the entire length of your relationship.;['0', '0', '1', '1', '0']; ;4
242;1.3.2.3.4;pro;The social norms against infidelity are nearly universal. In most countries the majority of people regard an affair as something negative.;['0', '1', '3', '9', '2']; 2;4
243;1.3.2.3.4.1;pro;Anglo-Saxon countries in general do trend towards conservative views on extramarital affairs, the US leading them with disapproval rates of over 80%.;['0', '0', '1', '1', '0']; 6;5
244;1.3.2.3.4.2;pro;Between 1972 and 2012 extramarital sex became less acceptable, while the acceptability of other sexual activities, e.g. same-sex, premarital, or teen sexual activities increased.;['0', '0', '2', '0', '0']; ;5
245;1.3.2.3.4.3;con;Less than half of all French people consider an affair to be morally wrong.;['0', '6', '6', '3', '1']; 12;5
246;1.3.2.3.5;con;An interwoven relationship creates no obligation to be honest.;['2', '3', '6', '1', '1']; 17;4
247;1.3.2.3.5.1;pro;Being honest can increase emotional vulnerability. There is an obligation, in this instance, to protect oneself that outweighs the obligation to be honest.;['1', '3', '5', '3', '0']; 11;5
248;1.3.2.3.5.2;con;Romantic relationships usually come with the implicit agreement to honestly share information that is relevant to this relationship with one another.;['0', '0', '4', '6', '4']; ;5
249;1.3.2.3.6;con;Some types of infidelity can be seen as more acceptable than others.;['0', '4', '8', '2', '1']; ;4
250;1.3.2.3.7;con;Given how often committed partnerships end, the interweaving of two people's lives is often not deep enough to form an obligation.;['0', '0', '0', '0', '0']; ;4
251;1.3.2.3.7.1;pro;A lot of people enter into relationships being aware that they will experience significant difficulties in the future and that the relationship might end.;['0', '0', '2', '0', '0']; 3;5
252;1.3.2.3.7.1.1;pro;Many couples choose to sign a prenuptial agreement to mitigate risk should the marriage end.;['0', '0', '2', '0', '0']; ;6
253;1.3.2.3.7.2;con;Just because a commitment might be short term does not mean the commitment does not exist.;['0', '2', '4', '7', '2']; ;5
254;1.3.2.4;con;Revealing the one night stand will cause unnecessary harm to your partner.;['3', '2', '11', '5', '4']; 12;3
255;1.3.2.4.1;pro;If the one night stand was merely about fun or short-term gratification, it does not necessarily have any implications or consequences for the relationship.;['2', '9', '3', '2', '1']; 17;4
256;1.3.2.4.1.1;pro;Infidelity in itself can increase the happiness in the relationship by providing an outlet for an unhappy sex life.;['0', '0', '2', '0', '0']; 3;5
257;1.3.2.4.1.1.2;con;Alternatively, sex outside of an unhappy marriage can reinforce dissatisfaction with the relationship as it comes - in relative terms - without the burdens and responsibilities of a serious relationship.;['0', '0', '6', '3', '1']; 9;6
258;1.3.2.4.1.2;con;It may be meaningless to oneself but could have a lot of meaning for the partner who was cheated on.;['1', '0', '2', '4', '3']; 4;5
259;1.3.2.4.1.2.1;pro;It is easy for the person who cheated to say that the one night stand was simply about fun but it is unlikely that their partner, to who they committed exclusively, will see it this way.;['0', '0', '1', '1', '0']; 3;6
260;1.3.2.4.1.2.1.1;pro;Even if the person who cheated believes they still love and respect their partner, the partner may feel betrayed and hurt by the choice to cheat.;['0', '0', '1', '1', '0']; 1;7
261;1.3.2.4.1.3;con;Having a one night stand indicates you're not committed to the relationship.;['1', '0', '2', '0', '0']; 8;5
262;1.3.2.4.1.3.1;pro;Committing an act of infidelity is usually indicative that the person does not love their partner as much as they thought they did.;['0', '0', '2', '0', '0']; ;6
263;1.3.2.4.1.3.2;con;The majority of people who cheat actually are committed to their partners but end up cheating due to personal psychological reasons.;['0', '0', '2', '0', '0']; ;6
264;1.3.2.4.1.4;con;Those that have cheated are often paranoid that their partner will also cheat. The only way to recover is through the long job of rebuilding mutual trust.;['0', '0', '2', '0', '0']; 1;5
265;1.3.2.4.2;pro;The truth can hurt people deeply. A lie or not telling the truth is often more considerate.;['0', '2', '13', '4', '1']; 27;4
266;1.3.2.4.2.1;pro;"""Ignorance is bliss"": it is more comfortable not to know certain things.";['0', '4', '6', '4', '0']; 6;5
267;1.3.2.4.2.1.1;pro;Knowledge of having been cheated on has been linked to the occurrence of depressive episodes in women.;['0', '1', '5', '4', '3']; 8;6
268;1.3.2.4.2.1.2;con;It may be more comfortable in the immediate sense, but that does not mean it is better to be deceived about the commitment of one's partner in the longer term.;['1', '2', '5', '6', '0']; ;6
269;1.3.2.4.2.2;pro;Confessing sometimes is an act of aggression toward the partner who was cheated on, therefore not telling can be seen as protective and respectful.;['0', '0', '0', '0', '0']; 6;5
270;1.3.2.4.2.3;pro;Many individuals do not confess to a one night stand because they don't want to hurt their partner.;['0', '0', '2', '0', '0']; 2;5
271;1.3.2.4.2.4;pro;The betrayed partner may feel partly responsible for the affair and thus question themselves.;['0', '0', '2', '1', '0']; 10;5
272;1.3.2.4.2.4.1;pro;Betrayed partners feel anger with themselves for missing the signs or not being supportive enough of their partner.;['0', '1', '2', '9', '1']; 2;6
273;1.3.2.4.2.4.2;pro;The majority of those who have been cheated on suffer significant damage to their self-image, and personal or sexual confidence.;['0', '0', '5', '7', '1']; 2;6
274;1.3.2.4.2.7;pro;With a confession you knowingly harm your partner. You should consider the feelings of your partner when you make the decision about confessing or not.;['0', '0', '2', '0', '0']; 32;5
275;1.3.2.4.2.7.5;con;The partner's feelings should have been considered before the one night stand which broke the agreement to exclusivity. Using the fear of harming a partner as an excuse to avoid telling them will only increase the harm done.;['0', '0', '1', '1', '1']; 2;6
276;1.3.2.4.2.7.6;con;It's not the revelation that causes the unwanted despair but the act of cheating itself and, in this situation, that has already occurred.;['0', '0', '1', '1', '0']; ;6
277;1.3.2.4.2.8;con;While this might be true for minor lies and obfuscations, it is certainly not considerate in the context of relationships, and thus in a context that determines the course of whole lives.;['1', '2', '4', '6', '0']; 10;5
278;1.3.2.4.2.8.1;pro;Telling a child their beloved pet has gone to a farm - rather than died - protects them from distress without them being likely to make major decisions on the basis of the lie. An individual, believing in their partner's commitment, may well change the course of their life depending on this lie.;['0', '1', '5', '4', '1']; 2;6
279;1.3.2.4.2.8.2;con;A lot of parents do not opt for telling their children when they are adopted. This is a significant lie that also has the potential to determine the course of whole lives.;['0', '2', '7', '2', '0']; ;6
280;1.3.2.4.2.8.2.1;con;It may similarly be considered wrong not to give children this information when they are older so that they can make their own decisions regarding it.;['0', '0', '2', '0', '0']; ;7
281;1.3.2.4.2.9;con;While being dishonest may sometimes be considerate, it always violates other norms such as treating others with respect.;['0', '2', '4', '8', '0']; 3;5
282;1.3.2.4.2.9.1;pro;It is often difficult to discern whether, in these circumstances, it is better to treat the other person with respect as your equal worthy of the truth, or with consideration to protect their feelings.;['0', '0', '2', '3', '0']; 16;6
283;1.3.2.4.2.9.1.1;pro;This is often the case in relationships characterized by paternalism, such as parent-child relationships as well as some doctor-patient relationships.;['0', '1', '1', '0', '0']; ;7
284;1.3.2.4.2.9.2;con;Violating norms is acceptable if it brings benefits.;['0', '6', '5', '3', '0']; ;6
285;1.3.2.4.3;pro;Exclusivity in a relationship suggests that your romantic and sexual experiences are tied to those of your partner as things you will always pursue together. Confessing to infidelity breaks this bond by admitting that you have opened up that shared experience to a third party.;['0', '0', '0', '0', '0']; 4;4
286;1.3.2.5;con;Infidelity is not necessarily the result of disrespect for the partner, but may be a function of other factors, such as whether one lives in an urban, rather than a rural, area.;['4', '7', '6', '2', '2']; 7;3
287;1.3.2.5.1;con;While these are factors that may increase the ease with which someone might act on the urge to have an affair, they do not say anything as regards the disrespect it demonstrates to act on that urge.;['0', '0', '6', '6', '2']; ;4
288;1.3.2.6;con;It is not the concealment which is disrespectful but the act of cheating itself. While honesty is generally important in a relationship, people would react differently to the news and their significant others can best judge whether they would be better - or worse - off for knowing.;['0', '0', '2', '0', '0']; 2;3
289;1.3.3;pro;Honesty in a relationship will reveal your partner's character, wishes, and values and so helps you to decide how to deal with the situation.;['0', '0', '2', '0', '0']; 12;2
290;1.5;con;Revealing infidelity can cause problems that go far beyond the feelings of those involved in the relationship.;['2', '6', '5', '11', '3']; 25;1
291;1.5.1;pro;A confession can put the one night stand partner at risk.;['1', '8', '4', '3', '2']; 7;2
292;1.5.1.1;pro;The victim of the infidelity could act in violent or irrational ways towards the person with whom their partner had the one night stand.;['0', '0', '1', '1', '0']; 1;3
293;1.5.1.2;pro;If the one night stand partner isn't single themselves, revealing the affair has the potential to ruin their relationship in addition.;['0', '0', '2', '0', '0']; 2;3
294;1.5.1.4;con;The person in question can be kept a secret, both to protect them and to not give one's significant other the material for unpleasant mental images.;['1', '4', '5', '2', '1']; 5;3
295;1.5.1.4.1;pro;A confession can be balanced with protecting the one night stand partner where necessary. Either way, it does not eliminate your ability to be honest with your partner while minimising the risk of violence towards the other party to the infidelity.;['0', '0', '2', '0', '0']; 17;4
296;1.5.1.4.2;con;The cheated-upon partner may be upset by not knowing.;['0', '5', '6', '3', '1']; 1;4
297;1.5.1.4.2.1;pro;Obsessing over details of an affair is used as a strategy to work through the anger and trauma caused.;['0', '0', '7', '4', '1']; 2;5
298;1.5.1.4.3;con;It is unrealistic that a confession would not reveal the name of the cheating partner as openness is part of complete reconciliation.;['0', '4', '8', '2', '1']; ;4
299;1.5.2;pro;If you and your partner work together this, could cause disruptions at work. It could even result in one of them losing their job.;['0', '1', '0', '1', '0']; 9;2
300;1.5.3;pro;A break-up can put mutual friends in an awkward position.;['1', '7', '7', '1', '2']; ;2
301;1.5.4;pro;A confession can mean children suffer due to the behavior of one of their parents, especially if the confession leads to a breakup and, by extension, potentially single-parent child rearing.;['0', '2', '9', '6', '2']; 2;2
302;1.5.4.1;pro;Children will feel that they are missing out on something, when comparing their family to families where parents are not divorced.;['0', '2', '4', '3', '1']; 5;3
303;1.5.4.1.1;pro;Only 9% of co-parenting families are harmonious (p. 250). Other children will experience a lack of peaceful family dinners or cordial family holidays.;['0', '0', '8', '3', '1']; ;4
304;1.5.4.1.1.1;con;In many cases, families will not have been harmonious to begin with, and so a separation may simply reduce the child's exposure to that conflict.;['0', '2', '6', '1', '1']; ;5
305;1.5.4.1.2;con;The child does not have to compete for bonding time with a second parent.;['0', '1', '1', '0', '0']; 1;4
306;1.5.4.1.2.1;con;The child would probably have more bonding time with the other parent if they still lived together, which could compensate for the time the parents spend bonding without their child.;['0', '4', '6', '4', '0']; ;5
307;1.5.4.1.2.2;con;If the child would have to compete for bonding time with a second parent, that would probably be a result of bad parenting, which would be unlikely to change because of the breakup.;['0', '3', '5', '6', '0']; ;5
308;1.5.4.2;pro;When infidelity is the reason for divorce, the negative effects of divorce on children's psychology are exacerbated.;['0', '1', '4', '5', '2']; ;3
309;1.5.4.2.1;pro;Children of parental infidelity exhibit a negative reaction to the situation across a range of psychological responses and behviours.;['0', '0', '2', '0', '0']; 13;4
310;1.5.4.4;pro;If a confession leads to a breakup or divorce, and in turn leads to a child growing up with only one parent, it is likely to negatively affect the child's educational achievement.;['1', '2', '8', '2', '1']; ;3
311;1.5.4.4.1;con;A divorce or breakup does not necessarily lead to single-parent families. The parent with primary custody may remarry, or the separated couple may co-parent.;['0', '1', '9', '5', '0']; 9;4
312;1.5.4.4.1.1;pro;Co-parenting is common, with 80% of divorced parents reporting moderate or high interaction with their children, that remains high in the long term (p. 250).;['0', '1', '2', '8', '1']; 2;5
313;1.5.4.4.1.2;con;Around a third of co-parenting families are antagonistic (p. 250). This continues the stress and discomfort a child endures during divorce.;['0', '1', '6', '5', '0']; ;5
314;1.5.4.5;pro;A child growing up with only one parent following a breakup has increased chances of developing substance abuse issues and/or committing crimes.;['0', '1', '7', '3', '2']; 8;3
315;1.5.4.5.1;pro;Children from single-parent families are more prone than children from two-parent families to drug usage, gang membership, educational expulsion, commitment to reform institutions, and juvenile murder.;['0', '0', '2', '2', '0']; 13;4
316;1.5.4.5.1.1;pro;The increased risk of juvenile drug use within single-parent families arises partly due to a reduced allocation of time and attention available for the children (p. 11).;['0', '0', '2', '0', '0']; ;5
317;1.5.4.5.2;pro;Alcohol consumption increases the risk of divorce. It therefore follows that children in divorced families are likely to have a higher exposure to alcohol consumption which they may imitate.;['0', '0', '2', '0', '0']; 1;4
318;1.5.4.6;pro;Children are particularly important individuals in such scenarios, and so particular care should be given when determining the best general approach.;['0', '0', '1', '1', '0']; 6;3
319;1.5.4.6.1;pro;Children are still developing as people, thus anything that impacts them at a young age has the potential to affect the rest of their lives.;['0', '1', '9', '4', '1']; ;4
320;1.5.4.6.2;pro;Children are more emotionally vulnerable than adults.;['0', '0', '10', '4', '1']; ;4
321;1.5.4.7;con;For children, a separation of the parents can be better than the continuation of a relationship that results in bad parenting.;['0', '1', '4', '5', '3']; 17;3
322;1.5.4.7.1;pro;Marital conflict causes development problems in children, such as aggression, bad conduct, anxiety, depression, withdrawal, low academic achievements, and low social competence (p. 120).;['0', '0', '4', '6', '6']; 3;4
323;1.5.4.7.2;con;A one night stand does not indicate a significantly more troubled relationship than the mean given how many people cheat.;['0', '1', '9', '1', '0']; ;4
324;1.5.4.7.2.1;pro;Up to 40% of married men and 25% of married women cheat during their lifetime.;['0', '0', '6', '1', '1']; 7;5
325;1.5.4.7.2.2;con;Only about 10% of people in a relationship cheat in any given year. The lifetime rate of infidelity is 21% for men and 13% for women.;['0', '0', '5', '1', '2']; 1;5
326;1.5.4.9;con;Many children and families continue to function normally after the initial crisis period that follows divorce (p. 108).;['0', '0', '8', '6', '0']; ;3
327;1.5.4.9.1;pro;The majority of children possess great resilience in coping with changes to their life situations.;['0', '0', '2', '0', '0']; 1;4
328;1.5.4.10;con;Growing up in a single parent household presents children and adolescents with a unique set of challenges, thus allowing for the development of new skills and coping strategies.;['0', '3', '8', '3', '0']; 4;3
329;1.5.4.10.1;pro;Children in single-parent homes have more household responsibility, demonstrated by the time spent on doing chores (p. 14).;['0', '2', '12', '1', '0']; 7;4
330;1.5.4.10.2;pro;Growing up in a single-mother-headed household will influence values for work and family in a positive way (p. 115).;['0', '0', '2', '0', '0']; 1;4
331;1.5.4.10.2.2;pro;Children of single mothers may develop occupational aspirations and family values that are less shaped by gender-specific stereotypes than would otherwise be the case, e.g. for maternal employment (p. 115).;['0', '4', '6', '3', '1']; 6;5
332;1.5.4.10.2.3;pro;Single-parent families have different authority structures, as there are not two partners that collaborate on and reinforce each others' decisions about rules and discipline. This allows the child more room for decision-making.;['0', '0', '2', '0', '0']; ;5
333;1.5.4.10.2.3.1;con;Lack of a collaborative partner may simply result in decisions made by the single parent being treated as unquestionable.;['0', '2', '7', '2', '0']; ;6
334;1.5.4.10.3;pro;Children gain more independence in single parent households.;['0', '3', '9', '3', '0']; ;4
335;1.5.4.10.3.1;pro;Single parents may try to emphasise the importance of financial independence due to their personal experience of more difficult financial situations.;['0', '1', '8', '1', '1']; 10;5
336;1.5.4.10.3.1.1;con;Nonsingle parents in a more precarious financial situation are more likely to teach their children financial independence as well.;['0', '2', '5', '4', '0']; 3;6
337;1.5.4.10.3.4;con;This is not always the case. Single parents can become overprotective in an effort to gain more control over their child and reduce the risk of losing them as well.;['0', '0', '7', '4', '0']; ;5
338;1.5.4.10.3.4.1;pro;There is a tendency for successfully raising their children to become the most important goal for single parents. This focus is often expressed in overprotectiveness (p. 610).;['0', '0', '4', '7', '0']; 1;6
339;1.5.4.10.3.5;con;Independence in young children needs to be balanced with structure in order for them to be able to adopt healthy behavioural patterns.;['1', '3', '6', '1', '0']; ;5
340;1.5.6;pro;Revealing an act of infidelity could have a negative effect on the wider family.;['0', '0', '2', '0', '0']; ;2
341;1.5.7;con;Your problems, and your partner's problems, ought to be more important than other people's problems.;['0', '0', '2', '0', '0']; 1;2
342;1.5.7.1;pro;Prioritising your relationship will make it more successful in the long run.;['0', '0', '1', '1', '0']; ;3
343;1.5.8;con;When deciding to reveal a one night stand, one can also decide to approach it in such a way that it minimises harm. Predicting quantities of harm, or the future, is difficult but that is not sufficient a reason to not attempt doing so.;['0', '0', '2', '0', '0']; 3;2
344;1.6;con;A one night stand is not significant enough to warrant telling your partner.;['7', '11', '8', '3', '1']; 4;1
345;1.6.2;pro;Cheating is relatively common even in ostensibly exclusive relationships. This implies that the norm is compatible with minor indiscretions and therefore informing your partner is not always necessary.;['0', '4', '8', '5', '1']; 10;2
346;1.6.2.1;pro;Both the likelihood of and attitudes towards cheating change if one's peers cheat or do not perceive cheating as problematic (p. 313).;['0', '0', '2', '0', '0']; 6;3
347;1.6.2.2;pro;58% of Turks have had an extramarital affair.;['0', '4', '5', '3', '0']; ;3
348;1.6.2.3;pro;In 2001, almost two thirds of Americans believed that half or more of all married men have had an affair, making it a widespread and relevant assumption.;['0', '5', '4', '4', '1']; ;3
349;1.6.2.4;con;Commonality of an action does not make it unimportant.;['0', '3', '6', '4', '1']; ;3
350;1.6.3;con;Calling it a 'one night stand' is euphemistic phrasing. Its significance lies in the conscious decision you made to betray your partner's trust.;['0', '0', '0', '3', '4']; 5;2
351;1.6.3.1;pro;"A one night stand and a long-term affair both involve sex. It is sex that makes it ""cheating"", rather than the length of the affair. The fact it may have only happened once does not make it any less important an act to confess to.";['0', '0', '2', '0', '0']; 9;3
352;1.6.4;con;The significance of a one night stand in the context of a relationship should be decided by both partners. Hence, the partner deserves to be informed.;['0', '5', '3', '8', '5']; 4;2
353;1.6.4.1;pro;"In order to love somebody one needs to know all their flaws and accept that. For the cheated on partner it may be a sign of being weak person (even if it happended only once); it's up to the partner to choose what to do with such a truth.";['0', '0', '1', '0', '0']; ;3
354;1.6.4.2;pro;The definition - as well as the severity - of acts of infidelity varies from couple to couple and is often not discussed until after a betrayal has taken place.;['0', '0', '2', '0', '0']; ;3
355;1.6.5;con;People are more likely to forgive their partner and less likely to worry about their future behaviour when they have been cheated on only once, compared to frequently. This indicates that the insignificance of a one night stand may actually be the reason it does not need to be hidden (p. 10).;['0', '0', '2', '0', '0']; 2;2
