,Level,Stance,Claim,Votes,Comments,Depth
1143,1.2.7.9.1.2,pro,"Many religions that describe God with different natures may be looking at different beings.  For example most Monotheistic religions see a creator God, while the polytheistic religions describe spirits of powers, much like the Angels and Demons are described in Monotheistic religions.  Individual reported experiences could be true but mis-understood.","['0', '0', '0', '1', '0']", 1,5
1144,1.2.7.9.1.3,pro,"Perhaps each of these religions is partially correct, some of them more correct than others but none of them absolutely correct. Those accounts which are common among all religions can be thought to be very likely true.","['0', '0', '0', '0', '0']", 1,5
1145,1.2.7.9.1.3.1,con,"If God could communicate truth there would be no reason to have much difference at all between religious claims. Even supposing that at some point that truth got distorted, God could still correct us. Therefore, people having to compare religions and decide what comes (or does not come) from God is evidence that there is no God that communicates.","['0', '0', '0', '0', '1']", 4,6
1146,1.2.7.9.1.3.1.1,con,Communication is dependent on both the sender and the receiver. The existence of a perfect sender does not imply perfect communication when sending to an imperfect receiver.,"['0', '0', '0', '0', '0']", ,7
1147,1.2.7.9.1.3.1.1.1,con,"The communicating is not just sending information, it includes the reception of information. The existence of such a perfect sender would certainly imply better transmission and reception than wildly inconsistent revelations.","['0', '0', '0', '0', '0']", ,8
1148,1.2.7.9.1.3.1.1.1.1,pro,"If done today would imply a perfectly received message, which would be recorded and passed on without relevant change, as is the case with any minimally competent youtuber.","['0', '0', '0', '0', '0']", ,9
1149,1.2.7.9.1.3.2,con,If God could communicate He could also correct people. People having to compare religions and decide that comes from God makes it unlikely that there is any God communicating.,"['0', '0', '0', '0', '1']", ,6
1150,1.2.7.9.1.3.2.1,con,"Those holding this position must show that God would want to ""correct people"" in the precise way that they have in mind. Perhaps God does correct persons, but in a different manner. 

For instance, Christianity holds that God has given and preserved His word in the Bible, and that scripture is available to correct us. Hindus adherents would hold that Karma serves as a corrective or retributive force.","['0', '0', '0', '0', '0']", ,7
1151,1.2.7.9.1.3.2.2,con,The conclusion doesn't follow from the premise; parents are often ignored by children who simply do not want to be corrected.,"['0', '0', '0', '0', '0']", ,7
1152,1.2.7.9.1.4,con,Belief in a thing is not evidence of the thing's existence.,"['0', '0', '0', '0', '0']", 1,5
1153,1.2.7.9.1.5,con,Agreeing on the existence of gods of strongly distinct natures only provide an evidence that God is not a unified concept.,"['0', '0', '0', '1', '1']", ,5
1154,1.2.7.9.1.5.1,con,"""Agreeing on the existence of gods"" is only proof of individual choices. In other words, this is only proof of humanity's free will and the fact that people may choose what to believe in. This is not ""evidence"". This is ""belief"" and people choose their own beliefs without proving anything else then their own possibility of choosing what to believe.","['0', '0', '0', '0', '0']", ,6
1155,1.2.7.9.1.6,con,"For this to be true, you need first to define God. The term is highly subjective and interpreted differently by everyone. If I say God is a teapot and you say God is a prime number divisible by 6, then obviously my God exists and your doesn't, which says nothing about some universal definition of God.","['0', '0', '1', '0', '0']", ,5
1156,1.2.7.9.2,pro,Monotheism is central to all the major world religions with the exception of buddhism,"['1', '0', '0', '0', '1']", ,4
1157,1.2.7.9.2.1,pro,"Judaism, Christianity, Islam, Vaishnavism and Sikhism all teach that the goal of life to to Develop our love for God.","['0', '0', '0', '0', '1']", ,5
1158,1.2.7.9.2.2,pro,The highest teachings in the Hindu tradition are monotheistic and center around love for God,"['0', '0', '0', '0', '0']", 1,5
1159,1.2.7.9.2.2.1,pro,The modern impersonalist form of Hinduism which is in vogue is an off shoot of the Vaishnava tradition as explained in the above linked lectures series,"['0', '0', '0', '0', '0']", ,6
1160,1.2.7.9.2.2.2,pro,"Followers of the Vaishnava tradition have great respect for profits from other traditions such as Jesus and Mohamed, and see commonality in the core teaching that the goal of human life is to develop love for God.","['0', '0', '0', '0', '0']", ,6
1161,1.2.7.9.2.3,con,"Religions become ""major world religions"" due to historically contingent facts - e.g. European colonialism making Christianity dominant over large swaths of the globe. It is not clear that these make religions more worthy of note than minor or dead religions, such as Aztec paganism.","['1', '0', '0', '0', '0']", ,5
1162,1.2.7.9.2.3.1,con,A study of the history of religions reveals that philosophical elements of a religion effects its success.,"['0', '0', '0', '0', '1']", ,6
1163,1.2.7.9.3,con,"This is patently false, hinduism, buddism, islam, christianity, paganism, fundamentally have different 'truths' including, who is god, how many gods there are, if they have competing messages and intents, if they are tangible. Go back further and you even have gods which did not create the world or universe. If the fundamentals disagree it cannot be claimed that there is more agreement than disagreement.","['1', '0', '0', '0', '1']", ,4
1164,1.2.7.9.3.1,con,All monotheist traditions have the same God. They have the same essential philosophical description of God. The differences are largely in names and details only.,"['0', '0', '0', '0', '1']", 5,5
1165,1.2.7.9.3.1.1,pro,"The seeming irreconcilable disagreements among Christianity, bhakti yoga and Islam to name a few is a result of immature, fanatical and unphilosophical members of each camp.","['0', '0', '0', '0', '1']", ,6
1166,1.2.7.9.3.1.2,pro,God is defined by all these traditions as the creator. There can be only one creator and this common description narrows down who they are referring to to the same guy.,"['0', '0', '0', '0', '1']", ,6
1167,1.2.7.9.3.1.2.1,pro,"It's like saying the artist who did this painting or the chef cooked this meal. People may have various ideas about the artist, some of them more accurate than others, but they are all referring to the same person..","['0', '0', '0', '0', '0']", ,7
1168,1.2.7.9.3.1.3,pro,God is defined by all these traditions as the goal of life and the object for our love.,"['0', '0', '0', '0', '1']", ,6
1169,1.2.7.9.3.1.4,pro,Historical elements of the various religions can be expected to differ. The agreement has to be found in the philosophy. For example Christians teach that Jesus appeared and performed various acts. Bhagavad GIta teaches that Krishna appeared and spoke to Arjuna. If we look at the historical elements we will find disagreement but if we look at the philosophy we will find a lot in common. Both are monotheistic and teach that we can have a personal loving relationship with God.,"['0', '0', '0', '0', '1']", ,6
1170,1.2.7.9.3.1.5,con,"There are fundamental theological differences between the main abrahamic religions, which makes them difficult to reconcile.","['1', '0', '0', '0', '0']", 12,6
1171,1.2.7.9.3.1.5.1,con,The perception of fundamental differences is the result of poor hermeneutics and fanatical ideas.,"['0', '0', '0', '0', '0']", ,7
1172,1.2.7.9.4,con,"""More agreement than disagreement"" is vague and poorly-defined, and a philosophical study could be made to return the desired result either way by tailoring how the amount of agreement/disagreement is to be quantified.","['1', '0', '0', '0', '1']", ,4
1173,1.2.7.10,con,There is no contradiction between the existence of an absolute almighty power that created the universe and there being multiple contradictory conceptions of this entity.,"['2', '1', '0', '2', '0']", 8,3
1174,1.2.7.11,con,"If all religions shared an identical understanding of God, this would then necessitate that humans could not freely make up their own minds about him.  Without multiple possible choices, freedom does not exist.  Therefore disagreements about the nature of God are only able to be evidence for humanity not understanding him.","['7', '3', '4', '1', '3']", 1,3
1175,1.2.7.11.1,pro,"The morality of major religions has changed drastically over time, in line with the Zeitgeist and cultural mores of the time. For example slavery was deemed perfectly moral by most religions 600 years ago, eg. by Judaism, Christianity, Islam, Hinduism as well and non-theist  ideologies like Buddhism.","['2', '0', '0', '0', '0']", ,4
1176,1.2.7.11.1.1,con,"This does not show a change in morality, but a change in man's perception of morality. 

If it was actually morality itself that changed, then slavery was actually moral in the Southern United States in 1840. In fact, many persons recognized that slavery was immoral during the founding of the nation, and fought to limit its practice in the new country.","['0', '0', '0', '0', '0']", ,5
1177,1.2.7.11.2,con,"When something actually exists before us, we are not free to choose its characteristics.","['0', '0', '0', '0', '2']", ,4
1178,1.2.7.11.2.1,con,One may take his painting and change the nature of his painting in any way he chooses therefore this argument is invalid,"['0', '0', '0', '0', '0']", ,5
1179,1.2.7.12,con,"Even if not all religions align, god-like figures are shown throughout most religions","['0', '0', '0', '0', '0']", 2,3
1180,1.2.7.12.1,con,Recurrence of a concept across civilizations does not prove the veracity of this concept.,"['0', '0', '0', '0', '1']", ,4
1181,1.2.7.13,con,"This is not an argument that supports the non-existence of God, but an argument that says ""Humans cannot yet see beyond contradictions.""","['6', '1', '1', '2', '4']", 2,3
1182,1.2.7.13.1,con,"Unless God's existence is assumed, there is no reason to believe there is any need to ""see beyond contradictions"", so this is begging the question.","['0', '0', '0', '0', '1']", ,4
1183,1.2.7.13.1.1,con,It's not necessarily begging the question because what it does is show how the contradictions can be present both in the case of God existing and of God not existing. It thus neutralizes the grandparent claim by establishing the fact that contradictions can be expected to exist in a world in which God exists.,"['0', '0', '0', '0', '0']", ,5
1184,1.2.7.13.2,con,"To consider that ""Humans cannot yet see beyond contradictions"" is to entertain the idea that we hold the logical absolute of the excluded middle in too high esteem. One would have to presuppose the logical absolutes to prove them wrong, and so there is no way around the presupposition that they are true.","['0', '0', '0', '0', '0']", ,4
1185,1.2.7.14,con,"Disagreements over the qualities something has doesn't tend to disprove that such a thing exists. In fact, multiple differing perspectives about the same object suggests the thing does exist, but is simply not well understood.","['3', '1', '0', '0', '1']", ,3
1186,1.2.7.15,con,"If the teachings of at least one monotheistic religion are true, it is sufficient to conclude that God exists.","['0', '0', '0', '0', '0']", 3,3
1187,1.2.7.16,con,"Islam maintains it’s classical definition, followed by virtually all Muslims. Allah’s defined by his 99 names and attributes mentioned in the Quran and Hadith. Islam maintains that it’s definition of Allah coheres completely.","['0', '1', '0', '0', '1']", 9,3
1188,1.2.7.16.1,pro,There need only one definition to cohere thoroughly for the problem highlighted by this con to go away.,"['0', '0', '0', '0', '0']", 6,4
1189,1.2.7.16.2,con,Islam is not the only religion. The god of Islam is different than and irreconcilable with the God of Christianity (which is a trinity and for which no prophet followed Jesus).,"['0', '0', '0', '0', '0']", 8,4
1190,1.3,pro,Philosophical arguments support the existence of God.,"['104', '35', '15', '21', '80']", 43,1
1191,1.3.1,pro,Cosmological arguments support the existence of God.,"['27', '14', '6', '11', '24']", 12,2
1192,1.3.1.1,pro,The Kalam cosmological argument (see wikipedia or SEP) demonstrates the universe requires a cause and the best candidate for this cause is God.,"['7', '3', '0', '3', '6']", 10,3
1193,1.3.1.1.1,pro,"Anything that ""begins to exist"" (defined here at definition A5), must have a cause that explains how the thing came to exist","['1', '1', '0', '0', '3']", ,4
1194,1.3.1.1.1.1,pro,"The rejection of this principle undermines science as it becomes acceptable to hypothesize that a given phenomena (e.g. unexpected galaxy rotation curves, photons beginning to exist during radioactive decays, species distributions across continents, changes in atmospheric temperatures) lacks a cause","['0', '1', '0', '0', '1']", ,5
1195,1.3.1.1.1.1.1,con,Something can be unacceptable to hypothesise in science without being impossible in principle; this is the situation of the supernatural under methodological naturalism.,"['0', '0', '0', '0', '0']", ,6
1196,1.3.1.1.1.1.2,con,"Anything within the universe obeys cause and effect, but that doesn't mean the universe as an entire entity obeys cause and effect.","['0', '0', '0', '0', '0']", 1,6
1197,1.3.1.1.1.1.2.1,pro,The universe does not require a cause.,"['0', '0', '0', '0', '0']", 1,7
1198,1.3.1.1.1.1.2.1.1,pro,Causality applies in the known Universe ; we don't know if it applies outside of it.,"['0', '1', '0', '0', '0']", ,8
1199,1.3.1.1.1.1.2.1.2,pro,"The universe could be infinite, therfore not needing a cause","['0', '0', '0', '0', '0']", 4,8
1200,1.3.1.1.1.1.2.1.2.1,con,Our universe is not infinite.,"['0', '0', '0', '0', '0']", ,9
1201,1.3.1.1.1.1.2.1.2.1.1,pro,"Unless a method by which a finite thing can become infinity big in a finite time is provided, the big bang is sufficient to disprove an infinite universe.","['1', '0', '1', '0', '1']", 1,10
1202,1.3.1.1.1.1.2.1.2.1.1.1,con,"In the spirit of Einstein's theory of general relativity; the Big Bang was not a point in space but a moment in time. The Big Bang happened at all points in space at the same time. It is incorrect to say that the primordial universe was of finite size as this concept of size in not well-defined as such. It is unclear whether the universe is of finite size, however observational data best fit with the conclusion that the universe is infinite and flat.","['1', '0', '0', '2', '1']", 4,11
1203,1.3.1.1.1.1.2.1.3,pro,If the b-theory of time is true the universe needs no cause.,"['0', '0', '0', '0', '0']", ,8
1204,1.3.1.1.1.1.2.1.3.1,pro,Kialo discurssion:     A-theory or B-theory of time?,"['0', '0', '0', '0', '0']", ,9
1205,1.3.1.1.1.1.2.1.4,pro,"If there was no time before the universe, there was nothing causally prior to the universe.","['0', '0', '0', '0', '0']", ,8
1206,1.3.1.1.1.1.2.2,pro,Outside the universe the law of cause and effect could very well not apply,"['0', '0', '0', '0', '0']", 9,7
1207,1.3.1.1.1.1.2.2.1,pro,"The differentiation of (i)outside and (ii)inside suggests different laws, otherwise there would be no difference between (i) and (ii).","['0', '0', '0', '0', '0']", ,8
1208,1.3.1.1.1.1.2.2.2,pro,The theory of multiple universes supports the claim of multiple sets of different physical laws,"['0', '0', '0', '0', '0']", ,8
1209,1.3.1.1.1.1.2.2.3,con,"By using Occhams Razor the simplest explanation suggests only one set of natural laws, and there being no ‘outside’ of the universe.","['0', '0', '0', '0', '0']", ,8
1210,1.3.1.1.1.1.2.3,con,"The universe as a physical entity needs to obey the laws of logic and physics like the law of cause and effect, to be considered a physical entity","['0', '0', '0', '0', '0']", ,7
1211,1.3.1.1.1.1.2.3.1,pro,"Just like a particle or a wave needs a cause for it's existence, so does the universe.","['0', '0', '0', '0', '0']", 6,8
1212,1.3.1.1.1.1.2.3.1.1,con,The universe could be working under different laws than the ones whe know,"['0', '0', '0', '0', '0']", ,9
1213,1.3.1.1.1.1.2.3.2,con,Virtual particles does not obey the law of cause and effects and is considered a physical entity.,"['0', '0', '0', '0', '0']", 4,8
1214,1.3.1.1.1.1.3,con,This is not strictly correct. You can have causes without beginnings. One can cause a rock to move. This does not presuppose the rock 'beginning' simply that it exists at the time of intervention.,"['0', '0', '0', '0', '0']", 5,6
1215,1.3.1.1.1.1.3.1,pro,"Assuming the stone was obsidian, you can then trace the steps of it's existence back. Obsidian comes about from molten silica, and you can continue the step-wise path all the way back to Planck time. At which point our methods of observing the universe crease to have any meaning.","['0', '0', '0', '0', '0']", ,7
1216,1.3.1.1.1.1.3.2,con,"This is not an example of a cause without a beginning because when one causes a rock to move, the motion of the rock begins.","['0', '0', '0', '0', '0']", ,7
1217,1.3.1.1.1.2,pro,"If it were possible for something to come into being without a cause, there is no reason why random objects such as chairs and soccer balls wouldn't pop into existence out of nowhere in empty space. After all, nothing has no properties or constraints (e.g. ""only makes universes"").","['0', '0', '0', '0', '0']", ,5
1218,1.3.1.1.1.2.1,con,"Virtual particles are shown to pop into existence out of nowhere in empty space (Krauss, Lawrence, 2012, A Universe from Nothing).","['0', '0', '0', '1', '0']", 5,6
1219,1.3.1.1.1.2.1.1,con,Virtual particles actually do have causes.,"['0', '0', '0', '0', '0']", ,7
1220,1.3.1.1.1.2.1.1.1,pro,"Virtual particles are ""caused by the presence of other particles, often of other fields.""","['0', '0', '0', '0', '0']", ,8
1221,1.3.1.1.1.2.1.1.2,pro,"Virtual particles do not emerge from nothing, rather they emerge from changes in the arrangement of fields.","['0', '0', '0', '0', '0']", ,8
1222,1.3.1.1.1.2.2,con,"For something to happen without a cause is different from ""nothing"" behaving as a cause and causing something to happen, and ""nothing has no properties or constraints"" is only relevant to the latter construction.","['0', '0', '0', '0', '0']", 3,6
1223,1.3.1.1.1.2.3,con,"If it is possible for nothing to cause something, it does not imply that random objects would necessarily pop into existence.","['0', '0', '0', '0', '0']", ,6
1224,1.3.1.1.1.2.3.1,con,"It seems like it would imply this actually. After all, the matter of our universe contains empty space/nothingness from which things can possibly pop into existence. However, given that nothing can have no properties there is no restriction on how often this can occur.","['0', '0', '0', '0', '0']", ,7
1225,1.3.1.1.1.3,pro,"""All things that begin to exist require a cause"" is assumed true in all other other notable contexts. In other words, there is no independent case in either philosophy or science where this principle is not assumed true by the majority","['1', '0', '0', '0', '1']", ,5
1226,1.3.1.1.1.3.1,con,"'Begins to exist' is an arbitrary definition. A cup does not begin to exist, it comes from something else. A cup is made from glass, which is made from silicon, which is mined, which is.... everything we have observed has a precursor.","['0', '0', '0', '0', '1']", 12,6
1227,1.3.1.1.1.3.1.1,con,"Before the glass was formed into a cup, the cup didn't exist, all there was was glass. It seems counterintuitive to refer to a chunk of glass as a ""cup"" simply because it will be made into a cup in the future. Since there was no cup when it was still glass, and there was a cup after the glass was shaped into a cup, the cup began to exist at a specific, well-defined point.","['0', '0', '0', '0', '0']", ,7
1228,1.3.1.1.1.3.2,con,"Quantum theory postulates that things pop in and out of existence, no cause known. To say that everything that begins must have a cause when it cannot be identified that some things have a cause is an extrapolation without evidence. Claiming that 'everything that begins to exist has a cause' is therefore unsound.","['0', '0', '0', '0', '0']", 1,6
1229,1.3.1.1.1.3.2.1,con,"This is a common misconception about virtual particles in quantum theory. They have a known cause, namely fluctuations in the underlying quantum fields. In the case of vacuum fluctuations, they are caused by the vacuum state not being just a 0-particle eigenstate of the various quantum fields in space (wikipedia)","['0', '0', '0', '0', '1']", ,7
1230,1.3.1.1.1.3.2.2,con,"To say ""All things that begin to exist must have a cause"", does not require all things have a deterministic cause (e.g. identical initial conditions always cause the same effect). It is consistent with things having indeterministic causes such as those postulated in some interpretations of quantum mechanics","['0', '0', '0', '0', '0']", ,7
1231,1.3.1.1.1.3.3,con,"We have no other examples besides the universe of anything that ""began to exist"" in the same sense - that is, to come into being as opposed to being rearranged from existing matter. Thus this statement about ""all other notable contexts"" is false or vacuously true.","['0', '0', '0', '0', '1']", ,6
1232,1.3.1.1.1.4,con,"There is no support for this argument beyond human intuition, and human intuition is known to be unreliable in many fields of study.","['0', '0', '0', '0', '0']", 1,5
1233,1.3.1.1.1.4.1,con,"While one can safely question/disregard the philosophical intuitions of a single person or small group of people, to give no credence to the shared philosophical intuitions of large groups of sincere thinkers, if not the majority of thinkers in this case, undermines rational inquiry.","['0', '0', '0', '0', '0']", ,6
1234,1.3.1.1.1.4.2,con,"The support for all beliefs, philosophical and scientific, eventually work their way down to fundamental intuitions for which no external evidence can be offered.","['0', '0', '0', '0', '0']", ,6
1235,1.3.1.1.1.4.3,con,"This fails to distinguish gut reactions (e.g. this person seems untrustworthy) and intuitive speculation (e.g. the stock market is going to go up) from philosophical intuitions (e.g. the people I experience have minds like my own). Most evidence of ""human intuition"" being unreliable covers only the first two cases.","['0', '0', '0', '0', '0']", ,6
1236,1.3.1.1.1.5,con,"Even if our observable Universe is finite and came to exist at time zero: A) we know nothing and will probably continue to know nothing of what caused its existence (lack of explanation is better than any explanation in the total absence of evidence); and B) the hypothesis that beyond this Universe are other universes, potentially infinite in number and space-time, cannot be falsified.","['0', '0', '0', '0', '0']", ,5
1237,1.3.1.1.1.6,con,The universe could have been the result of a spontaneous event.,"['0', '0', '0', '0', '0']", ,5
1238,1.3.1.1.1.6.1,con,"The existence of something that has a beginning or is contingent, but yet does not have a cause has never been observed.","['0', '0', '0', '0', '0']", ,6
1239,1.3.1.1.1.6.2,con,"No event can be truly ""spontaneous"", in the sense of lacking a cause. Even if they seem random, events are necessarily the result of their surroundings and of some external action.","['0', '0', '0', '0', '0']", ,6
1240,1.3.1.1.1.6.2.1,pro,"Events definitionally refer to objects, spatiotemporal contexts, and causal relationships. An event cannot occur without a cause.","['0', '0', '0', '0', '0']", ,7
1241,1.3.1.1.1.6.2.1.1,pro,"Per se causal chains cannot regress to infinity, as opposed to per accidens causal chains.","['0', '0', '0', '0', '0']", 2,8
1242,1.3.1.1.1.6.2.1.1.1,con,"Even if it is true that causal chains cannot regress infinitely, assuming that the first cause is God is begging the question.","['2', '0', '0', '1', '0']", ,9
1243,1.3.1.1.1.6.2.1.1.2,con,"A causal chain can regress to infinity just as it can continue onward to infinity, provided that no change in the given direction of time starts from or results in something which is incapable of accumulating change, and provided the environment involved doesn't reach a stage in the given direction of time which permanently prohibits the accumulation of change in that temporal direction.","['2', '0', '0', '1', '0']", ,9
1244,1.3.1.1.1.6.2.1.1.2.1,con,"""per accidens"" (or linear) causal chains can indeed regress to infinity.

However, there is another kind of causal chain. This kind of causal chain cannot, by its very nature, regress to infinity. ""Per se"" (or hierarchical) causal chains are ones where each link has its causal power instrumentally, not inherently. Per se causal chains occur simultaneously, all at once.

To bring ""time"" into the discussion is to discuss per accidens causal chains, which are not a part of the proof.","['1', '0', '0', '0', '2']", ,10
1245,1.3.1.1.1.6.2.1.1.3,con,Infinite causal chains are possible in an infinite universe.,"['2', '0', '0', '0', '1']", 2,9
1246,1.3.1.1.1.6.2.1.1.3.2,con,"Only ""per accidens"" chains may regress to infinity. (These are also occasionally referred to as linear chains.)

""Per se"" chains may not regress to infinity, regardless of the infinitude (or lack thereof) of the universe. (These are also occasionally referred to as hierarchical chains.)","['0', '0', '0', '0', '4']", ,10
1247,1.3.1.1.1.6.2.1.1.3.2.1,pro,"Per se causal chains are composed of a principal cause, and a series of subsequent instrumental causes. An instrumental cause is one that derives whatever causal power it has from something else. In Aquinas’ famous example, the stick that the hand uses to push the stone has no power to push the stone on its own, but derives its stone-moving power from the hand, which uses it as an “instrument.” A principal cause is one that does have its causal power inherently.","['0', '0', '0', '0', '2']", ,11
1248,1.3.1.1.1.6.2.1.1.4,con,Objects do not need to obtain their causal power from the action of another object as though causal power were some kind of object itself which passes on from one entity to another.,"['0', '0', '0', '0', '0']", 3,9
1249,1.3.1.1.1.6.2.1.1.4.1,pro,Causal language describes the way in which objects in a temporal distribution relate to each other.,"['0', '0', '0', '0', '0']", 3,10
1250,1.3.1.1.1.6.2.1.1.4.1.1,pro,A temporal distribution can vary in either temporal direction infinitely and be an infinite causal chain so long as causal relations continue to hold in either direction.,"['0', '0', '0', '0', '0']", ,11
1251,1.3.1.1.1.6.2.2,con,"If the assumption that spontaneous events were impossible was valid, every event would need a cause, meaning there could be no first event. It has already been assumed/shown in the proof from composition, that there must be a first event. Therefore spontaneous event, at least in the context of this discussion, must be possible.","['0', '0', '0', '0', '0']", ,7
1252,1.3.1.1.1.6.2.2.1,con,"In the context of the cosmological arguments, first events don't lack a cause. Instead, they are caused by an external entity, which is itself causeless.","['0', '0', '0', '0', '0']", ,8
1253,1.3.1.1.1.6.2.2.1.1,con,"If an external entity is causeless, it must be spontaneous, therefore making the external entity's existence a spontaneous event. Since a spontaneous event is necessary, to create this entity, there is no reason to believe the entity causing event would be any more likely then a universe creating event.","['1', '0', '0', '0', '0']", 5,9
1254,1.3.1.1.1.7,con,"The law of causality works within the universe, where time exists.","['0', '0', '0', '0', '0']", ,5
1255,1.3.1.1.1.7.1,pro,"Causes and effects are events in the universe. They occur at a given time, in a given place. There is no event where and when 'The universe began to exist'.","['0', '0', '0', '0', '0']", ,6
1256,1.3.1.1.1.7.2,con,"Cosmologists who consider multiverse theory assume that laws of causality still hold outside of our universe in the larger multiverse. In other words, they see no reason to offer a defense of the laws of causality when moving to a contexts where the laws of physics might be entirely different. This is suggestive that we all intuitively think of the law of causality as a metaphysical principle that applies to any physical reality and not just to our particular universe.","['1', '0', '0', '0', '0']", ,6
1257,1.3.1.1.1.7.2.1,con,"Any 'physical reality' would have matter and hence time. This confirms the claim that causality works within the universe, where time exists.","['0', '0', '0', '0', '0']", 6,7
1258,1.3.1.1.1.7.2.2,con,"""Multiverse theory"" is ill-specified. The many-worlds interpretation of quantum mechanics - the most prominent theory of a multiverse - implies universes with identical physical laws, so causality would obviously be present but not in a sense for which this argument would be relevant.","['0', '0', '0', '0', '0']", ,7
1259,1.3.1.1.1.8,con,"'Beginning' is a human definition, there is no objective nature to this term. As the definition is subjective in nature saying the universe 'began' is not specific enough to be useful.","['0', '0', '0', '0', '0']", 13,5
1260,1.3.1.1.1.8.1,pro,"A person could define them-self as beginning at the time of birth, conception, or the development of the ovum within their maternal parent.","['0', '0', '0', '0', '0']", ,6
1261,1.3.1.1.1.8.2,pro,"For example it could be defined that the universe began at the big bang, or at the point that time is measurable (post plank time).","['0', '0', '0', '0', '0']", ,6
1262,1.3.1.1.1.9,con,"The definition A5 is not preferable to the following alternative definition: x comes into being between times A and B iff x exists at time B and x does not exist at time A. By this definition, the universe did not come into existence, as there is no time A at which the universe did not exist. Moreover, on this definition, ""if X comes into existence, x has a cause"" is more plausible than on A5. Thus, we should reject A5 in favor of the above.","['0', '0', '0', '0', '0']", ,5
1263,1.3.1.1.1.10,con,"Using the above linked definition of 'begins to exist', the universe did not begin to exist. Time exists within the universe (as a direction in spacetime), and not the other way around. Therefore it doesn't make sense to say 'The universe exists at time t.'","['0', '0', '0', '0', '4']", ,5
1264,1.3.1.1.1.10.1,con,This assumes a B-theory of time and would be undermined on an A-Theory of time,"['1', '0', '0', '0', '0']", ,6
1265,1.3.1.1.1.11,con,"The phrase ""begins to exist"" cannot be adequately defined such that it applies to the universe but not to God (see Bobier 2013 or this blog summarizing the paper)","['0', '0', '0', '0', '1']", ,5
1266,1.3.1.1.1.11.1,pro,X's being is a tensed fact defined in terms of x becoming in a temporal sense. This is circular as 'temporal becoming' is the same as 'beginning'.,"['0', '0', '0', '0', '0']", 4,6
1267,1.3.1.1.1.11.2,con,"A theist could allow God to be temporally prior to the universe (i.e. time exists before the universe), which would cause the article's objection to BTE2 (""X begins to exist at T1 iff (i) X exists at T1 and (ii) there is no time prior to T1 at which X exists""), to fail.","['0', '0', '0', '0', '0']", ,6
1268,1.3.1.1.2,pro,Kialo discurssion:     The existence of a transcendent Creator is demonstrated through the Kalam argument.,"['1', '0', '0', '0', '0']", ,4
1269,1.3.1.1.3,pro,"The universe began to exist (""began to exist"" defined here at definition A5)","['2', '0', '1', '0', '3']", 3,4
1270,1.3.1.1.3.1,pro,"The evidence in cosmology is best explained by Big Bang theory, which implies that our observable universe began to exist","['0', '0', '0', '1', '1']", 3,5
1271,1.3.1.1.3.1.1,pro,Naive extrapolation of the Big Bang theory back in time implies a singularity in the past for our universe,"['0', '0', '0', '0', '2']", ,6
1272,1.3.1.1.3.1.1.1,con,Big Bang theory is based on theories of physics that do not apply at the energy scales attained during the earliest moments of the universe (e.g. Planck time). Therefore the retrodictions of Big Bang theory all the way to a singularity are not reliable.,"['1', '0', '0', '0', '0']", ,7
1273,1.3.1.1.3.1.1.1.1,con,"If the retrodictions of Big Bang theory are considered unreliable because time is modified, we have no plausible reason to believe physics changes so dramatically as to avoid a beginning","['0', '0', '0', '0', '1']", ,8
1274,1.3.1.1.3.1.1.1.1.1,pro,"The Borde-Guth-Vilenkin theorem shows that any physically plausible model of the universe which is, on average, expanding throughout its lifetime, most plausibly has a beginning.","['0', '0', '0', '0', '1']", 1,9
1275,1.3.1.1.3.1.1.1.1.1.1,con,When accounting for quantum phenomena the universe is predicted to have had no beginning.,"['0', '1', '0', '0', '2']", 1,10
1276,1.3.1.1.3.1.1.1.1.1.1.1,con,The Lamda Cold Dark Matter Model describes a beginning to the universe due to quantum phenomena.,"['0', '0', '0', '0', '0']", ,11
1277,1.3.1.1.3.1.1.1.1.1.2,con,"The class of cosmologies satisfying Borde-Guth-Vilenkin are not limited to inflating universes. Of particular interest is
the recycling scenario  in which each comoving region
goes through a succession of inflationary and thermalized
epochs.","['0', '0', '0', '0', '2']", ,10
1278,1.3.1.1.3.1.1.1.1.1.2.1,con,"In some versions of the cyclic model the brane spacetimes
are everywhere expanding, so this theorem immediately
implies the existence of a past boundary at which boundary conditions must be imposed.","['1', '0', '0', '0', '1']", ,11
1279,1.3.1.1.3.1.1.1.1.1.2.2,con,"In other versions, there are brief periods of contraction, but the net result of each cycle is an expansion. For null geodesics each cycle is identical to the others, except for the overall normalization of the affine parameter. Thus, as long as Hav > 0 for a null geodesic when averaged over one cycle, then Hav > 0 for any number of cycles, and this theorem would imply that the geodesic is incomplete.","['1', '0', '0', '0', '1']", ,11
1280,1.3.1.1.3.1.1.1.2,con,"If the retrodictions of Big Bang theory are considered unreliable because time breaks down completely, then one still has a universe which begins to exist","['0', '0', '0', '0', '1']", ,8
1281,1.3.1.1.3.1.1.1.2.1,pro,There is no sense in which the Plank era can be said to 'precede' the classical universe and so our universe still has a beginning,"['0', '0', '0', '0', '0']", ,9
1282,1.3.1.1.3.1.1.1.2.2,pro,"Currently, no physical model exists for explaining how our classical universe, which has a well-defined notion of time, could emerge from or be causally connected to a Planck era in which time has completely broken down (Deltete & Guy 1996). So this Planck era is indistinguishable from an independent universe, leaving our universe with a beginning","['0', '0', '0', '0', '0']", ,9
