,Level,Stance,Claim,Votes,Comments,Depth
654,1.2.1.1.2.1.3.1.1.1.1.1.2.1.3.1.2.1,con,"To believe that, ""a maximally great being is impossible in any possible world"" is a statement that would require great evidence. One would have to conclusively demonstrate that a maximally great being isn't even POSSIBLE. There are arguments against the existence of a maximally great being; however, it is far from apparent these are so conclusive as to render the existence of a maximally great being impossible. The burden of proof is thus too high to arrive at this conclusion.","['2', '0', '0', '0', '0']", 4,17
655,1.2.1.1.2.1.3.1.1.1.1.1.2.1.3.1.2.1.2,con,"The parent is not making the claim that a maximally great being is necessarily impossible. Just that it is possible that it doesn't exist in any possible world. In other words, it may or may not be possible that a maximally great being exists.","['0', '0', '0', '0', '3']", ,18
656,1.2.1.1.2.1.3.1.1.1.1.1.2.1.3.1.2.1.2.1,pro,"Excellent. Since the parent says, “it may or may not be possible that a maximally great being exists,” then it agrees with P1 of the ontological argument.","['0', '0', '0', '0', '0']", ,19
657,1.2.1.1.2.1.3.1.1.1.1.1.2.1.3.1.2.1.2.1.1,con,It does not agree with P1. P1 says it is possible that a maximally great being exists. the grandparent of this says that it may be possible not that it is possible. This is an important distinction.,"['0', '0', '0', '0', '0']", ,20
658,1.2.1.1.2.1.3.1.1.1.1.1.2.2,con,"The suggestion that it's ""intuitively coherent"" is subjective and irrelevant. The term ""maximally great"" by itself could conceivably represent something plausible under the condition that it posesses limitations. Whereas the description previously provided references three abstract concepts that represent something free from limitations. For something to be ""possible"" it must be true that it ""can be"". It must be true that it's not IMPOSSIBLE.","['1', '0', '0', '0', '1']", ,13
659,1.2.1.1.2.1.3.1.1.1.1.1.2.2.1,pro,"""Maximally great"" has no definite meaning and valid arguments having evidence are called ""sound"", but given the definition of ""deduction"", one cannot provide a sound argument for the existence of god with a necessary conclusion. There cannot BE evidence for transcendent realities; such things cannot BE deduced, by definition.","['0', '0', '0', '0', '0']", ,14
660,1.2.1.1.2.1.3.1.1.1.1.1.2.2.2,con,The parent is highly ambiguous as to the epistemological standard being used for “truth.” What does it mean to be true?,"['0', '0', '0', '0', '0']", ,14
661,1.2.1.1.2.1.3.1.1.1.1.1.2.2.3,con,"The suggestion that thinking an intuitively coherent proposition is possible is “subjective and irrelevant” must also be subjective and irrelevant on this epistemological standard. Therefore, the parent defeats itself.","['0', '0', '0', '0', '0']", ,14
662,1.2.1.1.2.1.3.1.1.1.1.1.2.2.4,con,It is known that a maximally great being can be.,"['1', '0', '0', '0', '1']", 6,14
663,1.2.1.1.2.1.3.1.1.1.1.1.2.3,con,Not all coherent concepts must exist. An equal argument can imagine 'in to existence' an infinite number of maximally ________ objects.,"['1', '0', '0', '0', '1']", ,13
664,1.2.1.1.2.1.3.1.1.1.1.1.2.3.1,con,"The claim, “a coherent concept must exist,” was never made. Therefore, the parent is a strawman.","['0', '0', '0', '0', '1']", ,14
665,1.2.1.1.2.1.3.1.1.1.1.1.2.4,con,Possibility of existence requires conceptual coherence but conceptual coherence is not sufficient for possible existence.,"['1', '0', '0', '0', '3']", 1,13
666,1.2.1.1.2.1.3.1.1.1.1.1.2.4.1,con,"The parent is a bold assertion and offers no alternative epistemological standard for possibility. Therefore, until one is offered, we are warranted in thinking the coherence of an idea is sufficient for establishing its possibility.","['0', '0', '0', '0', '1']", ,14
667,1.2.1.1.2.1.3.1.1.1.1.1.2.4.1.1,con,An alternative epistemological standard for the possibility of existence of something for which a concept purportedly stands is conceptual coherence together with the non-contradictory integration of relevant percepts such that reasoning about the concept produces perceptually discriminable conclusions about the thing for which it stands.,"['0', '0', '0', '0', '0']", 18,15
668,1.2.1.1.2.1.3.1.1.1.1.1.2.5,con,God is an incoherent concept.,"['1', '0', '0', '0', '2']", ,13
669,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1,pro,"God cannot be immutable, therefore he cannot be perfect or maximally great.","['1', '0', '0', '0', '0']", ,14
670,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.1,pro,"A loving Being must be affected by events, thus must be mutable. An immutable Being must not be affected by events, thus cannot be loving.","['0', '0', '0', '0', '0']", 1,15
671,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.1.1,con,"Opponents to the coherence of God frequently set up a strawman argument that assumes God’s attribute of immutability means that as a being, He can never experience any change whatsoever. The real definition provided by theologians is typically something like, “God is unchanging in his being, perfections, purposes, and promises, yet God does act and feel emotions, and he acts and feels differently in response to different situations.”","['0', '0', '0', '0', '0']", ,16
672,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.2,pro,"God must have desired to create the Universe, then created it, and afterwards lost the desire. Therefore God is not immutable.","['0', '0', '0', '0', '0']", ,15
673,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.2.2,con,"If God is omniscient, God’s desire to create the universe is eternal. In other words, there was never any state of God’s existence in which He didn’t desire and know that He would create the universe. Thus, no change is required.","['0', '0', '0', '0', '0']", ,16
674,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.3,pro,An immutable God cannot answer prayers.,"['0', '0', '0', '0', '0']", ,15
675,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.4,pro,An immutable God cannot forgive sins.,"['0', '0', '0', '0', '0']", ,15
676,1.2.1.1.2.1.3.1.1.1.1.1.2.5.1.5,con,There is no reason to think that a God who changes in relationship to temporal objects and beings is less great than a being that doesn’t.,"['0', '0', '0', '0', '0']", ,15
677,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2,pro,"Omniscience is incompatible with free will.

If your actions a predetermined, then you cannot be their author; you cannot have chosen otherwise. If God knows your future, then your actions are predetermined. If God does not know your future then he is not omniscient/not God.","['0', '1', '0', '0', '0']", 2,14
678,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.1,pro,"To know something, there must be some matter of fact about it to be known. Freedom consists in there not being a matter of fact: all options one may choose from could become fact or not. Thus foreknowledge of actions entails non-freedom.","['0', '0', '0', '0', '0']", ,15
679,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.2,con,"This argument can be represented as follows: 

1. If God is omniscient, then God foreknows the actions of His creatures before they make them. 
2. God is omniscient. 
3. Therefore, He foreknows the actions of His creatures. 
4. Therefore, all human actions are predetermined?!?

(4) is a non-sequitur. Thus the argument is invalid.","['0', '0', '0', '0', '1']", ,15
680,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.2.1,pro,"(4) There is nothing incompatible with God foreknowing the actions of man and man's free will. Just because God knows what decisions man will make in any given situation, does not imply that God removes their free choices. For example, in the case of some persons, it could be that in any possible world they would reject a relationship with God their creator. Therefore, there is no violation of free will if God actualizes a world that includes these individuals freely rejecting God.","['0', '0', '0', '0', '1']", ,16
681,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.2.1.1,con,"If a choice can be predicted with perfect certainty before it is made, that choice is not meaningfully ""free"".","['0', '0', '0', '0', '0']", ,17
682,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.2.1.2,con,"If a good and loving God knows an individual will reject God even before that individual is created, God would not create that individual.","['0', '0', '0', '0', '0']", ,17
683,1.2.1.1.2.1.3.1.1.1.1.1.2.5.2.2.2,con,"If an action is fore-knowable, it cannot be free, as freedom requires the possibilities of both acting and not acting.","['0', '0', '0', '0', '0']", ,16
684,1.2.1.1.2.1.3.1.1.1.1.1.2.5.3,pro,An intelligent being cannot exist outside of time. Time is a prerequisite for thought.,"['0', '1', '1', '0', '0']", ,14
685,1.2.1.1.2.1.3.1.1.1.1.1.2.5.3.1,con,"One must attribute transcendence to God before concluding God is unknowable (or that god-talk can’t be about God). Therefore, there is no problem. It is possible God is not completely transcendent. He may be temporal.","['0', '0', '0', '0', '1']", 11,15
686,1.2.1.1.2.1.3.1.1.1.1.1.2.5.3.2,con,"There could be an extra time-axis orthogonal to our spacetime. ""Time"" would pass for such a being, but our time would be just another static dimension.","['0', '1', '0', '0', '0']", ,15
687,1.2.1.1.2.1.3.1.1.1.1.1.2.5.3.3,con,An omniscient being doesn’t think. It knows everything.,"['1', '0', '0', '1', '1']", ,15
688,1.2.1.1.2.1.3.1.1.1.1.1.2.5.3.3.1,con,The act of knowing requires thought.,"['0', '0', '0', '0', '0']", 13,16
689,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4,pro,"God cannot be the material cause of the Universe, being immaterial.","['1', '0', '0', '0', '0']", ,14
690,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1,con,"God would be the efficient cause of the universe, not the material cause. The argument never puts God forward as the material cause of the universe. Therefore, the parent commits the strawman fallacy.","['0', '1', '0', '0', '0']", ,15
691,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1,con,"Everything material that exists has a material cause. All material things with an efficient cause must have a material cause also. Therefore, asserting an efficient cause of a material thing necessarily assumes a material cause. i.e. every material thing made by someone was made of something.","['0', '0', '0', '1', '0']", ,16
692,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1,con,There is no reason to think that a divine being could not create matter upon which to produce an effect.,"['1', '0', '0', '0', '1']", ,17
693,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1,pro,"If the universe had an absolute beginning (with nothing preceding it), the cause of the universe had no physical matter to act upon. Since out of nothing, nothing comes, the only alternative is creatio ex nihilo which involves the creation of matter out of nothing. This cause must be a transcendent, immaterial mind (what most people mean by God). Therefore, God is the efficient cause that brings all matter into existence.","['0', '0', '0', '0', '0']", ,18
694,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1,pro,"P2: As the cause of space and time, this being must be an unembodied, transcendent Mind (what most mean by God).","['1', '0', '0', '0', '1']", 3,19
695,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1,pro,"The universe is all of space-time reality and includes all matter and energy. Thus, if the universe has a cause of its existence, that cause must be non-physical and immaterial because it transcends space and time. There are only two kinds of things that could fall under such a description: either abstract objects (like a number) or else a mind (a soul, a self). Abstract objects don’t stand in causal relations. So it must be a mind.","['2', '0', '0', '0', '2']", ,20
696,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.2,con,"Abstract objects do stand in causal relations to other abstract objects, as in timeless decision theory. So the universe itself may be an abstract object with no need of transcendent mind(s) as its cause/explanation.","['0', '0', '0', '0', '0']", 3,21
697,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.4,con,"That ""minds"" and ""abstract objects"" exhaustively categorize all transcendent things is an unwarranted assumption. There could be other categories/transcendent objects in neither category.","['0', '0', '0', '0', '0']", 2,21
698,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.4.1,pro,"""Nothing"" can't exist, by the necessity of its own nature. It's metaphysically impossible. There's no need to add God to explain the lack of nothing.","['0', '0', '0', '0', '0']", ,22
699,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.4.1.1,con,"""Nothing"" doesn't have the property of existence or non-existence. It is not a substance that has any properties at all. To think it has the property of ""non-existence"" would be to turn it into some kind of abstract substance that could at one point in time attain the property of existence.","['0', '0', '0', '0', '0']", ,23
700,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.4.2,pro,Argument from ignorance/omniscience. There could be transcendent causes currently unknown to humans.,"['0', '0', '0', '0', '0']", ,22
701,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.4.3,con,"An immaterial, transcendent mind(s) and abstract objects exhaust the list of possible alternatives.","['0', '0', '0', '0', '0']", ,22
702,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.5,con,"The idea of 'mind' making a personal decision outside of space and time is contradictory. This is because a 'decision' is a change and changes happen in time.
But, if it is not a 'personal decision' by a mind, then the necessity of it being a mind disappears.","['1', '1', '0', '0', '0']", ,21
703,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.5.1,con,"On the B-theory of time, time is something of an illusion that emerges from a system. It is not fundamental.","['0', '0', '0', '0', '0']", ,22
704,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.5.2,con,"There are ways to make timeless causality work, as in timeless decision theory.","['0', '0', '0', '0', '0']", ,22
705,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.5.2.1,con,"Timeless decision theory does not in any way imply that decisions can be made independent of time. ""Timeless decision theory (TDT) is a decision theory, developed by Eliezer Yudkowsky which, in slogan form, says that agents should decide as if they are determining the output of the abstract computation that they implement."" This theory is simply a way to make decisions to maximize success under certain conditions it has absolutely nothing to do with making decisions outside of time or causality.","['0', '0', '0', '0', '0']", ,23
706,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6,con,"Minds only stand in causal relations by way of the body they act through. No body, no capacity to act.","['0', '0', '0', '0', '0']", 1,21
707,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.1,pro,Dualism is false or unproven. There is no evidence of the mind being any more than what the brain does.,"['0', '0', '0', '0', '0']", ,22
708,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.1.2,pro,Every faculty of mind has an analogue in the brain. Thus the brain is sufficient to explain the mind and we can cut off the dualism hypothesis with Occam's razor.,"['0', '0', '0', '0', '0']", ,23
709,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.2,pro,"The parent would be true if it was revised to say that ""minds only stand in causal relations with the physical world by way of the body they act through."" This is affirmed by substance-dualists. That doesn't mean that a mind would have no capacity to act in the spiritual realm.","['0', '0', '0', '0', '0']", ,22
710,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.2.1,con,"If God is a mind that cannot stand in causal relations with the physical world, then He cannot have created it, and cannot influence it. Then why call Him God?","['0', '0', '0', '0', '0']", ,23
711,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3,con,"The parent assumes that an unembodied, transcendent mind would operate exactly like the human minds we know of (granting for the sake of argument that sensory faculties is all the human mind has which is a highly disputed claim). This is an unwarranted assumption.","['0', '0', '0', '0', '0']", ,22
712,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1,con,The parent assumes that an unembodied mind could exist. This is an unwarranted assumption.,"['0', '0', '0', '0', '0']", 4,23
713,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1.1,pro,"Mind emerges from matter, not the other way around.","['0', '0', '0', '0', '0']", ,24
714,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1.1.1,pro,All known minds are embodied. Prove that a mind can exist without a body.,"['0', '0', '0', '2', '0']", ,25
715,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1.1.1.1,con,"To say, “minds cannot exist without a body” is an unwarranted assumption. It is possible that minds exist beyond death or that there are minds without bodies that have yet to be discovered.","['1', '0', '0', '0', '0']", ,26
716,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1.1.1.1.1,con,"To say, ""Abstract objects do not stand in causal relations"" is an unwarranted assumption. It is possible that causal abstract objects exist that have yet to be discovered.

Because of this parallel, we can see that the argument ""so it must be a mind"" is still special pleading.","['0', '0', '0', '0', '0']", ,27
717,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.3.1.1.2,con,"The existence of mind is a properly basic belief, i.e. your own mind is self-evident. The existence of matter is just an inference. If the existence of one of these two substances must be discarded, it can't be the mind.","['1', '0', '0', '1', '0']", ,25
718,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.4,con,"If substance dualism is true, the mind is a separate substance from the body. By definition, the mind causes the body to do most of the things it does.","['0', '0', '0', '0', '0']", ,22
719,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.6.5,con,The parent assumes some type of physicalism  to be true and thus begs the question.,"['0', '0', '0', '0', '0']", ,22
720,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.7,con,"The universe is all of space-time reality and includes all matter and energy. Thus, if the universe has a cause of its existence, that cause must be non-physical and immaterial because it transcends space and time. There are only two kinds of things that could fall under such a description: either abstract objects (like a number) or else a mind (a soul, a self). Minds require bodies to exist. So it must be an abstract object.","['0', '0', '0', '0', '1']", ,21
721,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.8,con,"We have no accurate way of concluding that something can transcend space and time. As far as we know, space and time are the boundaries for existence, and cannot be surpassed. If it can transcend these regions of space, that requires demonstration to be sufficient.  Simply stating that it can transcend space and time has no actual meaning other than to try and rationalize a God concept.","['1', '0', '0', '0', '1']", ,21
722,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.8.1,con,"The parent is irrelevant as an objection to premise 2. Premise 1 has already affirmed the universe has an explanation of its existence either in the necessity of its own nature or in an EXTERNAL cause. If it is external, this means it must transcend all space-time reality.","['0', '0', '0', '0', '1']", 2,22
723,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.8.2,con,This means that the claim that God exists can have no less validity than the claim that God doesn't exist.,"['0', '0', '0', '0', '0']", 1,22
724,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.10,con,"The argument assumes substance dualism to be true, and thus makes an unwarranted assumption.","['0', '0', '0', '0', '0']", ,21
725,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.10.1,con,"Substance dualism is the view that a human person is composed of both an immaterial mind and a material body. Since a human body is involved in this view, substance dualism is not being assumed.","['0', '0', '0', '0', '0']", ,22
726,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.10.2,con,"Since the question of the possibility of immaterial minds is still heavily debated, the immaterial mind is not assumed to be true, only possible and therefore an option for consideration as the cause of the universe.","['0', '0', '0', '0', '0']", ,22
727,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.11,con,There is no demonstration that a transcendent mind -- one that is immaterial and unbound to a material entity -- is possible.,"['1', '0', '0', '0', '2']", 4,21
728,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.12,con,It does not follow that transcendent explanations/causes must be mind(s).,"['0', '0', '0', '0', '0']", 4,21
729,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13,con,"Minds are abstract objects also (but complex ones), therefore there is only one kind of thing that could fall under such a description. But non-minds are the simpler abstract objects, thus preferred as explanations under Occam's razor.","['1', '0', '0', '0', '2']", ,21
730,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.1,pro,"Your mind is running on your brain which is made of neurons. If this were simulated on a computer, then your mind would be a program running on a computer. Minds are abstract in the same sense that algorithms are.","['0', '0', '0', '0', '0']", ,22
731,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.1.1,pro,"Neural networks are an important technique in machine learning applications. They are a class of algorithms abstracted from the animal brain. While computers are not yet powerful enough to simulate an entire human brain, neural networks have made many formerly mysterious aspects of the mind explicable, performing many tasks that once required a human mind.","['0', '0', '0', '0', '0']", ,23
732,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.2,con,"Concrete objects are objects that have causal powers to do things whereas abstract objects are causally impotent. They are causally effete. The number 7 has no causal effect upon anything. But obviously a mind or thoughts in someone’s mind would have causal effects, both on God’s part and on our part. Thoughts would be concrete events in some person’s mind whereas mathematical objects as usually construed would be causally impotent and therefore abstract, not concrete.","['0', '0', '0', '0', '0']", ,22
733,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.2.1,con,It is not obvious that thoughts and mind can have causal effects. Libertarian free will is not universally accepted among philosophers and has many issues as a hypothesis. It is also not universally accepted that the mind and consciousness are anything but illusory. If they are illusory then they are just emergent properties caused by physical processes in the brain with no causal potency of their own.,"['0', '0', '0', '0', '0']", ,23
734,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.2.1.1,con,"Information is physically real, and a future event is determined by everything in its past light cone, including any thoughts. You and your thoughts are made of physics like everything else. The claim that physical thoughts are somehow exempt from physical interactions is nonsense.","['0', '0', '0', '0', '0']", 3,24
735,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.13.3,con,The parent assumes substance dualism to be false and thus makes an unwarranted assumption.,"['0', '0', '0', '0', '0']", ,22
736,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.14,con,"A mind with no body has no sense organs, and therefore no senses. A mind cannot be conscious if there is nothing to be conscious of. Then why call it a ""mind""?","['0', '0', '0', '0', '0']", ,21
737,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.14.2,con,"The parent assumes sense capacities are the only capacities of the mind. This is an unwarranted assumption. If we take human minds as an example, which handle reasoning, thinking, believing, emotions, powers of the will, and powers to be aware of God, there there is no reason to think these capacities can’t be used without a physical body to some degree.","['0', '0', '0', '0', '0']", ,22
738,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.14.2.1,con,"Memory is also known to live in the brain. There are neural correlates and brain damage can also damage both memories and the ability to form new memories. No body, no memory. No memory, no reasoning, thinking, or believing.","['0', '0', '0', '0', '0']", ,23
739,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.14.2.3,con,"Emotions are also bodily sensations (internal feelings). Hormones, posture, muscle tension, and drugs all affect emotions. No body, no emotions.","['0', '0', '0', '0', '0']", ,23
740,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.1.14.2.3.1,con,"Just because bodily sensations are connected with emotions does not lead to ""emotions are equal to bodily sensations.""","['0', '0', '0', '0', '0']", ,24
741,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.2,con,"This easily fails Occam's razor test.
There is no need to, or evidence requiring the attribution of a 'mind' or 'being' to the cause of creation.","['0', '0', '0', '0', '0']", 1,20
742,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.4,con,"This is a speculative concept, untestable, unverifyable and unfounded as the very concept of a transcendent Mind would not be fully perceivable by the human mind.","['0', '2', '0', '1', '0']", ,20
743,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.4.1,con,The human mind does not need to perceive anything about this transcendent mind to postulate a transcendent mind as the best explanation for the universe. The details of exactly who this transcendent mind is are irrelevant.,"['1', '0', '0', '0', '1']", ,21
744,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5,con,"Quod gratis asseritur, gratis negatur. This is Hitchens's razor, asserting that the burden of proof regarding the truthfulness of a claim lies with the one who makes the claim and if this burden is not met, the claim is unfounded and its opponents need not argue further in order to dismiss it.","['0', '0', '0', '0', '0']", ,20
745,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.1,pro,"Most theists would be in full agreement with Hitchen’s razor as presented. However, the point of disagreement is what constitutes sufficient proof (and what counts as evidence) to establish a claim. Thus, Hitchen’s razor adds little towards solving the epistemological methods that are valid for establishing justification and warrant for our beliefs.","['0', '0', '0', '0', '1']", ,21
746,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2,pro,"A bum walks up to you in the city and says, ""Give me twenty dollars, or else I'll remotely detonate the atom bomb I secretly planted in New York."" Should you pay him off, or is he full of it? (Rejecting the parent in principle means you pay him off. And I've got a bridge to sell you.)","['0', '0', '0', '0', '1']", 4,21
747,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1,con,God would have the ability to make himself as hidden and untestable as he wants. Saying we could detect him with science is just an unwarranted assumption.,"['1', '0', '0', '0', '1']", 1,22
748,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1,pro,"*It is unwarranted to think that God would want to make His existence starkly apparent. For example, on the Christian view it is actually a matter of relative indifference to God whether people believe that he exists or not. For what God is interested in is building a love relationship with us, not just getting us to believe that he exists.","['0', '0', '0', '0', '2']", ,23
749,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.1,pro,"*According to the Christian Bible, even the demons believe that God exists.","['0', '0', '0', '0', '0']", ,24
750,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2,pro,"*There is no reason at all to think that if God were to make his existence more manifest, more people would come into a saving relationship with him. Mere showmanship will not bring about a change of heart.","['0', '0', '0', '0', '0']", ,24
751,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2.1,pro,*We have no way of knowing that in a world of free creatures in which God’s existence is as obvious as the nose on your face that more people would come to love him and know his salvation than in the actual world.,"['0', '0', '0', '0', '0']", ,25
752,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2.1.1,pro,"He would be more feared. If you don't love him, you will be punished.","['0', '0', '0', '0', '0']", ,26
753,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2.2,pro,"*If God were to inscribe his name on every atom or place a neon cross in the sky, people might believe that he exists; but what confidence could we have that after time they would not begin to chafe under the brazen advertisements of their Creator and even come to resent such effrontery?","['0', '0', '0', '0', '0']", ,25
754,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2.2.1,con,"No confidence. But there would be no reason to ask: ""Did he exist?""","['0', '0', '0', '0', '0']", ,26
755,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.2.3,con,More people would fight for their eternal (more obvious) life and want to have it.,"['0', '0', '0', '0', '0']", 1,25
756,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.3,con,"The Christian God isn't so loving. He uses cruel solutions, which are not necessary. If you want to destroy disobedient people and their children, you can kill them in their sleep or other non-painfull way (or just dissapear them). People in the West use this method when killing animals for meat (quick, possibly the least painfull). If you drown kitten, you will be judged for animal cruelty.","['0', '0', '0', '0', '0']", ,24
757,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.4,con,"Assuming God is interested in ""building a love relationship with us"" humans, implies that God wants us to believe He exists because one can't have loving relationships with Being(s) that do not exist. Believing existence is a necessary first step.","['0', '0', '0', '0', '0']", ,24
758,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.4.1,con,"Christianity does not hold (3). Under Christianity, God wants everyone to freely enter into a loving relationship with Him. This is separate from belief.","['0', '0', '0', '0', '0']", 12,25
759,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.4.1.1,pro,It could be the case that a world that includes people who don’t believe in God is better than one where everyone that exists believes in God. We would need to be omniscient to know what is best.,"['0', '0', '0', '0', '0']", ,26
760,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.4.1.2,pro,"Belief is required before one can enter this relationship; however, it could be the case that certain people would reject God in any possible world so belief wouldn’t help.","['0', '0', '0', '0', '0']", ,26
761,1.2.1.1.2.1.3.1.1.1.1.1.2.5.4.1.1.1.1.1.5.2.1.1.4.1.2.1,con,"Even if we grant (for argument) that certain people would reject God in any possible world, this doesn't apply to all atheists. So what of the others? Belief would certainly help them. Thus Drange's argument still applies.","['0', '0', '0', '0', '0']", ,27
