;Level;Stance;Claim;Votes;Comments;Depth
419;1.2.3.3.2;pro;Many vegan foods do not require freezing or canning and have a shelf life of 2 years or longer.;['0', '0', '0', '0', '0']; 8;4
420;1.2.3.3.3;con;Freezing, canning, even drying meat increases their shelf life too. Food waste can be reduced, no matter what the food product is, animal or non-animal.;['0', '0', '0', '0', '0']; 4;4
421;1.2.3.4;con;Manure-based fertilizers benefit agriculture. Reducing livestock numbers will make agriculture more difficult and costly.;['0', '0', '0', '1', '1']; 4;3
422;1.2.3.5;con;The eradication of world hunger must include providing a reliably balanced and sufficient diet. Veganism does not do this.;['2', '0', '1', '0', '1']; 5;3
423;1.2.3.5.1;pro;A number of essential vitamins are extremely difficult to obtain through a strictly vegan diet.;['0', '0', '0', '0', '0']; ;4
424;1.2.3.5.1.1;pro;Vegan diets are at an increased risk of B12 deficiency among other vitamin deficiencies.;['0', '0', '0', '0', '1']; 4;5
425;1.2.3.5.1.1.1;pro;There is a study that shows that low Vitamin B12 levels during pregnancy set up a worse life (more prone to drugs) for their progeny.;['0', '0', '2', '0', '0']; 2;6
426;1.2.3.5.1.1.2;pro;The Academy of Nutrition and Dietetics warns about the risk of vitamin B12 deficiencies in vegans. While these can be safely gained from supplements, they are at greater risk.;['0', '1', '1', '1', '1']; ;6
427;1.2.3.5.1.1.2.1;pro;Without adequate Vitamin B12 supplements on a vegan diet, people can get pernicious anemia.;['0', '0', '0', '0', '0']; ;7
428;1.2.3.5.1.1.2.1.1;con;Pernicious anemia could happen to those with medical and genetic risk factors (vegans are only a small %). They need to take Vitamin B12 shots, regardless of where the B12 comes from in the diet if their digestive system cannot absorb B12 anymore.;['0', '0', '0', '0', '0']; ;8
429;1.2.3.5.1.1.3;pro;B12 deficiency alone can lead to sensory neuropathy and possible permanent neurological damage if untreated. Vegan diets need to be carefully structured or supplemented with vitamins.;['0', '0', '0', '0', '1']; ;6
430;1.2.3.5.1.1.4;pro;Without taking synthetically produced goods it is almost impossible to obtain sufficient Vitamin B12 on a vegan diet.;['1', '0', '1', '1', '0']; 10;6
431;1.2.3.5.1.1.4.1;con;A bioavailable version of Vitamin B12 (the main vitamin that vegans supplement) is found in one plant so far: duckweed.;['0', '0', '0', '0', '0']; ;7
432;1.2.3.5.1.1.5;con;As Vitamin B12 is found in soil, especially with plant roots, people could get the vitamin by eating roots without washing them thoroughly.;['1', '0', '0', '0', '0']; ;6
433;1.2.3.5.1.1.6;con;Meat contains the essential vitamin B12, yet this B12 is often supplemented into the animal's food. Therefore when supplementing B12 yourself and eating healthy, 'intermediary' meat' becomes obsolete.;['0', '1', '0', '1', '0']; 8;6
434;1.2.3.5.1.1.7;con;B12 deficiency is not an issue for informed vegans. Recent research results suggest that no significant vitamins or minerals deficiencies affect the vegan population compared to non vegans.;['1', '0', '0', '1', '3']; ;6
435;1.2.3.5.1.1.8;con;Vitamin B12 deficiencies are sometimes caused by industrialization. In nature, people do not need to take in as much B12, so it is less of an issue.;['1', '0', '0', '0', '0']; ;6
436;1.2.3.5.1.1.8.1;con;Because of industrialization, it might be harder to get Vitamin B12 in nature than in the past. Survival without eating meat would be difficult if people are near resource-exploited or -depleted areas.;['0', '0', '0', '0', '0']; ;7
437;1.2.3.5.1.1.9;con;Vitamin B12 is naturally made by bacteria, not animals. For this reason, vegan B12 supplements can be produced easily and cheaply.;['0', '1', '1', '1', '0']; 1;6
438;1.2.3.5.1.1.10;con;Vitamin B12 deficiency takes many years to develop, due to recycling and storage in the liver. As most survival situations are much shorter than this, a plant-based diet is ample for survival way before any meat is needed.;['0', '1', '0', '0', '0']; ;6
439;1.2.3.5.1.1.11;con;39% of the general population may be in the low normal and deficient B12 blood level range. There is no significant difference between those who ate meat and those who did not.;['0', '2', '0', '1', '2']; 2;6
440;1.2.3.5.1.2;pro;A vegan diet may worsen magnesium and vitamin A deficiencies currently experienced by 1 in 4 US children.;['0', '0', '0', '0', '0']; 11;5
441;1.2.3.5.1.3;pro;Vitamin D3 is rarely found in plants and will be inadequate in a vegan diet unless supplemented.;['0', '0', '0', '0', '0']; 1;5
442;1.2.3.5.1.3.1;pro;D3 is inadequate in vegan diets, that is why meat is a good source of D3 (the livestock gets its source from microbes that produce it).;['0', '1', '0', '1', '0']; ;6
443;1.2.3.5.1.3.2;con;"All diets are poor in vitamin D3: "" The paradox with ‘vitamin D’ is that diet per se is usually poor in vitamin D"" (Norman, 2001). ""The most well-known source of vitamin D is via synthesis in the skin induced by sun exposure."" ncbi.nlm.nih.gov";['0', '0', '0', '2', '2']; 2;6
444;1.2.3.5.1.3.3;con;There are multiple plant-based sources of Vitamin D3 (pp. 15-16).;['0', '0', '1', '1', '0']; 1;6
445;1.2.3.5.1.3.3.1;pro;Vegan vitamin D3 supplements are sourced from lichens. They are especially beneficial for vegans who stay too long indoors.;['0', '0', '0', '0', '0']; 11;7
446;1.2.3.5.1.3.4;con;People produce their own Vitamin D from the sun (1, 2, 3) and do not need supplementation with this method.;['0', '0', '1', '1', '0']; ;6
447;1.2.3.5.1.3.4.1;pro;This source prevents overdosing on Vitamin D (as seen in the third article), as the body produces only what it needs.;['0', '0', '0', '0', '0']; ;7
448;1.2.3.5.1.4;con;Animal products can lack sufficient amounts of essential nutrients, such as Vitamin C.;['0', '0', '0', '0', '0']; ;5
449;1.2.3.5.1.4.1;con;Omnivores can eat any sources, so they do not worry about deficiencies from food limitations. Whatever they cannot get from animal sources, they can just get it from plants, like Vitamin C. However, a vegan diet is limited and does have to worry about deficiencies from the limitations. Vitamin B12 does not have an adequate substitute in vegan sources, because it is not bioavailable, even with microbial food sources like algae.;['0', '0', '0', '0', '1']; 4;6
450;1.2.3.5.1.4.2;con;The negation of veganism is not a diet made exclusively of animal products, but a diet not excluding animal products. The fact that a diet consisting exclusively of animal products is not nutritionally adequate, bears no relevance in this discussion.;['0', '0', '0', '0', '1']; 1;6
451;1.2.3.5.1.5;con;Due to the antimicrobial treatment of livestock feed - preventing microbes from creating ingestible nutrients such as vitamin B12 - animal products are less nutritious now than they have been previously.;['0', '0', '0', '0', '0']; 2;5
452;1.2.3.5.1.5.1;con;Farmed meat is not the only meat available. Free-range and hunted animals are still an option.;['0', '0', '1', '0', '0']; 1;6
453;1.2.3.5.2;pro;Vegan foods have too low bioavailability (compared to animal products) to provide nutrients lost through diarrheal disease, which is highly common and can be very serious in developing countries.;['0', '0', '0', '0', '0']; 9;4
454;1.2.3.5.2.1;pro;Diseases such as norovirus ultimately lead to undernutrition and, commonly, death in developing countries with a lack of sanitation.;['0', '0', '1', '0', '0']; ;5
455;1.2.3.6;con;People and agriculture are not evenly distributed across the globe, and many humans, especially those in poverty, living in food deserts. These people do not have as easy access to the variety of plant foods and supplements required to sustain a vegan diet as more privileged individuals.;['0', '0', '0', '0', '0']; 4;3
456;1.2.3.6.1;pro;Lesser privileged individuals living in food deserts would need to pay more for their vegan products, which would become a hardship than those living near them.;['1', '0', '0', '1', '0']; ;4
457;1.2.3.6.2;pro;Due to the inconvenience, people in food deserts have more health issues. People there may still go for unhealthy items (like alcohol and fast food), even if those options are suddenly veganized, which makes removing these issues difficult.;['0', '0', '0', '0', '0']; ;4
458;1.2.3.6.3;con;Food deserts are not doomed to be food deserts forever. As technology changes, new solutions may be found to make food (including vegan food) more readily available in these areas.;['0', '1', '0', '0', '0']; 12;4
459;1.2.3.6.4;con;Starches grow in practically any climate, and it's known which types cultivate well in each region. Being such a universal crop, they're a solution for providing nutrition and variety to food deserts.;['0', '0', '1', '0', '1']; 13;4
460;1.2.4;pro;Nutritionally and biologically speaking, a vegan diet is healthier for and better-suited to humans than a non-vegan one.;['1', '2', '0', '3', '1']; 72;2
461;1.2.4.1;pro;A vegan diet may help mitigate the risk of certain lifestyle diseases.;['0', '0', '0', '0', '1']; 17;3
462;1.2.4.1.1;pro;Restrictive diets are generally associated with long-term health benefits, as calorie restriction (frequently seen in veganism) is associated with longevity. Non-restrictive diets such as unlimited eating are commonly linked with many age-associated diseases like heart disease, dementia, cancer and diabetes.;['0', '0', '0', '0', '0']; ;4
463;1.2.4.1.2;pro;A vegan diet can help prevent heart disease.;['0', '0', '0', '2', '0']; 2;4
464;1.2.4.1.2.1;pro;A modified vegan diet has scientifically been proven to treat and reverse coronary artery disease (CAD).;['0', '0', '0', '0', '0']; 25;5
465;1.2.4.1.2.2;pro;When dairy fat was replaced with the same number of calories from vegetable fat or polyunsaturated fat, the risk of cardiovascular disease dropped by 10% and 24%, respectively.;['0', '0', '0', '0', '0']; ;5
466;1.2.4.1.2.3;pro;High-protein diets such as the one followed by Inuits exposes them to heart disease issues and a short life expectancy in contrast to diets using less meat such as the Okinawan diet which enables people to live over 100.;['0', '0', '0', '0', '0']; 15;5
467;1.2.4.1.2.4;pro;LDL Cholesterol-raised diseases contribute to millions of deaths every year in the western world, and a vegan diet would have helped prevent them.;['0', '0', '0', '0', '0']; 1;5
468;1.2.4.1.2.4.1;pro;Vegans have significantly reduced risk of ischemic heart disease compared to people following an omnivorous diet.;['0', '0', '0', '1', '0']; ;6
469;1.2.4.1.2.4.2;pro;Saturated fats raise LDL cholesterol and the majority of saturated fat comes from animal sources.;['0', '0', '1', '0', '1']; ;6
470;1.2.4.1.2.4.3;con;Healthy diets can prevent cholesterol-caused diseases, so they don't need to be vegan to accomplish this.;['0', '0', '1', '0', '1']; 4;6
471;1.2.4.1.2.4.4;con;Any specialized diet would prevent cholesterol caused diseases. Most people have very bad diets and having any dietary lifestyle would be beneficial.;['1', '0', '1', '0', '0']; ;6
472;1.2.4.1.2.5;pro;A vegan diet lacks dietary cholesterol - the main cause of heart disease: the #1 killer worldwide.;['0', '0', '0', '1', '0']; 6;5
473;1.2.4.1.2.6;con;After going vegan, people can still eat some of the unhealthy aspects of an omnivore's diet (such as excess saturated fats, sugars, and salt). For someone's diet to be healthier, they will have to eliminate animal products as well as vegan foods that trigger heart disease.;['0', '0', '0', '1', '0']; 7;5
474;1.2.4.1.3;pro;Vegan and vegetarian diets have been associated with a lower risk of Type 2 diabetes (pp. 62-63).;['0', '0', '0', '1', '0']; 3;4
475;1.2.4.1.3.1;pro;A whole-food plant-based diet that excludes animal products and refined foods is beneficial for preventing and treating type 2 diabetes.;['0', '0', '0', '0', '0']; ;5
476;1.2.4.1.3.1.1;con;Recent research is controversially showing that diets high in animal protein and fat and severely limiting carbohydrates are long term a better option for type II diabetics than diets high in complex carbohydrates and low in fats.;['0', '0', '1', '1', '0']; 3;6
477;1.2.4.1.4;pro;The consumption of some animal products has been linked to an increased risk of cancer.;['0', '0', '0', '1', '0']; ;4
478;1.2.4.1.4.1;pro;There is evidence linking dairy consumption with an increased risk of developing breast cancer.;['0', '0', '0', '0', '0']; 10;5
479;1.2.4.1.4.1.1;con;The UK Cancer Society suggests that, on a synthesis of the evidence, while it is not conclusive, dairy may in fact be protective from breast cancer.;['0', '0', '1', '0', '0']; ;6
480;1.2.4.1.4.1.2;con;Studies do not suggest a link between dairy consumption and increased risk of breast cancer.;['0', '0', '1', '0', '0']; ;6
481;1.2.4.1.4.2;con;While drinking milk may raise IGF-1 levels, there is some evidence that overall it is protective from colorectal cancer.;['0', '0', '0', '0', '0']; ;5
482;1.2.4.1.5;pro;Eating vegan can help prevent Alzheimer's.;['0', '0', '1', '0', '0']; 6;4
483;1.2.4.1.5.1;pro;Avoiding having cats can prevent people from getting infected from Toxoplasma gondii, which can lead to Alzheimer's.;['0', '0', '0', '0', '0']; ;5
484;1.2.4.1.5.2;pro;Research has shown that reducing consumption of red meat and dairy decreases the risk of developing Alzheimer's.;['0', '0', '0', '0', '0']; ;5
485;1.2.4.1.6;pro;Vegans are less likely to be obese.;['0', '0', '0', '1', '0']; 3;4
486;1.2.4.1.6.1;pro;People's unhealthy diets are causing their bodies to get unbalanced (such as becoming obese, which meat causes). If we remove what is causing people to become ill, then people will be healthier and society will be better off.;['0', '0', '1', '0', '0']; ;5
487;1.2.4.1.6.1.1;pro;People do not need to eat meat, because they tend to be healthier on a vegan diet. If they are lacking healthy choices in their new vegan diet, they can find ways to make it healthier (like not eat junk food and supplement what they are missing).;['1', '0', '0', '0', '0']; ;6
488;1.2.4.1.6.2;pro;Since 17% of a diet's calories typically come from dairy and meat, and obesity affects a significant portion of the population, plus is on the rise in certain age groups, losing the calories from dairy and meat seems a logical choice in keeping a healthy weight.;['0', '0', '1', '0', '0']; 2;5
489;1.2.4.1.6.3;pro;Vegan populations have, on average, a lower body mass index (closer to center of healthy range) than people following an omnivorous diet.;['0', '0', '0', '1', '0']; ;5
490;1.2.4.1.6.3.1;pro;Even when factoring for healthy choices and the health of an individual as well as any other confounding factors, vegans have a much lower chance than omnivores to be overweight or obese (i.e. BMI greater or equal to 25: 35% for vegans vs 52% for omnivores and 54% for vegetarians).;['0', '0', '0', '1', '0']; ;6
491;1.2.4.1.6.3.1.1;pro;"Even true vegan junk foods are still lower in components that lead to obesity. Beyond Meat, for instance, has ""greater or equal protein levels than their animal counterparts, no cholesterol*, less saturated fat*, and no antibiotics or hormones."" So it's harder to become obese, even when eating unhealthily.";['0', '0', '0', '0', '0']; ;7
492;1.2.4.1.6.3.2;con;A lower body mass index doesn't necessarily mean that someone is healthy. BMI actually has some limitations as it is only a measure of excess weight not of imbalances in healthy levels (such as that of protein, fat, bone, and more).;['1', '1', '0', '2', '2']; 3;6
493;1.2.4.1.6.3.2.1;pro;Someone may have a lot of muscle from exercise and since muscle weighs more than fat - someone who is really healthy is going to have a high BMI. So it's not an accurate measure of health.;['0', '0', '0', '0', '0']; ;7
494;1.2.4.1.6.3.2.2;pro;Vegans tend to have a lower BMI with less bone density (due to less calcium intake).;['0', '0', '0', '0', '0']; ;7
495;1.2.4.1.6.3.2.2.1;pro;This is compounded by the fact that people lose bone density as they age.;['0', '0', '0', '0', '0']; ;8
496;1.2.4.1.6.3.2.2.2;con;According to the article, if vegans eat the same amount of calcium as omnivores, their bone density becomes the same. Thus, bone density has nothing to do with protein, but instead with calcium.;['0', '0', '0', '0', '1']; 6;8
497;1.2.4.1.6.3.2.2.3;con;Vegans have a lower BMI due to being healthier (less fat).;['0', '0', '0', '0', '0']; ;8
498;1.2.4.1.6.3.2.3;con;There is no difference between vegans and non-vegetarians in terms of muscle mass.;['0', '0', '0', '0', '0']; ;7
499;1.2.4.1.6.3.2.3.1;pro;Muscle mass increases and decreases with factors outside of diet, such as creatine supplementation and age.;['0', '0', '0', '0', '0']; ;8
500;1.2.4.1.7;con;It is difficult to make concrete assertions about the healthiness of many diets due to the low quality of contemporary nutritional science.;['0', '0', '0', '0', '0']; 7;4
501;1.2.4.1.7.1;con;If nutritional science is inconclusive, it is therefore not possible to say whether any diet is healthy or not.;['0', '0', '0', '0', '0']; ;5
502;1.2.4.1.8;con;Much of the research linking animal products with health issues can be contradictory.;['0', '0', '1', '0', '0']; 10;4
503;1.2.4.1.8.1;pro;There appears to be no difference between the mortality rate of vegans compared to meat eaters (pp. 227-228).;['0', '0', '0', '0', '0']; 9;5
504;1.2.4.1.8.1.1;con;Respondents (n=6,381) aged 50–65 reporting high protein intake had a 75% increase in overall mortality and a 4-fold increase in cancer and diabetes mortality during an 18 year follow up period. These associations were either abolished or attenuated if the source of proteins was plant-based.;['0', '0', '1', '0', '0']; 1;6
505;1.2.4.1.8.1.1.1;con;The issue is not a high- or plant vs animal intake, but the bioavailability of proteins due to other chemicals in the food sources. Amino acids, protein, and phosphate levels might be the same, but since plants contain anti-nutrients, like phytates, they lower the potential for phosphates to be absorbed, thus lowering their impact on the kidneys.;['0', '0', '0', '0', '0']; 1;7
506;1.2.4.1.8.1.1.1.1;con;Anti-nutrients from plant-based food are not a concern for human health.;['0', '0', '0', '0', '1']; 1;8
507;1.2.4.1.8.2;pro;According to some sources, consumption of dairy is linked to a higher risk of osteoporosis, while others speculate that reducing dairy intake could reduce bone density (p. 1), which would also increase this risk.;['0', '0', '0', '0', '0']; 4;5
508;1.2.4.1.9;con;Access to and consumption of dairy is associated with a reduction in vitamin deficiencies in communities at risk of malnutrition.;['0', '0', '0', '1', '0']; 8;4
509;1.2.4.2;pro;Vegan food is less likely to contain toxins and harmful chemicals.;['0', '0', '1', '0', '0']; ;3
510;1.2.4.2.1;pro;Dairy or meat, unless sourced locally and organically, may contain many undesirable products related to industrial farming, antibiotics for example.;['0', '0', '0', '1', '0']; 4;4
511;1.2.4.2.2;pro;Chemical fertilizers are safer for human health than manure.;['0', '0', '1', '0', '0']; 1;4
512;1.2.4.2.2.1;pro;Manure carries a host of diseases (1, 2).;['0', '0', '0', '1', '1']; ;5
513;1.2.4.2.2.2;pro;Farmed animal manure would introduce antibiotics to the soil, whereas chemicals don't. It degrades the soil where it impacts the microorganisms and their microcosm there negatively and ultimately impacts our health in the end.;['1', '0', '0', '1', '0']; 4;5
514;1.2.4.2.2.2.1;con;Antibiotics would only be added to the soil if animals were being treated with antibiotics.;['0', '0', '1', '0', '0']; 4;6
515;1.2.4.2.2.3;con;Mineral fertilizers cause burns.;['0', '0', '0', '0', '0']; 4;5
516;1.2.4.2.3;pro;By not consuming animal products we are not consuming the fear, stress and hormones that these creatures hold. Thereby potentially increasing positive health.;['0', '1', '0', '0', '0']; ;4
517;1.2.4.2.4;con;Vegan foods can contain toxins deleterious to human health.;['0', '0', '0', '1', '0']; 1;4
518;1.2.4.2.4.1;pro;Many people fall ill (or die) from mushroom poisoning.;['0', '0', '0', '0', '0']; ;5
519;1.2.4.2.4.2;pro;Plants contain phytotoxins (that they use to defend themselves with) but have a negative effect on human health.;['0', '0', '0', '0', '0']; 4;5
520;1.2.4.2.4.3;pro;Many vegan foods are not healthy for humans due to their anti-nutrients, such as oxalates and solanine. This can prevent people from absorbing nutrients they typically absorb in meat.;['0', '0', '0', '0', '0']; 9;5
521;1.2.4.2.4.3.1;pro;Legumes in general, and soybeans in particular negatively impact the thyroid and create issues with it's function (like goiter - 1, 2). Legumes is a primary source of protein in the vegan diet.;['0', '0', '0', '0', '0']; 1;6
522;1.2.4.2.5;con;Exposure to toxic chemicals still takes place and negatively impacts those who go/are vegan.;['0', '0', '1', '0', '0']; ;4
523;1.2.4.2.5.1;pro;Pesticide intakes are higher on a vegan diet and are hard to avoid, even with organic food.;['0', '0', '0', '0', '0']; ;5
524;1.2.4.2.6;con;Pathogens that grow on vegan foods can be unsafe.;['0', '0', '1', '0', '0']; ;4
525;1.2.4.2.6.1;pro;Bread mold should not be eaten, as it's unsafe to do so.;['0', '0', '0', '0', '0']; ;5
526;1.2.4.3;con;A vegan diet lacks specific essential nutrients.;['1', '0', '0', '1', '1']; 45;3
527;1.2.4.3.1;pro;Getting enough protein on a vegan diet can be challenging.;['1', '4', '3', '0', '3']; 2;4
528;1.2.4.3.1.1;pro;The protein quality of animal products is high. The biological value due to the amino acid pattern is advantageous. These benefits are difficult to replace globally.;['0', '0', '0', '0', '1']; ;5
529;1.2.4.3.1.2;pro;Some people worry about the health issues associated with high levels of metals in plant-based protein powders.;['0', '0', '0', '0', '0']; ;5
530;1.2.4.3.1.3;pro;The absorption of proteins from vegan sources is lower than from animal sources.;['0', '0', '0', '0', '0']; ;5
531;1.2.4.3.1.3.1;pro;For example the digestibility (PDCAAS) of whey is 100%, whereas the digestibility of black beans is 75%.;['0', '0', '0', '1', '0']; 13;6
532;1.2.4.3.1.3.1.1;con;Vegans just eat more protein to compensate for the lack of absorption. At the end of the day, following and compensating with the percentages, vegans can absorb the same amount of protein as non-vegans. For instance, if the absorption is 25% less than a non-vegan food, then someone needs to eat 25% more of the protein to compensate.;['0', '0', '0', '0', '0']; ;7
533;1.2.4.3.1.3.2;pro;The protein-rich vegan foods also contain fibres and anti-nutrients like lectins that lower the absorption (i.e. bioavailability (BV)) of the amino acids.;['0', '0', '1', '0', '0']; 2;6
534;1.2.4.3.1.3.2.2;con;Anti-nutrients in plants are actually healthy for the body when they lower absorption of proteins, as lower phosphorus levels help keep kidneys healthy.;['0', '0', '0', '0', '0']; ;7
535;1.2.4.3.1.4;pro;Animals provide a complete protein source, whereas most vegan foods do not.;['0', '0', '0', '0', '0']; 1;5
536;1.2.4.3.1.4.1;con;Some vegan foods, like quinoa, are a complete protein source and can be eaten in replace of animal products to get an equal nutrient exchange.;['0', '0', '1', '0', '0']; 6;6
537;1.2.4.3.1.4.2;con;Most vegan food is low in some essential amino acids, but not completely devoid of them. So if consumed at a high enough volume, they would become a complete protein source.;['0', '1', '0', '0', '0']; ;6
538;1.2.4.3.1.4.3;con;People do not need to eat a complete amino acid profile for every meal. So even if it's not high quality, as long as it's a balance at the end of the day, the intake will be adequate.;['0', '0', '1', '0', '0']; ;6
539;1.2.4.3.1.5;con;"The difficulty of an action is never an ethical justification. It may have been ""challenging"" for societies to free their slaves, however, we know that it is still the ethical thing to do.";['0', '0', '0', '0', '0']; ;5
540;1.2.4.3.1.6;con;Even in developing countries and for all ages, vegan sources of protein and amino acids and their protein quantity are shown not to be an issue.;['0', '0', '0', '2', '1']; ;5
541;1.2.4.3.1.7;con;Plant-based proteins are actually higher-quality than animal-based, because their lower phosphorus levels are healthier for the body than higher levels.;['0', '0', '0', '0', '0']; ;5
542;1.2.4.3.1.8;con;Contrary to popular belief, any legume can completely satisfy human amino acid requirements, either eaten alone or with other whole plant foods. The necessity of protein combining is a myth.;['0', '0', '0', '0', '0']; 1;5
543;1.2.4.3.2;pro;Vegans are more deficient than meat-eaters in the omega 3 fatty acids EPA and DHA.;['1', '3', '1', '0', '4']; 8;4
544;1.2.4.3.2.1;pro;"Omega-3 supplements are usually animal-derived; Omega-3 fatty acid is primarily found in fish.";['0', '0', '0', '0', '0']; 3;5
545;1.2.4.3.2.2;con;"Our bodies are able to produce Vitamin D when exposed to the sun. ""Vitamin"" D is a hormone, not really a vitamin. It's produced by the kidneys. Making this technically yet another cruelty-free source of ""vitamin"" D3.";['0', '0', '1', '1', '0']; 8;5
546;1.2.4.3.2.3;con;Walnuts, Chia seeds and flaxseeds are are plant sources that are very high in Omega-3. Omega-3 is also present in most vegetables in varying amounts, some good sources are listed here. And if you want to take a vegan DHA supplement then there are algae derived options.;['0', '0', '0', '0', '1']; 3;5
547;1.2.4.3.2.4;con;The Omega-3 acids EPA and DHA are found in algae. This is where fish get theirs. We can eat algae extract which is widely available in pill form.;['0', '0', '1', '0', '2']; ;5
548;1.2.4.3.3;pro;Iodine is not consistently available from plant foods.;['0', '2', '5', '0', '2']; 4;4
549;1.2.4.3.3.1;pro;Dairy is a consistent source of iodine, partly because dairy cattle are given iodine feed supplements and iodine solutions are used to clean the teats of milking cows.;['0', '0', '1', '1', '1']; ;5
550;1.2.4.3.3.2;pro;A study of London-area vegans found the probability of iodine deficiency disorder was moderate to severe among vegans who were not consuming seaweed.;['0', '0', '1', '1', '1']; ;5
551;1.2.4.3.3.3;pro;A study of Boston-area vegetarians and vegans found that U.S. vegans may be at risk for low iodine intake.;['0', '0', '1', '2', '0']; ;5
552;1.2.4.3.3.4;con;High amounts of Iodine are naturally present in seaweed, which can be cultivated in nearly every country with a coastline. Seaweed could simultaneously a provide a good source of protein for large populations.;['0', '1', '1', '0', '0']; ;5
553;1.2.4.3.3.5;con;A normal Western Diet often also lacks essential nutrients like jodium (iodine).;['0', '1', '0', '0', '0']; 2;5
554;1.2.4.3.3.6;con;Iodine is available in supplements, such as the VEG 1 multivitamin sold by The Vegan Society UK.;['0', '0', '1', '0', '1']; ;5
555;1.2.4.3.3.7;con;Table salt is iodized in many countries because iodine deficiency is recognized as a public health concern among many people, not just vegans.;['0', '0', '0', '2', '1']; ;5
556;1.2.4.3.3.8;con;In countries like the Netherlands iodine shortage in all food is simply solved by supplementing bread. This could also be done to other countries and with other food types (Voedingscentrum: Iodine Netherlands).;['0', '0', '0', '1', '1']; ;5
557;1.2.4.3.5;con;Essential nutrients can be supplemented.;['4', '2', '7', '5', '18']; 5;4
558;1.2.4.3.5.1;pro;Modern society provides the means to supplement these nutrients via cruelty-free production methods based on lab-bred bacteria.;['0', '1', '0', '0', '2']; ;5
559;1.2.4.3.5.2;con;Supplements are not available in all countries and not accessible to all humans.;['0', '0', '0', '1', '0']; ;5
560;1.2.4.3.5.2.1;pro;Supplements cost money, which may not be affordable to the less privileged.;['0', '0', '0', '0', '0']; 4;6
561;1.2.4.3.5.2.1.1;pro;Supplements require educating the public about what to use. If this is not provided in school, then only the more privileged can afford to educate themselves on what supplements to buy instead of experimenting (which is costly).;['0', '0', '1', '0', '0']; 2;7
562;1.2.4.3.5.2.1.2;pro;Many dietary supplements are produced by large pharmaceutical companies, which have a reputation for exploitative pricing.;['0', '0', '0', '0', '0']; 11;7
563;1.2.4.3.5.2.1.2.1;pro;Like Big Pharma, there may be companies that will keep prices up and sourcing difficult through cornering the market to monopolize a product, as often happens with necessary life-saving pharmaceuticals.;['0', '0', '0', '0', '1']; 3;8
564;1.2.4.3.5.2.1.2.2;con;Any industry providing essential products could exploit its position. This is neither particular to the pharmaceutical industry nor likely to be an issue only within a vegan world.;['1', '0', '0', '0', '0']; ;8
565;1.2.4.3.5.2.1.3;con;Being vegan is generally cheaper. The money saved could be spent on supplements.;['0', '0', '1', '0', '1']; ;7
566;1.2.4.3.5.2.1.4;con;A varied diet will reduce the need for many different supplements.;['1', '0', '1', '0', '0']; ;7
567;1.2.4.3.5.3;con;Supplements are unnatural.;['1', '2', '1', '0', '1']; 9;5
568;1.2.4.3.5.3.1;pro;Acknowledging that nutrient supplements are readily available for vegans, raises the point that they are merely supplements and not completely authentic substitutes for natural sources of nutrients.;['0', '0', '0', '1', '0']; 8;6
569;1.2.4.3.5.3.1.1;pro;Some pills make uptake of supplement nutrients more difficult than getting it from food sources.;['0', '0', '0', '0', '0']; ;7
570;1.2.4.3.5.3.1.2;con;Some supplements are a better source of a nutrient (due to a higher bioavailability or correct balance of nutrients), so it is better to supplement, no matter what diet a person's on.;['0', '0', '0', '0', '0']; ;7
571;1.2.4.3.5.3.1.3;con;People are not always able to balance their food intake to make sure they get enough of everything and take a multivitamin because of that, regardless of diet.;['0', '0', '0', '0', '0']; ;7
572;1.2.4.3.5.3.2;con;Just because supplements are unnatural does not make them bad or not necessary.;['0', '0', '0', '1', '1']; ;6
573;1.2.4.3.5.3.2.1;pro;The world population is growing, meaning we need to create new methods, possibly unnatural ones, to sustain our unnatural levels (as we are the only top predator on Earth). Supplements may not be natural, but are necessary to keep our growth momentum going.;['0', '0', '0', '0', '0']; ;7
574;1.2.4.3.5.3.2.2;pro;Some supplements are better than natural sources, because they are not attached to food, as with B12.;['0', '0', '0', '0', '0']; 9;7
575;1.2.4.3.5.3.3;con;Pretty much any diet these days is unnatural, due to living in a post-agricultural revolutionary era;['0', '0', '0', '1', '1']; 1;6
576;1.2.4.3.5.4;con;A diet requiring supplementation is not a complete and healthy diet.;['0', '2', '2', '0', '4']; 8;5
577;1.2.4.3.5.4.1;pro;The nutrients of supplements may not be absorbed during digestion as effectively as those in whole foods.;['0', '1', '0', '0', '2']; ;6
578;1.2.4.3.5.4.2;con;If adequate and correct supplementation can 'fill in the gaps' of a limited or incomplete, yet already healthy and varied diet, then it can be considered complete and therefore healthy.;['2', '0', '0', '0', '1']; 9;6
579;1.2.4.3.5.4.2.1;pro;Supplementation is also healthier for individuals with conditions than their regular dietary intake.;['0', '0', '0', '1', '1']; ;7
580;1.2.4.3.5.4.3;con;If people are taking supplements, they're more aware/proactive of their deficiencies and resolve them. It's less healthy to have diets that aren't supplemented where the nutritional profile changes or has deficiencies that aren't supplemented for out of a lack of awareness or unwillingness to fix them.;['0', '0', '1', '0', '3']; ;6
581;1.2.4.3.6;con;Every single essential nutrient can be obtained by a vegan diet. It's just that some are only available in a few food sources.;['0', '1', '1', '2', '6']; ;4
