;Level;Stance;Claim;Votes;Comments;Depth
194;1.1.2.5.1.2.2.1;pro;Wealthy people are able to meet their basic needs already. A UBI is not necessary for them to achieve adequate housing, medical care, education, or proper nutrition as it is with middle and lower class individuals.;['0', '0', '0', '0', '0']; ;7
195;1.1.2.5.1.2.2.2;con;The money paid out to the wealthy through a UBI will be offset through increases in progressive taxes.;['0', '2', '9', '5', '1']; ;7
196;1.1.2.5.1.2.2.2.1;pro;"A UBI can be combined with shifting taxing schemes from income-based taxes towards capital-based taxes, which would increase the liquidity of money and ensure that capital has a reasonable return rate while also forcing those who own capital to invest it in value-creating activities instead of just ""sitting on it"".";['0', '0', '0', '0', '0']; ;8
197;1.1.2.5.1.2.3;pro;The public is reluctant to fund welfare because our society has deeply ingrained the capitalist idea of rewarding individuals for effort and working hard. Hard work is seen as a virtue, and something deserving of reward, and those with wealth they have not themselves earned (for example, the rich children of billionaires) are vilified.;['0', '0', '0', '0', '0']; 8;6
198;1.1.2.5.1.2.3.1;pro;"Rich people are likely to believe that those in poverty are receiving money for nothing. Even now, with welfare usually contingent on demonstrating that one is at least looking for employment, stigma against those who ""leech off welfare"" without contributing is rampant.";['0', '0', '0', '0', '0']; ;7
199;1.1.2.5.1.2.3.2;con;It tends to be poor people who do not work that are discriminated against, while rich people, including inheritors and rich children, can become idols.;['0', '0', '0', '0', '0']; 5;7
200;1.1.2.5.1.2.4;con;Given that everyone receives something under a UBI, once normalised, it may actually increase the balance of political capital for welfare. Extreme cases would likely still have public support on top of the standard of living that a UBI guarantees for everyone.;['0', '0', '0', '0', '0']; ;6
201;1.1.2.5.1.2.4.1;pro;UBI allows for the government to be able to cover almost everyone's needs using only one system. Subsequent welfare programs that are smaller in size can then be established to help certain individuals.;['0', '0', '0', '0', '0']; 1;7
202;1.1.2.5.1.2.4.2;con;This argument is premised on the notion that individuals' utility from the UBI outweighs the loss of utility from a higher tax rate and perceived infringement on their quality of life. Middle-class individuals might receive more UBI back from the state than they have to pay in taxes, but the perception that their hard-earned monies are being taken away does resonate with voters squeezed by the changing economy.;['0', '0', '0', '2', '0']; 2;7
203;1.1.2.5.1.2.4.2.1;con;If a policy would financially benefit people, the government should work to fix people's perception of the policy instead of giving up on it.;['0', '0', '0', '2', '0']; ;8
204;1.1.2.5.1.2.4.3;con;"UBI neglects political reality because wealthy citizens receive payments regardless of whether the system is in the self-interest of any beneficiary; whether it be bureaucrats, special interest groups, or voters. All political incentive is driven by the pressure of beneficiaries. Since there is no beneficiary, there cannot be any political incentive and thus a UBI will not be ratified.";['0', '0', '0', '0', '1']; ;7
205;1.1.2.5.1.2.4.3.1;con;There are people who will vote for a political entity who proposes to implement a UBI, whether because of personal self-interest, moral and ethical reasons, or other reasons entirely. The idea that people act purely out of self-interest is patently incorrect in practice.;['0', '0', '0', '0', '0']; ;8
206;1.1.2.5.1.2.4.3.1.1;con;Politicking is inherently immoral. Politicking does not include the dissemination of policies, so movements such as the abolishionist movement are exempt from this issue. UBI, however, does not fall into that category. Political voting is at least amoral. Therefore, there being a sufficient motivation among citizens for UBI on moral grounds is unlikely.;['0', '0', '0', '0', '0']; ;9
207;1.1.2.5.1.2.4.3.1.1.1;con;The moralities of the policies proposed by political parties and candidates do have an effect on which ones get voted for by citizens, so they are relevant.;['0', '0', '0', '0', '0']; ;10
208;1.1.2.5.1.2.5;con;Whilst it is true that there will be limited demand for most welfare programs, some programs without the stigma of poverty will likely still have sufficient political capital: e.g. funding for children with disabilities.;['0', '0', '0', '0', '0']; 1;6
209;1.1.2.5.1.2.6;con;Numerous additional welfare programs will ideally not be required under a UBI system. This model is intended to replace the fragmented and often inconsistent programs that states have in place currently.;['0', '2', '7', '7', '2']; ;6
210;1.1.2.5.1.2.6.1;con;Effective use of welfare monies requires that individuals actually spend income on measures that improve their welfare. A UBI cannot guarantee this - which in the long run is more likely to perpetuate the social problem in question, compared to means testing or in-kind assistance.;['0', '0', '0', '0', '0']; 2;7
211;1.1.2.5.1.2.7;con;A UBI appeals across the spectrum - for example, to liberals who see a duty to help those in poverty without putting unduly restrictive conditions on that help and to fiscally concerned conservatives who object to the inefficiency and bureaucracy of current welfare systems (Milton Friedman supported a form of UBI). Therefore, a UBI is unlikely to undermine sympathy for other welfare programs.;['0', '4', '12', '0', '0']; ;6
212;1.1.2.5.1.2.7.1;con;While many may claim to support a UBI in principle, when it comes to implementing such a policy and very real sacrifices have to be made in the budget, it is likely that these opinions will change. Decreases in funding towards institutions like education, or the military could prove very unpopular.;['0', '2', '10', '3', '0']; ;7
213;1.1.2.5.1.2.7.2;con;Even though a UBI appeals to both liberals and conservatives, their reasons are mutually exclusive. Because conservatives would see a UBI as a strategy to replace most of the existing welfare state, it would likely undermine their support for other welfare programs, whereas for liberals, a UBI would supplement existing safety-net programs (e.g. childhood education subsidies, comprehensive health insurance etc).;['0', '0', '0', '0', '0']; 6;7
214;1.1.2.5.1.2.7.3;con;It is likely that the implementation of a UBI would be fraught with division over where the funds would come from. For example, conservatives may not want increased taxes and liberals likely would, at least compared to cuts to public services.;['0', '0', '0', '1', '0']; ;7
215;1.1.2.5.1.2.7.3.1;con;That is also true for any budget or tax reform discussion in any given government, not something specific to a UBI.;['0', '0', '0', '0', '0']; ;8
216;1.1.2.5.1.3;con;The amount of welfare might decrease, but given that there is often a welfare gap that systematically excludes certain individuals even in the best versions of welfare, a UBI is a more equitable distribution of resources which maximizes overall welfare.;['0', '0', '0', '0', '0']; ;5
217;1.1.2.5.1.3.1;pro;Even if it has more monetary weight, a UBI cuts bureaucracy costs and removes the disincentives to work that afflict many welfare systems.;['0', '0', '0', '3', '0']; ;6
218;1.1.2.5.1.4;con;Political will can be renewed and expanded rather than permanently depleted.;['0', '0', '0', '0', '0']; ;5
219;1.1.2.5.1.4.1;pro;It is the role of the Citizens to demand from their government those services that ensure equity. A person with a severe disability requires extra services to ensure individual equity. Political will stems from the voice of the citizens who choose their representatives. Political will for a social welfare safety net will not be found in those who would seek to place the fate of citizens in the hands of the corporate class.;['0', '0', '1', '0', '0']; ;6
220;1.1.2.5.1.4.2;pro;If there continue to be deficits in the public economy that need addressing, such as daycare, or basic nutrition, or housing, then there will still be demand for targeted programs to support those societal needs.;['0', '0', '0', '0', '0']; ;6
221;1.1.2.5.1.4.3;pro;Political events such as economic crises or right-leaning governments are inevitable and mean that the levels of welfare provided often follow a feast/famine cycle. Given this, a UBI provides a circuit-breaker solution that shores up some minimum level of support even as political will for welfare flucates over time.;['0', '0', '0', '0', '0']; 11;6
222;1.1.2.5.1.4.3.1;pro;When existing welfare programs are cut or restructured, having a UBI in place will help tide over those affected until the new programs are implemented.;['0', '0', '0', '0', '0']; 4;7
223;1.1.2.5.1.4.3.2;con;Once established, a UBI changes the structure of the economy and societal psychology, and therefore is a commitment. If then, at any point, some serious crisis pushes the government to cut the UBI, it may be a deadly twist for the economy and people.;['0', '0', '0', '0', '0']; ;7
224;1.1.2.5.1.4.3.2.1;con;"This argument applies to many other systems, like schools, firemen, police, social security, etc. That did not stop previous generations from creating those systems. There are cases around the world where these systems have indeed collapsed, with disastrous consequences; but the people recognize they are necessary and try really hard to re-establish them. A UBI would probably enter in that category if it is created.";['0', '0', '0', '1', '0']; ;8
225;1.1.2.5.1.4.3.2.2;con;This is true, but at the same time the changes to the economy and societal psychology could equally push people to care more about each other's welfare, be more interconnected, and respond better and with a more united front to any given crisis.;['0', '0', '0', '0', '0']; ;8
226;1.1.2.5.1.4.3.3;con;A UBI can also be dismantled or reduced. This is especially problematic because a UBI would be, by far, the biggest welfare program.;['0', '0', '0', '0', '0']; ;7
227;1.1.2.5.1.4.3.4;con;Unlike most welfare programs, UBI is easily reduced, altered, or removed entirely. All it would take to slash benefits for millions is altering a few numbers in a law code.;['0', '0', '1', '0', '0']; ;7
228;1.1.2.5.1.4.4;pro;One a UBI has been passed the political will needed to do so will quickly renew (as the policy becomes normalised) and can then be used to support other policies.;['0', '0', '1', '0', '0']; ;6
229;1.1.2.6;con;Reducing government bureaucracy has a cost. Moving to a UBI system would put thousands of government employees, currently working in the welfare system, out of work. The transition will be difficult, and needs to be handled delicately.;['0', '0', '0', '0', '0']; 2;3
230;1.1.2.6.1;con;Maintaining inefficient programs to preserve jobs will lead to a very inefficient society in the long run. The cost of a delicate transition period is a one time cost, whereas the cost of keeping people at work to support inefficient welfare programs is a continuous cost.;['0', '0', '0', '0', '0']; 3;4
231;1.1.2.6.2;con;At least some existing government employees would be needed to handle the logistics of the new UBI system.;['0', '0', '0', '0', '0']; ;4
232;1.1.2.6.3;con;The transition would be softened considerably by the new UBI program.;['0', '0', '1', '2', '0']; 1;4
233;1.1.2.7;con;UBI is a centralized system therefore it is subject to the single point of failure problem.;['0', '0', '0', '0', '0']; 3;3
234;1.1.3;pro;Employers will no longer be forced to play the role of social security guarantors. Therefore, employing people will be easier, cheaper and therefore more accessible.;['0', '0', '0', '0', '0']; 6;2
235;1.1.4;pro;A UBI would fix the threshold and poverty trap effects induced by the current means-tested schemes.;['0', '0', '0', '0', '0']; 16;2
236;1.1.4.1;pro;Most existing means-tested anti-poverty schemes exclude people because of their complexity, or because people don’t know how to apply or whether they qualify. With a UBI, people currently excluded from benefit allowances will automatically have their rights guaranteed.;['0', '1', '9', '7', '1']; ;3
237;1.1.4.2;pro;The Speenhamland system was a form of outdoor relief intended to mitigate rural poverty in England at the end of the 18th century and during the early 19th century. It was the first UBI experiment and it was at the time very successful.;['0', '0', '0', '0', '0']; ;3
238;1.1.4.2.1;con;The speenhamland system (Berkshire Bread Act) was a welfare system, not a UBI. Poor families were given extra money by the parish to top up wages enough to buy bread.;['0', '0', '0', '0', '1']; ;4
239;1.1.4.3;pro;Welfare is a system that is built to merely keep people on sustenance, and never provides them with the resources to pull themselves out of poverty.;['0', '0', '0', '0', '0']; ;3
240;1.1.4.3.1;pro;Benefits received from the Supplemental Nutrition Assistance Program (SNAP) are not enough to keep most beneficiaries fed. Many families are still forced to visit a food pantry each month.;['0', '2', '9', '5', '0']; ;4
241;1.1.4.3.2;con;The alternative to a UBI is not just status quo welfare but rather using all of the money that would go towards a UBI to massively expand welfare. This means welfare could include things such as education, which would allow people to escape poverty.;['0', '4', '10', '1', '1']; ;4
242;1.1.4.4;pro;Since it is universal, a person is free to raise their incomes without having to worry about losing their benefits. This fixes the perverse incentive that exists with traditional welfare programs.;['0', '0', '0', '1', '1']; 10;3
243;1.1.4.4.1;pro;"Welfare creates a ""perverse incentive"" not to work as, especially with low wage jobs, individuals can find themselves worse off. The UBI does not create this perverse incentive.";['0', '0', '0', '0', '0']; 7;4
244;1.1.4.4.2;con;The level of taxation that UBIs require would create an even larger perverse incentive not to work.;['0', '0', '0', '0', '0']; 7;4
245;1.1.4.4.2.1;con;The point of a UBI is to help give everybody the same set of starting conditions. After that, meritocracy can play out fairly.;['0', '0', '0', '0', '0']; ;5
246;1.1.4.4.2.2;con;With a UBI, tax brackets can be adjusted, in order to produce incentives to perform work in the lower brackets.;['0', '0', '0', '0', '0']; ;5
247;1.1.4.4.2.3;con;With an UBI in place, taxation can be applied more heavily to activities which are no longer performed by humans due to automation and AI proliferation, creating incentives for new and innovative human activities which are virtually tax free.;['0', '0', '0', '0', '0']; ;5
248;1.1.5;con;Current welfare systems are already highly efficient.;['0', '0', '0', '0', '0']; ;2
249;1.1.5.2;pro;Compared to current welfare systems, introducing a UBI either means cutting the benefits of current recipients by more than the amount of the UBI, or adding the UBI payment to non-recipients to the total cost.;['0', '0', '0', '0', '0']; 12;3
250;1.1.5.2.1;pro;An 'affordable' UBI that does not fully replace the existing targeted means of welfare distribution (i.e. one that is supplemented by other targeted schemes) retains many of the existing issues with poverty traps, inefficient distribution and high costs.;['0', '0', '0', '0', '0']; ;4
251;1.1.5.2.2;pro;For the UBI to not leave the most needy welfare recipients worse-off it would need to cover the costs of overlapping entitlements, which would cost far above the poverty line — up to $22,000 in the case of New Zealand.;['0', '0', '0', '0', '0']; ;4
252;1.1.5.3;con;Existing welfare systems have burdensome sets of conditions and application processes. A UBI would remove these burdens.;['0', '0', '0', '0', '0']; 10;3
253;1.1.5.3.1;pro;These conditions can include urine drug testing to access welfare checks or weekly unscheduled visits at the homes of welfare recipients.;['0', '0', '0', '3', '0']; ;4
254;1.1.5.3.1.1;con;"No explanation has been offered as to why this is ""unfair"" or ""unreasonable""; on the contrary, many people would consider it reasonable (at least on the surface) that one must undergo periodic drug tests in order to receive government support.";['0', '0', '0', '0', '0']; ;5
255;1.1.5.3.2;pro;'Workfare' programs require people to participate in cheap labour or volunteer work. This is a form of modern day slavery.;['0', '0', '0', '1', '0']; 12;4
256;1.1.5.3.3;con;Targeted welfare programs are superior to a UBI.;['0', '0', '0', '0', '0']; ;4
257;1.1.5.3.3.1;pro;Traditional welfare programs allow governments to target specific issues in specific communities, a benefit that is not available with a UBI.;['0', '0', '0', '0', '0']; 5;5
258;1.1.5.3.3.1.1;pro;There are groups in society who require more support from the state than others. For example, those with illnesses and disabilities who require specialised care cannot live off a small amount of money but have no ability to work to increase their income.;['0', '0', '0', '0', '0']; ;6
259;1.1.5.3.3.1.1.1;pro;Groups with special needs, such as the severely ill or disabled, are able to get greater levels of assistance under targeted welfare programs than what a UBI would offer.;['0', '0', '0', '0', '0']; 5;7
260;1.1.5.3.3.1.1.1.1;pro;Across the many different welfare systems, disability payments either exceed or top-up existing unemployment/welfare payments.;['0', '0', '0', '0', '0']; ;8
261;1.1.5.3.3.1.1.2;pro;The loss of those extra support resources from targeted welfare schemes could lead to dire health problems for the chronically ill, who may no longer be able to afford adequate healthcare under private or increasingly privatized systems.;['0', '4', '10', '2', '0']; 8;7
262;1.1.5.3.3.1.1.3;con;In systems with no public universal healthcare, the fact that the UBI helps the poor pay for their health will create demand for clinics that offer rates cheap enough for low income earners to afford.;['0', '8', '7', '1', '0']; 3;7
263;1.1.5.3.3.1.1.3.1;con;This requires doing so to be profitable, and it is not clear that even with access to a UBI, the poor in countries without universal healthcare - like America - would be able to pay enough to make opening low-cost clinics worthwhile.;['0', '0', '0', '0', '0']; ;8
264;1.1.5.3.3.1.1.3.2;con;If an individual is allotted $10k a year worth of UBI payments, it would be not enough to cover health care costs in addition to daily living expenditures.;['0', '0', '0', '0', '0']; 2;8
265;1.1.5.3.3.1.1.3.2.1;con;It would be $10,000 in addition to their employment income, which would be enough for people to afford most health care services.;['0', '0', '0', '0', '0']; ;9
266;1.1.5.3.3.1.1.4;con;In every case except for those who are not physically healthy or able, the UBI will be sufficient for living expenses because that is how the amount is determined.;['0', '0', '0', '1', '0']; ;7
267;1.1.5.3.3.1.1.4.1;con;Cost of living differs drastically by region. For example, if a UBI in the United States is set at the poverty line, those who live in Manhattan will not be able to afford basic living expenses.;['0', '1', '7', '8', '0']; ;8
268;1.1.5.3.3.1.1.4.1.1;con;Initiatives like the London Living Wage calculate how much more money people living in an expensive city need in comparison to other places. Although this is a voluntary approach for businesses, a similar compulsory measure could be included in a UBI.;['0', '0', '0', '0', '0']; ;9
269;1.1.5.3.3.1.1.4.1.1.1;con;This would result in uneven wages, giving people incentive to move into cities. This would compound itself over time, making it more expensive to operate and more difficult to fund.;['0', '0', '0', '0', '0']; ;10
270;1.1.5.3.3.1.1.5;con;The medical treatment of illnesses and disabilities is covered by health insurance. A UBI enables individuals to pay for theirs.;['0', '0', '0', '0', '0']; ;7
271;1.1.5.3.3.1.1.6;con;Under a system of in-kind welfare, governments are responsible for responding to the needs of constituents where they often inaccurately underestimate the needs of those with chronic illnesses. Market incentives provide competition and choice to people who are diverse with differential needs.;['2', '7', '5', '2', '0']; ;7
272;1.1.5.3.3.1.1.6.1;con;The market does not care about those who cannot afford their products.;['0', '0', '0', '0', '0']; ;8
273;1.1.5.3.3.1.1.7;con;It is right to defend a system where the poor are no longer forced into government endorsed establishments. Most benefits are in-kind: only 24% of US government benefits are direct cash assistance where governments have the authority to dictate what kinds of products the poor buy and who they buy those products from (Brenkman, p. 125).;['0', '0', '9', '2', '0']; 8;7
274;1.1.5.3.3.1.3;con;Politicians focusing intervention on specific groups fosters corruption, as well as making those groups beholden to the politicians that keep them under the focus of welfare.;['0', '0', '1', '1', '2']; 1;6
275;1.1.5.3.3.1.3.1;pro;Out of a pool of equally needy people, politicians have incentive to enter into a cooperative relationship with the most organized, most politically active groups: this would basically amount to people who can otherwise not get enough money being forced to vote for whoever promises to keep them on welfare, as well as leave out people who might be needy, but are not a part of one of these client groups.;['0', '0', '1', '0', '1']; ;7
276;1.1.5.3.3.1.3.2;pro;Welfare programs are there to support low-income people. Low-income people are the most vulnerable to be controlled through a program grant. Giving the individuals the possibility of deciding how to apply their income would prevent polítical or sectorial interests from controlling those people.;['0', '0', '0', '0', '1']; ;7
277;1.1.5.3.3.1.4;con;"UBI can target poverty, whatever the cause. If specific communities are poor, they will be implicitly targeted by a UBI; but targeting them explicitly generates ill-feeling toward those communities.";['0', '0', '0', '0', '0']; 5;6
278;1.1.5.3.3.1.5;con;Overcoming shortcomings in certain areas, like infrastructure, is still a responsibility of the government regardless of whether a UBI is implemented.;['0', '0', '10', '5', '1']; ;6
279;1.1.5.3.3.2;pro;In some countries, governments guarantee a percentage of their salary to people who have been fired from their job. Often, that is a rate that would far exceed that of a UBI. This gives unemployed people of all incomes enough of a buffer to handle jobless periods.;['0', '0', '0', '0', '0']; 6;5
280;1.1.5.3.3.2.1;pro;Unemployment programs in European countries offer around 75% of their last earned income rate for 1 to 2 years.;['0', '0', '0', '0', '0']; 2;6
281;1.1.5.3.3.2.2;pro;In Germany the government guarantees those eligible for unemployment benefit at least 60% of their previous salary.;['0', '0', '10', '1', '0']; ;6
282;1.1.5.3.3.2.2.1;con;However the high percentage of the former salary is only provided for some months. Afterwards the affected individuals experience a significant downgrade in payments.;['0', '2', '8', '5', '0']; ;7
283;1.1.5.3.3.2.3;con;The duration of these guaranteed salaries is limited. A UBI would provide a source of income indefinitely.;['0', '0', '7', '8', '1']; 5;6
284;1.1.5.3.3.2.3.1;pro;Most targeted unemployment benefits have time limitations. Across Europe, only Belgium guarantees unlimited unemployment benefits. In other countries the benefits last from 3 to 24 months for a worker with 22 years of contributions (European Commission, pg. 5).;['0', '0', '0', '0', '0']; ;7
285;1.1.5.3.3.2.4;con;These programs operate like an insurance scheme - people must have been earning a salary in the first place, and thus contributing to taxation.;['0', '0', '0', '0', '1']; ;6
286;1.1.5.3.3.2.5;con;"This is only true for people who meet certain criteria, such as having officially worked at least 6 months out of the last 12 or having worked at their last job for at least 3 years. Also: these benefits are usually cut off the second this person accepts a job - any job, even one that pays 10 times less than the ""poverty line"".";['0', '0', '0', '0', '0']; ;6
287;1.1.5.3.3.3;pro;Many targeted welfare programs provide certain necessary goods (food, medicines, education supplies), unlike a UBI that will provide only money and will increase the number of things poor people need to worry about.;['0', '0', '0', '0', '0']; 14;5
288;1.1.5.3.3.3.1;pro;Poor people might experience anxiety from the necessity of managing money by themselves, as they were used to have a government providing goods for them.;['0', '0', '2', '0', '0']; 4;6
289;1.1.5.3.3.3.1.1;con;This is the same situation they'll be in when paid a wage.;['0', '0', '3', '2', '4']; ;7
290;1.1.5.3.3.3.1.1.1;con;Someone who is being paid a wage can be expected on average to be more fiscally/personally responsible than someone who is unable or (perhaps temporarily) unwilling to get a job. For example, someone may not be able to get a wage because they suffer from mental health issues—mental health issues which also may prevent them from budgeting well.;['0', '0', '0', '1', '0']; ;8
291;1.1.5.3.3.3.1.1.2;con;Even when being paid a wage the people may still be receiving some government benefits (e.g. medicare) that take some of the burden of budgetary planning off of the poor people's shoulders.;['0', '0', '0', '1', '0']; ;8
292;1.1.5.3.3.3.2;con;Many welfare programs also offer cash that the recipients need to worry about distributing.;['0', '0', '0', '0', '0']; ;6
293;1.1.5.3.3.3.3;con;Families know better than the state in which areas they need to spend, and in which they need to spend less.;['0', '0', '9', '7', '0']; ;6
294;1.1.5.3.3.3.3.1;con;The parent claim does not offer any empirical studies to support what it is claiming.;['0', '0', '0', '0', '0']; 1;7
295;1.1.5.3.3.3.3.2;con;"This assumes that individuals will generally act rationality, but this is a flawed assumption. Given this, ""free range"" money reasonably may not always lead to better provision of needs than traditional welfare.";['0', '0', '0', '0', '0']; ;7
296;1.1.5.3.3.3.3.2.1;pro;"All people exhibit some degree of cognitive biases and other basic ""thinking mistakes."" One of the most notable is that of planning failure, as exemplified through procrastination. Another common example is that of the gambler's fallacy, which causes some people to inaccurately assess the probability of crucial outcomes. Other important examples include egotistical and confirmation biases, such as where we choose to believe something simply because we want it to be true.";['0', '0', '0', '1', '0']; ;8
297;1.1.5.3.3.3.3.2.2;pro;Gambling is generally an irrational activity: it is empirically and theoretically known to (occasionally) be addictive, financially destructive, and mathematically illogical. Yet people still engage in this activity.;['0', '0', '1', '0', '0']; ;8
298;1.1.5.3.3.3.3.2.3;pro;Hard drug usage (e.g. meth, heroine, crack) is generally considered to be an irrational activity, sometimes brought on by misleading environmental information. For example, if someone is misled by friends or the general culture he lives in that the drugs are not harmful—or that the habit is sustainable and the pleasure outweighs the harm—then they may irrationally turn to such drug usage.;['0', '0', '2', '0', '0']; ;8
299;1.1.5.3.3.4;pro;Welfare programs have the advantage that they can direct welfare spending in order to promote positive choices by the recipients. Because a UBI provides direct cash payments this is not possible.;['0', '0', '0', '0', '0']; 6;5
300;1.1.5.3.3.4.1;pro;Food vouchers can be used to direct the spending of the poor towards improving their diet and away from harmful choices such as drugs or alcohol.;['2', '3', '7', '4', '0']; 2;6
301;1.1.5.3.3.4.1.1;pro;At-risk families will tend towards addiction and spend a UBI on marijuana, drugs, alcohol and/or cigarettes. This would make these type of families more dependent on Social Services, costing the government even more. Funding like food stamps for all, is better as it restricts purchases to certain socially agreed tradable items. However recipients can still work and so earn money to purchase luxury items.;['0', '0', '0', '0', '0']; 2;7
302;1.1.5.3.3.4.1.1.1;con;To draw specific attention to something mentioned elsewhere on here: research by the federal government tells us that the percentage of people on welfare who are on drugs is about the same as in the U.S. as a whole. While many people imagine that people on welfare are more likely to be on drugs, that does not bear out in the research.;['0', '0', '0', '0', '0']; ;8
303;1.1.5.3.3.4.1.1.2;con;Replacing various government assistance programs like SNAP with UBI allows for greater efficiency in distributing money. Instead of having to get government housing assistance in one place, food purchasing assistance in another, unemployment assistance in another, etc, one simple system would address basic income needs.;['0', '0', '0', '0', '0']; ;8
304;1.1.5.3.3.4.1.1.3;con;There is no factual base for such a claim. evidence exists to support that claims like this are myths;['0', '0', '0', '0', '1']; 5;8
305;1.1.5.3.3.4.1.2;con;Non-perishable foods can be sold or bartered away, although typically at a loss relative to the store price. Thus, the effect that food vouchers have on poor people who would buy drugs or alcohol over food is that they spend even less on food and even more on drugs than if they'd just had money to spend how they wanted.;['0', '0', '1', '1', '0']; ;7
306;1.1.5.3.3.4.1.3;con;Even targeted assistance programs only place soft limits on spending. Any assistance that can be used to purchase goods (ie food stamps) can be easily sold on a black market.;['0', '0', '0', '0', '0']; 5;7
307;1.1.5.3.3.4.2;pro;Welfare programs often offer direct rebates for purchases that aid in securing employment, such as buying professional clothes or repairing a car need for a commute.;['0', '0', '0', '0', '0']; ;6
308;1.1.5.3.3.4.3;pro;Society has the principled right to build paternalistic incentives into its provision of welfare, since welfare is funded through taking away money from the rest of the taxpayers and giving it to a particular person. As such, taxpayers should be able to impose conditions on the receipt of that money.;['0', '0', '0', '0', '0']; 2;6
309;1.1.5.3.3.4.3.1;pro;In Australia, parents who refuse to vaccinate their children can lose up to $11,000 in benefits a year since this refusal is not supported by taxpayers or public policy.;['0', '0', '0', '0', '0']; ;7
310;1.1.5.3.3.4.3.1.1;con;There is no reason why a UBI couldn't have basic requirements attached to them, such as vaccinations, schooling, and other public health and safety needs.;['0', '0', '0', '0', '0']; ;8
311;1.1.5.3.3.4.3.1.1.1;con;Making UBI contingent on people obeying government mandates, no matter how reasonable, compromises the universal part: there's a real risk of it becoming the government paying people to make certain choices and not others.;['0', '0', '0', '0', '0']; ;9
312;1.1.5.3.3.4.3.2;pro;When the rest of society grants money, charitably, to certain individuals, it is perfectly reasonable to design the conditions of that money to encourage the recipient to make socially optimal, rather than individually optimal, decisions.;['0', '0', '0', '0', '0']; 1;7
313;1.1.5.3.3.4.3.3;con;Foremost society has a duty to help underprivileged citizens according to the basic human rights in the constitution, instead of a right to demand certain behaviors.;['0', '0', '0', '2', '0']; ;7
314;1.1.5.3.3.4.3.4;con;A UBI would not necessarily have to be funded by taxes. It could be funded by a sovereign wealth fund that is sustained with the proceeds of the use (or abuse) of our natural resources, eg mineral leases, public land forestry, fines on polluters. This money is our birthright, literally the “commonwealth” the founders envisioned.;['0', '0', '0', '0', '0']; 3;7
315;1.1.5.3.3.4.3.5;con;The structure of those programs is decided by people who have enough power to get a majority of the legislature to vote in their favor — and that is rarely the powerless. There's no reason to expect that such conditions, imposed by the powerful on the weak — would have the effect of protecting the weak from the powerful.;['0', '0', '0', '0', '0']; ;7
316;1.1.5.3.3.4.3.6;con;There are better ways for the government to encourage behaviour such as criminal laws or broad country-wide incentives that falls on everyone.;['0', '0', '0', '0', '0']; 6;7
317;1.1.5.3.3.4.3.6.1;con;One of the biggest conditions for welfare is proving that you are looking for a job. The government can not just make it illegal to not look for a job.;['0', '0', '0', '0', '0']; ;8
318;1.1.5.3.3.4.3.6.1.1;con;That is the current status quo, yes. However I don't think that universal basic income is as entrenched in the idea that everyone should be working all the time as welfare currently is. Universal basic income is a system that should be applied as effectively in a fully employed community as one that has no one working. Welfare on the other hand was made as a hold-over for people between jobs, hence it needs to be proven you're actually looking for a job to get welfare benefits.;['0', '0', '1', '0', '0']; ;9
319;1.1.5.3.3.4.3.7;con;People refuse vaccines, use drugs, or contribute to various 'issues' for reasons other than welfare. To punish those individuals by leaving them outside of the welfare system is a violation of their basic dignity.;['0', '0', '0', '0', '0']; ;7
320;1.1.5.3.3.4.4;pro;Cash disbursements have a tendency to be misused. It would be better to address societal problems more directly to make sure the money is used for positive outcomes.;['0', '0', '0', '0', '0']; 3;6
321;1.1.5.3.3.4.4.1;pro;People's basic needs can be addressed directly by providing soup kitchens, night shelters, used clothing distribution, free schooling and free healthcare.;['0', '0', '0', '0', '0']; ;7
322;1.1.5.3.3.4.4.2;con;Providing a UBI does not prevent any of these things from being implemented, and may in fact allow more time for individuals to provide labour to such causes.;['0', '0', '0', '0', '0']; ;7
323;1.1.5.3.3.4.4.3;con;This claim contains no proof that its suggested methods would be any more effective than the provision of a UBI.;['0', '0', '0', '0', '0']; ;7
324;1.1.5.3.3.4.5;con;Unlike targeted welfare, the point of UBI is precisely to empower people financially and spend such money freely, not being forced to follow a specific worldview as to which spending is positive and which is negative.;['0', '0', '2', '0', '1']; 1;6
325;1.1.5.3.3.4.5.1;pro;It is not the role of the government in a free society to direct the life choices of its citizens, so long as those life choices do not infringe on the rights of other citizens. The point of UBI is that the citizens themselves, and not the government, are better at deciding how their aid money can be best spent to most efficiently help their lives.;['0', '0', '0', '1', '1']; ;7
326;1.1.5.3.3.4.6;con;The vast majority of welfare recipients spend the money they receive responsibly.;['0', '1', '5', '9', '2']; 17;6
327;1.1.5.3.3.4.7;con;The government can still influence the spending by taxing undesirable items, such as cigarettes or alcohol, less favourably.;['0', '0', '0', '0', '0']; ;6
328;1.1.5.3.3.5;pro;According to the vast majority of experts, replacing current welfare programs with UBI is a bad idea.;['0', '1', '0', '0', '1']; 3;5
329;1.1.5.3.3.5.1;con;This links to a relatively small panel of economists, not a sampling of all relevant experts across disciplines, making the wording of this claim highly misleading.;['0', '0', '0', '1', '0']; ;6
330;1.1.5.3.3.5.2;con;This is a very biased survey, proposing to replace several essential services and valuable subsidies with a very low UBI. Many people who support UBI as a concept would vote against this particular proposal.;['0', '0', '1', '0', '6']; ;6
