;Level;Stance;Claim;Votes;Comments;Depth
276;1.2.1.8.3.2;con;Keeping a hippogriff is inconvenient as it is legally required to cast a Disillusionment Charm daily on it in order to keep it hidden from Muggles.;['0', '3', '8', '2', '0']; ;5
277;1.2.1.8.3.3;con;The International Statute of Wizarding Secrecy rules out the use of hippogriffs for purposes of personal transportation.;['0', '1', '8', '4', '0']; ;5
278;1.2.1.8.3.4;con;Hippogriffs are dangerous and difficult to interact with as they have to be dealt with using a particular etiquette.;['0', '0', '9', '4', '0']; ;5
279;1.2.1.8.3.4.1;pro;Hippogriffs are very proud creatures and can react violently when they feel offended or disrespected: when Malfoy verbally insults Buckbeak the Hippogriff, for example, Buckbeak attacks him.;['0', '0', '6', '5', '0']; ;6
280;1.2.1.8.4;con;The Ministry of Magic has certain limitations and rules regarding use of magical creatures as a form of transport.;['0', '1', '9', '3', '0']; ;4
281;1.2.1.9;con;Most forms of transportation are regulated and supervised by The Department of Magical Transportation which fines witches and wizards who transgress the rules.;['0', '4', '5', '0', '0']; 4;3
282;1.2.1.9.1;con;This is no different to the Muggle systems of transportation, which are also governed by rules and potential punishments.;['0', '0', '3', '4', '1']; ;4
283;1.2.2;pro;The culmination of these efficiencies is that wizards and witches can spend more of their time doing meaningful things, such as investing in relationships.;['0', '0', '3', '8', '1']; ;2
284;1.2.3;pro;There are many useful and simple spells that wizards learn and are able to use frequently.;['0', '0', '1', '10', '1']; 25;2
285;1.2.3.1;pro;The Summoning Charm can be used to summon objects to oneself across physical space without actually having to go find and retrieve them.;['0', '0', '0', '0', '0']; 2;3
286;1.2.3.2;pro;Capacious Extremis, the undetectable extension charm, increases the inner dimensions of an object, while leaving the outer dimensions unchanged, and also makes the content lighter. It makes packing and storage much easier.;['0', '0', '2', '9', '0']; ;3
287;1.2.3.2.1;con;Because of the potential for infractions under the International Statue of Secrecy, the Ministry of Magic has laid down strict guidelines stating that capacity enhancement is not for private use, but only for the production of objects (such as school trunks).;['0', '1', '8', '2', '0']; ;4
288;1.2.3.3;pro;The Levitation Charm can be used to move objects by making them fly.;['0', '0', '2', '9', '0']; ;3
289;1.2.3.5;pro;Lumos is a spell which sends light from the tip of a wand, to be used as a torch.;['0', '0', '4', '7', '0']; ;3
290;1.2.3.6;pro;The charm Reparo can be used to easily fix things.;['0', '0', '2', '9', '0']; 2;3
291;1.2.4;pro;Wizards and witches use their magic to do things like clean their house and cook meals.;['0', '0', '2', '9', '1']; ;2
292;1.2.4.1;pro;Tergeo is a cleaning spell, used to clean things such as grease off surfaces.;['0', '0', '3', '8', '0']; ;3
293;1.2.4.2;pro;The Scouring Charm is used to clean household items.;['0', '0', '5', '6', '0']; ;3
294;1.2.5;con;The divide between the magical world and the Muggle world means that the wizarding world lacks most modern technology and is, at times, archaic.;['0', '0', '9', '2', '0']; 16;2
295;1.2.5.1;pro;The wizarding world still uses gas lamps and candles.;['0', '3', '8', '1', '0']; ;3
296;1.2.5.1.1;con;It is advantageous for the wizarding community to use gas lamps instead of electricity because of the command wizards can exercise on fire by using magic, for example, through the Fire Making Charm.;['0', '1', '2', '10', '0']; ;4
297;1.2.5.2;pro;The wizarding world still uses quills, ink, and parchment scrolls.;['0', '1', '11', '0', '0']; ;3
298;1.2.5.2.1;con;Using magic means that the use of these objects can be very easy and ensures they do not require upgrading. For example, quills can be charmed to self-ink and write on their own.;['0', '0', '4', '8', '1']; ;4
299;1.2.5.2.2;con;Paper, pens and ball point refills are in no way a meaningful upgrade from the use of parchment, quills and ink respectively.;['0', '2', '8', '3', '0']; ;4
300;1.2.5.3;pro;The wizard world still relies on fires and fireplaces for heating.;['0', '2', '6', '4', '0']; 4;3
301;1.2.5.4;pro;The increasing technological divide reduces the ability of wizards to interact and coexist with the Muggle world, since they do not know how to use ubiquitous technologies.;['1', '0', '6', '5', '0']; 2;3
302;1.2.5.5;pro;Wizards use owl post, which is a slow and inefficient form of communication.;['0', '1', '6', '5', '0']; ;3
303;1.2.5.5.1;con;Owls can find a particular person no matter where in the world they are.;['0', '0', '3', '10', '0']; 4;4
304;1.2.5.5.2;con;The wizarding world has several other ways of communicating with each other that are much faster.;['0', '3', '6', '4', '0']; ;4
305;1.2.5.5.2.1;pro;Portraits in the wizarding world can be used to communicate with other witches and wizards.;['0', '0', '4', '9', '0']; ;5
306;1.2.5.5.2.2;pro;A Patronus can be used as a means of secure communication by delivering messages in the voice of the caster.;['0', '1', '9', '3', '0']; ;5
307;1.2.5.5.2.2.1;con;The only people who currently know of this ability are members of the Order of the Phoenix.;['0', '2', '3', '8', '0']; 6;6
308;1.2.5.5.2.3;pro;A fire-call is a specialised use of the Floo network, whereby a witch or wizard simply inserts their head into a connected and Floo-prepared fireplace, and their head is transported to the fireplace of the person with whom they wish to speak.;['0', '0', '6', '6', '0']; ;5
309;1.2.5.5.2.3.1;con;The principal limitation of full-body transportation by Floo network also applies to this form of communication: fire-calls require physical access to a fireplace connected to the rest of the network, so it is not always feasible.;['0', '1', '8', '2', '0']; ;6
310;1.2.5.5.2.4;con;The wizarding world's methods of communication (such as owls) seem largely inferior, or at least more complex, than internet based communications.;['0', '0', '2', '11', '0']; ;5
311;1.2.5.6;pro;The wizarding world is unfamiliar with electronics, like television, telephones, and computers.;['0', '0', '4', '8', '0']; ;3
312;1.2.5.8;con;Avoidance of Muggle devices is cultural. The magical community prides itself on not needing the many devices that Muggles have created to do what can be done by magic.;['0', '0', '10', '2', '0']; ;3
313;1.2.5.8.1;con;The wizarding world's non-use of Muggle devices is in fact largely down to practical difficulties.;['0', '0', '6', '3', '0']; ;4
314;1.2.5.8.1.1;pro;Magic interferes with electric energy and thus makes it, for the most part, impossible for wizards to use modern technology. This is a highly impractical side-effect.;['0', '0', '0', '0', '0']; 10;5
315;1.2.5.8.1.1.1;pro;Electronic devices do not work within the grounds of Hogwarts.;['0', '0', '4', '9', '0']; ;6
316;1.2.5.8.1.1.2;pro;Magical methods seem to advance slowly, if at all, whereas technology has grown exponentially over the last several centuries. The comparative advantages of magic look likely to erode into the future.;['0', '2', '8', '3', '0']; ;6
317;1.2.5.8.1.1.2.1;con;Magic is scientifically impossible in the Muggle world. That is a comparative advantage that time will never erode.;['0', '1', '2', '9', '1']; ;7
318;1.2.5.8.1.1.3;con;Many technologies that Muggles use are not necessary for wizards as they can utilize magic.;['0', '0', '4', '9', '0']; ;6
319;1.2.5.8.1.1.3.1;pro;Some advancements in Muggle medicine are primitive compared to the magical techniques employed by Healers.;['0', '0', '2', '10', '1']; 1;7
320;1.2.5.8.1.1.3.3;con;Wizards would still benefit from the use of technology such as computers, and systems such as Google to get easy and quick access to information.;['0', '1', '1', '10', '1']; ;7
321;1.2.5.8.1.1.3.3.1;pro;Arthur Weasley's greatest ambition was to figure out how Muggle planes fly. This could be easily accomplished with Google.;['0', '0', '1', '11', '1']; 2;8
322;1.2.5.8.1.1.3.3.2;pro;Students at Hogwarts only learn using textbooks. It would be much more efficient for them to have access to reading and research materials online.;['0', '0', '5', '7', '1']; ;8
323;1.2.5.10;con;Muggles need new technology to overcome the limits of old technology. Wizards can just use magic to overcome any limitations.;['0', '0', '3', '9', '0']; 2;3
324;1.2.5.11;con;Wizards adopted some technology from Muggles, such as plumbing and cameras.;['0', '2', '4', '6', '0']; ;3
325;1.2.6;con;The wizarding world is limited in some very important respects.;['0', '1', '4', '6', '0']; 3;2
326;1.2.6.1;pro;Employment opportunities are extremely limited.;['0', '1', '7', '3', '0']; ;3
327;1.2.6.1.1;pro;The majority of people in wizarding Britain work at Hogwarts, in the Ministry of Magic or in a wizarding shop. Opportunities are far more diverse in the Muggle world.;['0', '0', '6', '5', '0']; ;4
328;1.2.6.1.1.1;con;A significant number of Muggles in Britain work in the public sector, and retail is the largest source of private sector employment, suggesting opportunities are not all that diverse.;['0', '1', '7', '3', '0']; ;5
329;1.2.6.1.2;con;There appear to be very few wizards involuntarily out of work.;['0', '2', '0', '9', '0']; 2;4
330;1.2.6.2;pro;Quidditch seems to be the only popular sport in the wizarding world: this is highly limiting to wizards and witches interested in sport.;['0', '3', '7', '1', '0']; 6;3
331;1.2.6.2.1;pro;This is especially true for those witches and wizards who want a sport that is safe.;['0', '0', '8', '3', '0']; ;4
332;1.2.6.2.1.1;con;There is wizarding chess and gobstones for those who want an alternative to Quidditch.;['0', '1', '9', '1', '0']; ;5
333;1.2.6.3;pro;There are only eleven established wizarding schools throughout the world.;['0', '0', '7', '4', '0']; 2;3
334;1.2.7;con;Many of magic's practical uses just imitate what Muggles already have available through technology, and in many cases are inferior.;['0', '0', '0', '0', '0']; ;2
335;1.2.7.2;pro;Wizarding media is largely confined to books, slightly-animated pictures, and oddities such as a Pensieve. In contrast Muggle media includes on-demand access to movies, music, and video games.;['0', '0', '0', '11', '0']; ;3
336;1.2.8;con;For all the practical uses of magic, it does not seem to increase the quality of life of wizards relative to the Muggle population. For example, the Weasleys, as a relatively poor wizarding family, still struggle to get by in some respects.;['0', '2', '6', '3', '0']; ;2
337;1.2.8.1;con;While there is still wealth inequality in the wizarding world, it seems as if the average standard of living is still superior.;['0', '0', '5', '6', '0']; ;3
338;1.3;pro;Magic opens a lot of interesting possibilities.;['0', '0', '3', '9', '3']; 11;1
339;1.3.1;pro;There are a number of mythical creatures which live in the wizarding world.;['0', '1', '2', '11', '1']; ;2
340;1.3.1.2;pro;Sphinxes come from Egypt.;['0', '1', '8', '3', '0']; 1;3
341;1.3.1.2.1;pro;Sphinxes are highly intelligent and used by witches and wizards to stand guard. They can be dangerous when what they guard is threatened.;['0', '0', '3', '8', '0']; ;4
342;1.3.1.3;pro;Unicorns are found throughout forests in northern Europe.;['0', '0', '5', '7', '0']; ;3
343;1.3.1.3.1;pro;Unicorn blood has the ability to save the drinker from death, no matter how close they are to it.;['0', '1', '8', '3', '0']; 4;4
344;1.3.1.3.1.1;pro;Voldemort used unicorn blood to sustain his life when he was occupying Quirrell's body, which itself was dying as a result of being shared by Voldemort's fragmented soul.;['0', '0', '3', '10', '0']; ;5
345;1.3.1.3.1.2;con;The act of slaying a unicorn to drink its blood is said to curse the drinker and provide them only a half-life.;['0', '1', '6', '5', '1']; ;5
346;1.3.1.3.1.2.1;con;If the act of killing the unicorn for its blood is the source of such a curse, then there are various ways to avoid inducing such a curse while still getting to drink unicorn blood and extend life.;['0', '0', '0', '0', '0']; 1;6
347;1.3.1.3.1.2.1.1;pro;One could pay some poor schmuck, perhaps a muggle, to kill the unicorn and get cursed while you get to enjoy the fruits of their labour.;['0', '0', '0', '0', '0']; ;7
348;1.3.1.3.1.2.1.2;pro;"You could kill a unicorn for another reason - perhaps magically altering your own memories before the hunt, so you're honest in this other motive - and ""just happen"" to also bottle and store most of its blood.";['0', '0', '0', '0', '0']; 3;7
349;1.3.1.3.1.2.1.3;pro;You could keep a population of unicorns under constant observation, wait for one to die without your involvement, and show up immediately to drain the blood from its still-warm corpse.;['0', '0', '0', '0', '0']; ;7
350;1.3.1.3.1.2.1.4;pro;One could bleed a unicorn without killing it.;['0', '0', '0', '0', '0']; ;7
351;1.3.1.3.1.3;con;Unicorn blood is strictly controlled by the Ministry of Magic, making it incredibly hard to get access to.;['1', '2', '8', '2', '0']; ;5
352;1.3.1.3.2;pro;Unicorn hair is used as cores for wands.;['0', '0', '7', '5', '0']; ;4
353;1.3.1.4;pro;Phoenixes are fascinating and immensely helpful.;['0', '1', '1', '10', '0']; 2;3
354;1.3.1.4.1;pro;Phoenixes can carry immensely heavy loads, their tears have healing powers, and when their bodies begin to fail, they burst into flame and are reborn from the ashes.;['0', '1', '2', '9', '0']; ;4
355;1.3.1.4.2;pro;Phoenix tail feathers are used as cores for wands.;['0', '0', '3', '9', '0']; ;4
356;1.3.1.4.3;con;Phoenixes are very rare and most wizards will never see or interact with one.;['0', '2', '10', '0', '0']; ;4
357;1.3.1.5;pro;While quite dangerous, dragons exist in the wild.;['0', '0', '4', '8', '0']; ;3
358;1.3.1.5.1;pro;Dragon bodyparts (such as powdered horn and organs) are important for potions, dragon heartstrings are used by Ollivander for wand cores, and there are twelve uses for dragon blood (including oven cleaner).;['0', '1', '2', '9', '0']; ;4
359;1.3.1.5.2;con;Dragons are usually ill-tempered and can kill a person instantly.;['0', '1', '7', '4', '0']; ;4
360;1.3.1.6;con;Some of the magical creatures are awful and undesirable.;['0', '0', '9', '3', '0']; 13;3
361;1.3.1.6.1;pro;Acromantulas are giant spiders that are intelligent and highly dangerous.;['0', '1', '0', '11', '0']; ;4
362;1.3.1.6.1.1;pro;Acromantulas have been known to eat people.;['0', '0', '3', '9', '0']; ;5
363;1.3.1.6.1.1.1;pro;Despite Hagrid's close bond with Aragog, the colony tried to eat Hagrid as soon as Aragog died.;['0', '0', '2', '9', '1']; ;6
364;1.3.1.6.1.1.2;pro;Aragog's colony tried to eat Ron and Harry in their second year.;['0', '0', '2', '9', '1']; ;6
365;1.3.1.6.2;pro;The fire crab is a large, turtle-like crab creature native to Fiji that is highly dangerous.;['0', '2', '5', '5', '0']; ;4
366;1.3.1.6.2.1;pro;They are able to defend themselves by shooting flames from their rear ends when threatened.;['0', '2', '8', '2', '0']; 1;5
367;1.3.1.6.2.2;con;Rubeus Hagrid managed to get manticores and fire crabs to breed, indicating that it is possible to keep oneself safe while interacting with them.;['0', '8', '3', '1', '0']; ;5
368;1.3.1.6.3;pro;The manticore is one of the wizarding world's most dangerous creatures. It has a human-like head, a lion's body, and a scorpion's tail with a stinger that causes instant death. A manticore's skin repels all known charms, so it is effectively hard to subdue a manticore with magic.;['0', '1', '2', '9', '0']; 4;4
369;1.3.1.6.4;pro;The Blast-Ended Skrewt is a hybrid creature bred by Rubeus Hagrid by crossing manticores and fire crabs.;['0', '1', '2', '9', '0']; 8;4
370;1.3.1.6.4.1;pro;Hagrid began breeding the Skrewts at the beginning of the school year, and had several hundred. By the following year, he only had one left as they often cannibalised each other.;['0', '1', '7', '4', '0']; ;5
371;1.3.1.6.4.2;pro;Adult Skrewts grow ten feet long, and are incredibly dangerous and lethal. They resemble giant scorpions with stingers curled over their backs. Their shiny armour deflects most spells and they use their blasts to propel themselves at a foe.;['0', '1', '2', '9', '0']; 4;5
372;1.3.1.6.4.3;pro;The males have stingers and the females have suckers on their body to suck blood.;['0', '2', '0', '10', '0']; ;5
373;1.3.1.6.5;pro;The Basilisk is a giant serpent, also known as the King of Serpents. It is a creature bred by dark wizards.;['0', '0', '1', '11', '0']; ;4
374;1.3.1.6.5.1;pro;Basilisk venom is so powerful that it can kill a person within minutes, making the person drowsy and blurry-visioned before they die. It has a very long lasting effect which still remains potent even up to five years or more after the snake has died.;['0', '0', '0', '0', '0']; ;5
375;1.3.1.6.5.2;pro;It is far too easy to breed a Basilisk: you simply hatch a chicken egg from beneath a toad.;['0', '1', '8', '3', '0']; 5;5
376;1.3.1.6.5.2.1;con;Given how rare they are, it may not be that easy to breed Basilisks.;['0', '1', '8', '3', '0']; ;6
377;1.3.1.6.5.3;pro;Looking a Basilisk directly in the eye immediately kills the victim, while indirect contact leaves them in a state of paralysis.;['0', '0', '1', '11', '0']; 4;5
378;1.3.1.6.6;pro;Mountain trolls are strong, unpredictable, violent, and stupid.;['0', '1', '4', '7', '0']; ;4
379;1.3.1.6.7;pro;A Non-Human Spiritous Apparition (a non-being) is a type of magical creature that is created from and sustained by human emotions and is a mystery even to wizards. Being amortal, they are not born and cannot be truly killed.;['0', '1', '2', '9', '0']; ;4
380;1.3.1.6.7.1;pro;Dementors can suck the soul out of a person.;['0', '0', '3', '8', '1']; 2;5
381;1.3.1.6.7.1.1;pro;The Dementor's Kiss is the act of a Dementor sucking out a person's soul and is considered by some to be a fate worse than death.;['0', '0', '2', '8', '2']; ;6
382;1.3.1.6.7.1.2;pro;Being near Dementors causes depression and despair, as they feed on human happiness. This makes them particularly cruel guards of Azkaban prison.;['0', '0', '1', '10', '1']; ;6
383;1.3.1.6.7.1.3;pro;Dementors have no loyalty, and will serve whoever provides them the most people to feed on.;['0', '0', '3', '8', '1']; ;6
384;1.3.1.6.7.1.4;con;The average person would likely never or only under extreme circumstances encounter a Dementor.;['0', '7', '3', '2', '0']; ;6
385;1.3.1.6.7.1.4.1;con;There is no alternate prison than Azkaban so anyone who gets sent to prison will encounter Dementors.;['0', '2', '2', '7', '1']; 13;7
386;1.3.1.6.7.1.4.2;con;The Dementors switched sides during the Second Wizarding War: they cannot be controlled and could decide to turn against wizards at any moment.;['0', '2', '4', '6', '0']; 2;7
387;1.3.1.6.7.1.4.3;con;In some cases, people are sent to Azkaban before it has been proved that they committed a crime.;['0', '1', '2', '7', '2']; ;7
388;1.3.1.6.7.2;pro;Boggarts are shape-shifting creatures that assume the form of whatever most frightens the person who encounters them.;['0', '4', '8', '0', '0']; 2;5
389;1.3.1.6.7.2.1;con;All it takes to get rid of a Boggart is a spell that Harry Potter's year mastered at the age of 13.;['0', '2', '3', '7', '0']; ;6
390;1.3.1.6.7.2.1.1;con;"This spell is not always easy to perform; Molly Weasley struggled immensely when confronted with the apparent bodies of her family.";['0', '1', '8', '2', '1']; ;7
391;1.3.1.6.7.3;pro;A poltergeist is a non-being that does not have a physical form and haunts one specific location at time. They delight in vandalism, malicious mischief, and the general aggravation and embarrassment of living persons.;['0', '0', '5', '7', '0']; ;5
392;1.3.1.6.8;con;"Most of the awful and undesirable creatures are rare or can easily be avoided; they tend not to live in areas where people live.";['0', '0', '2', '10', '0']; ;4
393;1.3.1.6.9;con;There are many non-magical creatures that are dangerous and life-threatening, but we still respect them as essential elements of the natural environment.;['0', '0', '2', '10', '0']; ;4
394;1.3.1.6.10;con;The wizarding world has developed various techniques for protecting against and isolating dangerous magical creatures.;['0', '2', '8', '2', '0']; 5;4
395;1.3.1.7;con;While more creatures might be present in the wizarding world, wizards lack the complex Muggle technology that allows Muggles to investigate the biology and history of interesting creatures.;['0', '4', '6', '2', '0']; 4;3
396;1.3.1.7.1;con;The fact that there are antivenoms to most known poisons, Healing spells and potions to treat most diseases and intensive study in Herbology in schools indicates that there is research done in the wizarding world. It is just conducted in a manner different to that in the Muggle World.;['0', '0', '3', '9', '0']; ;4
397;1.3.2;pro;There are a number of interesting magical objects and inventions that people in the wizarding world can use.;['0', '0', '2', '11', '1']; 2;2
398;1.3.2.1;pro;A Remembrall is a glass ball that fills with red smoke when the owner has forgotten something.;['0', '2', '8', '2', '0']; 3;3
399;1.3.2.1.1;con;Remembralls are not actually particularly useful items, as they do not specify what it is that you have forgotten.;['0', '0', '4', '8', '1']; ;4
400;1.3.2.2;pro;Omnioculars are the wizarding equivalent of Muggle binoculars, but with the additional features of being able to magically slow down and replay action.;['0', '1', '2', '9', '0']; 5;3
401;1.3.2.3;pro;Time-Turners, which resemble hourglasses on necklaces, allow people the opportunity to travel through time.;['0', '1', '4', '7', '0']; ;3
402;1.3.2.3.1;pro;The use of a Time-Turner allowed Hermione Granger and Harry Potter to save Buckbeak the Hippogriff and help Sirius Black escape.;['0', '0', '2', '11', '0']; ;4
403;1.3.2.3.2;pro;Hermione Granger was given a Time-Turner to use at Hogwarts to allow her to take more classes.;['0', '0', '8', '5', '0']; ;4
404;1.3.2.3.3;con;All of the Ministry of Magic's Time-Turners were destroyed during a battle in the Department of Mysteries.;['0', '2', '7', '3', '1']; ;4
405;1.3.2.3.3.1;con;If the technology to create and store Time-Turners exists, then it seems likely that the Ministry's supply could easily be restored.;['0', '1', '2', '10', '0']; 4;5
406;1.3.2.3.4;con;The use of the very limited amount of Time-Turners owned by the Ministry of Magic is restricted by hundreds of laws.;['0', '1', '8', '3', '0']; ;4
407;1.3.2.3.5;con;"A Time-Turner cannot enable 'long-distance' time travel: investigations into time-magic show that ""the longest period that may be relived without the possibility of serious harm to the traveller or to time itself is around five hours"".";['0', '0', '8', '4', '0']; ;4
408;1.3.2.4;pro;A Pensieve is a dish that is enchanted to recreate memories so that the owner or others can relive them.;['0', '0', '3', '9', '0']; ;3
409;1.3.2.4.1;pro;One is able to pass on memories to be viewed in a Pensieve, as Snape does when he is dying and he passes on memories to Harry Potter to explain his history with Lily Potter.;['0', '0', '1', '11', '1']; ;4
410;1.3.2.4.2;pro;Pensieves allow advanced wizards to examine and sort through thoughts and ideas.;['0', '0', '2', '11', '0']; ;4
411;1.3.2.4.3;con;If someone accesses someone else's pensieve, the owner's memories can be viewed without their permission which is a gross invasion of privacy.;['0', '2', '11', '0', '0']; 9;4
412;1.3.2.4.3.1;con;This is not that different from accidentally leaving confidential information or possessions in a place where others can view them in the Muggle world.;['0', '2', '6', '5', '0']; ;5
413;1.3.2.4.4;con;Pensieves are very rare and powerful magical objects, and as such, it is unlikely that most members of the magical community would ever have the opportunity to use one.;['0', '1', '10', '2', '0']; ;4
414;1.3.2.5;pro;Enchanted coins are fake Galleons which can be used for secret communication.;['0', '2', '6', '4', '0']; 4;3
415;1.3.2.5.1;pro;They were created by Hermione Granger in 1995 to communicate with other members of Dumbledore's Army and to organise secret meetings between them.;['0', '1', '1', '10', '1']; 7;4
416;1.3.2.6;pro;Mokeskin pouches are a type of draw-string pouch that can be operated only by the owner.;['0', '2', '6', '4', '0']; ;3
417;1.3.2.7;pro;A Sneakoscope, which looks like a glass spinning top, lights up, spins and whistles if something or someone untrustworthy is nearby.;['0', '1', '5', '6', '0']; ;3
418;1.3.2.8;pro;Revealers and Probity Probes can be used to make invisible ink appear and detect spells of concealment and hidden magical objects respectively.;['0', '5', '7', '0', '0']; 5;3
419;1.3.2.8.1;con;Without the ability to magically hide things in the first place these items would be irrelevant.;['0', '1', '2', '9', '1']; ;4
420;1.3.2.9;pro;Wizard's Chess is played with the rules, pieces and board identical to Muggle chess. However, the pieces are magically animated, and they violently attack each other when performing a capture.;['0', '2', '8', '2', '0']; ;3
421;1.3.2.10;pro;The Weasley family has a special clock in their home with nine hands, one for every member of the family. Instead of telling the time, the clock reveals the location or status of each family member - whether it be 'Home', 'School', 'At Work' or 'In Mortal Peril'.;['0', '0', '7', '5', '0']; ;3
422;1.3.3;pro;The memory charm, Obliviate, can be used to selectively alter a person's memory. This means that people do not have to live with negative memories if they would prefer not to.;['0', '2', '9', '0', '2']; 3;2
423;1.3.3.1;pro;Oftentimes negative memories serve no purpose and only cause suffering.;['0', '0', '6', '6', '0']; ;3
424;1.3.3.2;con;If the casting of the spell goes wrong it can cause serious and irreversible memory loss to those subjected to it.;['0', '0', '1', '11', '0']; ;3
425;1.3.3.3;con;All memories, positive and negative, make up part of a person's lived experience and should not be erased.;['0', '1', '5', '6', '0']; ;3
426;1.3.3.4;con;The spell can be used maliciously.;['0', '0', '1', '11', '0']; ;3
427;1.3.3.4.1;pro;Gilderoy Lockhart was notorious for changing the memories of anyone who could dispute his supposed acts of bravery.;['0', '0', '2', '10', '0']; 4;4
428;1.3.4;pro;There are many interesting magical traits and skills that wizards and witches can acquire, inherit or learn.;['0', '0', '2', '11', '0']; ;2
429;1.3.4.1;pro;Legilimency is the act of magically navigating through the many layers of a person's mind and correctly interpreting one's findings. It is the wizarding equivalent of what Muggles call 'mind reading'. The most advanced Legilimens can perform Legilimency nonverbally and wandlessly, without the victim's consent.;['0', '1', '8', '3', '0']; 8;3
430;1.3.4.1.1;con;Occlumency is the act of magically closing one's mind against Legilimency and can prevent a Legilimens from accessing one's thoughts and feelings, or influencing them.;['0', '2', '10', '0', '0']; 14;4
431;1.3.4.1.1.1;con;The Muggle world recognizes some rights such as the right to life as unalienable because what they protect is sacrosanct. If minds could be invaded in the Muggle world like they can be through Legilimency, protection of one's mental well being would also be such a right. As such, people's minds should be protected regardless of whether they know Occlumency or not, just as the right to life is protected regardless of your ability to protect yourself against external threats.;['0', '3', '5', '4', '0']; 7;5
432;1.3.4.1.1.1.1;con;The right to life does not demand absolute autonomy for one's mind. One can live without a fully autonomous mind.;['0', '7', '4', '1', '0']; ;6
433;1.3.4.1.1.1.1.1;con;This is presuming the definition of the right to life would be the same in the wizarding world as it is in the Muggle world. Seeing that wizards have a way to differentiate between the soul and the physical realm of living, it is not unreasonable to say their definitions of the right to life would also be different to incorporate these differences.;['0', '5', '7', '0', '0']; 1;7
434;1.3.4.1.1.1.1.1.1;con;This assumes that the wizarding world has a defined right to life. Since it is possible to contact the dead indirectly in the wizarding world, it is possible that people in that world do not have a strong need for this right as Muggles, who cannot be contacted after death.;['1', '8', '2', '1', '0']; ;8
435;1.3.4.1.1.1.1.1.1.1;con;Just because the dead can be interacted with to some degree does not mean life ought not be protected to the highest extent in the wizarding world.;['0', '0', '3', '8', '0']; ;9
436;1.3.4.1.1.2;con;Occlumency is not normally taught at Hogwarts and it is difficult to master.;['0', '1', '1', '10', '0']; ;5
437;1.3.4.2;pro;A Metamorphmagus is a witch or wizard with the ability to change their physical appearance at will.;['0', '0', '6', '6', '0']; ;3
438;1.3.4.2.1;pro;This includes the ability to change one feature of their appearance or entirely take on the appearance of another person.;['0', '0', '6', '6', '0']; 4;4
439;1.3.4.2.2;con;Metamorphmagi are extremely rare as very few people are born with the skill and it is not possible to learn the skill.;['0', '0', '4', '8', '0']; 4;4
440;1.3.4.3;pro;A Seer is a gifted wizard or witch who has the ability to see into the future with their Inner Eye. Seers look into future events through visions and dreams or physical objects like tea dregs, tarot cards, and crystal balls.;['0', '0', '2', '10', '0']; ;3
441;1.3.4.4;pro;Through a great deal of study, it is possible to become an Animagus and to be able to transform into a particular animal.;['0', '0', '1', '11', '0']; 2;3
442;1.3.4.4.1;con;You cannot choose which animal you can transform into, it is linked to your personality.;['1', '7', '4', '0', '0']; ;4
443;1.3.4.4.2;con;The process is extremely arduous and can result in permanent half-human, half-animal mutations if done incorrectly.;['0', '0', '10', '2', '0']; ;4
444;1.3.4.5;pro;A Parselmouth can speak to snakes and other magical serpent-based creatures. This ability is extremely rare and is typically hereditary.;['0', '5', '7', '0', '0']; ;3
445;1.3.4.5.1;con;The ability to speak to snakes is not a particularly exciting or useful skill.;['0', '5', '6', '1', '0']; ;4
446;1.3.4.5.1.1;pro;Given the history of wizards who have been Parselmouths, this skill is actually a bad thing given the way people view those with it.;['0', '1', '8', '3', '0']; 9;5
447;1.3.4.5.1.2;con;The ability to obtain information about the life of a non-human creature could certainly be described as exciting.;['0', '0', '3', '8', '1']; ;5
448;1.3.4.5.1.3;con;The ability to speak to a non-human species breaks all barriers of science and technology seen in the Muggle world.;['0', '1', '5', '5', '1']; ;5
449;1.3.6;pro;It is a lot easier to design a private space for oneself without being detected or overheard using magic.;['0', '2', '7', '3', '1']; 14;2
450;1.3.6.1;pro;The Fidelius Charm can be used to make a location invisible, intangible, unplottable and soundproof.;['0', '0', '2', '10', '0']; ;3
451;1.3.6.2;pro;Cave inimicum is the incantation of a protective spell that conjures up a shield that keeps the caster hidden from others. Those who are on the other side of the shield will not be able to see them, hear them or, if the spell is well-casted, smell them.;['0', '1', '4', '7', '0']; ;3
452;1.3.6.3;pro;Muffliato is a charm used to fill the ears of any person in the vicinity of the caster with an unidentifiable buzzing sound so as to allow conversing without being overheard.;['0', '1', '2', '9', '0']; ;3
453;1.3.6.5;pro;The Imperturbable Charm is a spell that creates a magical barrier on a target object, such as a door, to protect it from eavesdropping.;['0', '1', '2', '9', '0']; ;3
454;1.3.6.6;pro;The Disillusionment Charm is a spell that is used to conceal the target which takes on the colour and texture of its surroundings.;['0', '0', '4', '8', '0']; 2;3
455;1.3.7;pro;The magical world opens up possibilities of extending one's life and of experiencing some form of life after death.;['0', '0', '0', '0', '0']; 2;2
456;1.3.7.1;pro;Horcruxes are objects in which individuals can hide pieces of their soul with the object of achieving immortality. Voldemort successfully split his soul into eight pieces.;['0', '8', '3', '0', '1']; ;3
457;1.3.7.1.1;con;Splitting the soul is warned against in Adalbert Waffling's First Fundamental Law Of Magic.;['1', '1', '6', '4', '1']; 3;4
