;Level;Stance;Claim;Votes;Comments;Depth
183;1.1.7.4.6.2.5;pro;The United Kingdom is made up of four constituent parts: England, Scotland, Wales and Northern Ireland (and the Cornish national minority). They have cultural and linguistic differences, yet form a stable political union.;['0', '0', '0', '0', '1']; ;6
184;1.1.7.4.6.2.5.1;con;In 2014, Scotland held a referendum for their independence, suggesting that such states do feel like they are losing their own culture. This could occur because of legislation outlawing a certain cultural tradition.;['0', '0', '0', '0', '1']; ;7
185;1.1.7.4.6.3;pro;India contains a multitude of cultures and languages. They have a designated lingua franca (Hindi), but most Indians don't speak the language of their neighbor states.;['1', '0', '0', '0', '1']; 2;5
186;1.1.7.4.6.4;pro;Europeans have been growing used to cultural and national diversity for centuries due to frequent territorial changes between their sovereigns.;['0', '0', '0', '0', '0']; 10;5
187;1.1.7.4.6.4.1;pro;With the Final Act of the Congress of Vienna, considerable parts of European territories were redistributed between nation states, empires and other political entities.;['0', '0', '0', '0', '0']; ;6
188;1.1.7.4.6.5;con;Being able to function as a stable political union doesn't necessarily mean things aren't for the worse, especially in other dimensions than stability.;['0', '0', '0', '0', '0']; 6;5
189;1.1.7.4.6.6;con;Yugoslavia and Czechoslovakia collapsed/separated because of cultural divisions and tensions or had internal difficulties because of cultural and language differences.;['0', '0', '0', '0', '0']; 13;5
190;1.1.7.4.6.6.1;con;Internal divisions and tensions occur in almost every EU country, but this does not mean that these countries are close to collapse.;['0', '0', '0', '1', '0']; 5;6
191;1.1.7.4.6.6.1.1;pro;Some examples still today: Basque Country, Italian Tyrol, Catalonia, Bavaria, and Brittany.;['0', '0', '0', '0', '0']; 1;7
192;1.1.7.4.6.6.2;con;The EU (and therefore the USE) tears down borders, which is the very reason tensions significantly decreased in territories.;['0', '1', '0', '0', '0']; 5;6
193;1.1.7.4.6.6.2.1;pro;A typical example for this would be Northern Ireland.;['0', '0', '0', '0', '0']; ;7
194;1.1.7.4.6.6.3;con;Thanks to the EU, many states today cede power in favour of a more regional management, resulting in the opposite of what is suggested here.;['0', '0', '1', '0', '0']; 5;6
195;1.1.7.4.6.6.3.1;pro;Greater regional integration results in greater protection for regional interests.;['0', '0', '0', '0', '0']; ;7
196;1.1.7.4.6.6.4;con;These examples of former countries are very limited (compared with all the current cases of internal divisions and tensions in member countries today) and also from past times when the mentioned ex-countries weren't part of the EU.;['0', '0', '0', '1', '0']; 5;6
197;1.1.7.4.7;con;Local rules can diverge on a state or community level with the USE providing a common legal framework. This would negate the need for a common European identity.;['2', '3', '3', '0', '3']; 2;4
198;1.1.7.4.7.2;pro;The EU has gone to great lengths to preserve minority cultures, e.g. protecting the Welsh and Irish languages or protecting goods from particular regions (like the Cornish Pasty).;['0', '0', '0', '0', '0']; 2;5
199;1.1.7.4.8;con;"There is no need to establish a single European identity for the USE to work. The EU never has attempted to replace national identities and rather works as an ""intermediary"" identity, giving European people a ground for common values while keeping diversity. Europe and the identity challenge: who are ""we""?";['0', '0', '0', '1', '4']; 1;4
200;1.1.7.4.9;con;Most Europeans are in ever growing contact with each other due to migrations, exchanges, and commercial bonds. This promotes high levels of integration that are sufficient for creating a European state. A common identity is therefore not required.;['0', '1', '0', '2', '4']; 11;4
201;1.1.7.4.10;con;The EU has been crucial for tearing down arbitrary borders between country states which have created historical frictions for local communities.;['0', '0', '0', '2', '2']; ;4
202;1.1.7.4.11;con;In historical Europe it was common to form a supranational political entity despite the lack of a pre-existing unifying identity (which in some cases was created as a result of such a union rather than pre-dating it).;['0', '0', '0', '0', '0']; 9;4
203;1.1.7.4.11.1;pro;The Holy Roman Empire, the Polish-Lithuanian Commonwealth and the Austro-Hungarian Empire are the examples of such entities.;['0', '0', '0', '0', '0']; ;5
204;1.1.7.4.11.1.1;con;The Holy Roman Empire was not a single unified state, and was rather a confederation of principalities, with some of the principalities electing the emperor, and the emperor having little power, especially toward the end of its existence, and does show the practicality of a unified European state.;['0', '0', '0', '0', '0']; 2;6
205;1.1.7.4.12;con;A European identity can be stimulated by various programms.;['0', '0', '0', '0', '0']; ;4
206;1.1.7.4.12.2;pro;Primary education in all member states could teach more EU history, culture and laws, and a common second language, presumably English, to stimulate an European identity.;['0', '0', '0', '0', '0']; ;5
207;1.1.7.5;con;Studies have indicated that despite these seeming differences, the EU has thus far - and would continue in a USE - been able to work through them to a constructive conclusion.;['0', '0', '0', '0', '1']; ;3
208;1.1.7.5.1;pro;The EU has been united in their position on Brexit, with many countries showing solidarity with Ireland over the question of the border with Northern Ireland.;['0', '0', '0', '0', '0']; ;4
209;1.1.8;con;The temptation of corruption for politicians and civil servants will be higher than it is today in the EU.;['8', '1', '1', '0', '1']; 8;2
210;1.1.8.1;pro;The subsidiarity principle would be weakened with stronger centralization leading to a larger concentration of funds. This makes corruption easier to hide.;['2', '1', '0', '1', '6']; 1;3
211;1.1.8.1.1;con;The principle of subsidiarity forms the institutional basis for federal states. Therefore, in the case of a USE the independence for a lower authority in relation to a higher body or for a local authority in relation to central government would still be guaranteed.;['0', '0', '0', '0', '0']; ;4
212;1.1.8.2;pro;The European Commission was frequently criticized by its own watchdog for maladministration in 2018. This problem will be exacerbated in a USE because a USE government will have more powers.;['1', '0', '0', '1', '0']; 1;3
213;1.1.8.3;pro;The USE will be more vulnerable to lobbying and the activities of interest groups.;['0', '0', '0', '0', '1']; 4;3
214;1.1.8.3.1;pro;Lobbying one central government is easier than lobbying 28 national governments.;['0', '0', '0', '0', '0']; ;4
215;1.1.8.3.1.1;con;Currently it is not required to lobby 28 governments. Many nations have vetoes, so only one or two countries need to be lobbied.;['0', '0', '0', '0', '1']; ;5
216;1.1.8.3.2;pro;"Lobbying is undemocratic; it is a process in which money is used by particular interest to buy favorable regulation.";['0', '0', '0', '0', '0']; 1;4
217;1.1.8.3.2.1;con;"Societal actors and groups need to have a way to communicate their interests and to fight for them; this is vital to democracy.";['0', '0', '0', '0', '0']; ;5
218;1.1.8.3.3;con;Technically, smaller states are more vulnerable to lobbying efforts and economic interests than a superstate simply because they have less economic & political clout in comparison to the lobbyists.;['0', '0', '0', '0', '0']; ;4
219;1.1.8.3.4;con;Taking this into account, the USE can contain a special system of checks and balances in order to minimize harmful influences of special interest groups.;['0', '0', '0', '0', '0']; ;4
220;1.1.8.4;con;People from certain countries are fed up with their local politicians. More power residing with the USE would mean less power from corrupt or inefficient local administrations and more centralised standards and controls.;['0', '0', '0', '0', '0']; 9;3
221;1.1.8.4.1;pro;Hungary is among the most corrupt countries within the EU and it receives a fair amount of pressure from the Union Euronews - Parlament debate on Hungary;['0', '0', '0', '0', '0']; ;4
222;1.1.8.4.2;pro;Since 2015, corruption has been the 2nd biggest concern of the Spanish population.;['0', '0', '0', '0', '0']; ;4
223;1.1.8.4.2.1;pro;In 2019, this concern was competing with a 3rd: politicians.;['0', '0', '0', '0', '0']; ;5
224;1.1.8.5;con;The EU is very transparent, which can be carried into a USE.;['0', '0', '1', '0', '7']; 4;3
225;1.1.8.5.1;pro;The EU's transparency directive limits opportunities for corruption.;['0', '0', '0', '0', '0']; ;4
226;1.1.8.5.2;pro;Any data can be requested on AsktheEU.;['0', '0', '0', '0', '0']; ;4
227;1.1.8.5.2.1;con;A system where data has to be requested, instead of a completely transparent view into the finances of the EU - an open view of the accounts, for example - are especially prone to corruption.;['0', '0', '0', '0', '0']; 1;5
228;1.1.8.5.2.1.1;pro;In the past, institutions processing Freedom of Information have been dogged by delays and obfuscation.;['0', '0', '0', '0', '0']; ;6
229;1.1.8.5.2.1.2;pro;There is no way of ensuring that the data produced has not been falsified.;['0', '0', '0', '0', '0']; ;6
230;1.1.8.5.3;con;There are issues with the transparency of how laws are formed and evolved, which a USE might equally inherit.;['0', '0', '0', '0', '0']; ;4
231;1.1.8.6;con;Individual countries could be corrupt too.;['0', '0', '0', '0', '7']; 1;3
232;1.1.8.6.1;pro;The smaller the country, the easier it is for crime organizations to bribe enough people and silence everyone.;['0', '0', '0', '0', '0']; ;4
233;1.1.8.6.1.1;con;Small countries are among the richest and best managed in the world. The reason is that people are closer to the matters managed.;['0', '0', '0', '0', '0']; 1;5
234;1.1.8.6.1.3;con;The interest for crime organizations to bribe is lower when a country is smaller, because whatever wrong they do will be noticed more quickly and because there is less to take.;['0', '0', '0', '0', '0']; ;5
235;1.1.9;con;The USE could never make effective law because there would be too many political parties with completely different needs.;['5', '3', '2', '0', '2']; 12;2
236;1.1.9.1;pro;The political systems of European countries are incompatible.;['1', '0', '0', '0', '0']; 8;3
237;1.1.9.1.1;pro;EU states have vastly different voting systems.;['0', '0', '0', '0', '0']; ;4
238;1.1.9.1.2;pro;While some states are monarchies, such as Sweden, others are republics, e.g., Germany.;['0', '0', '0', '0', '0']; ;4
239;1.1.9.1.3;con;The EU member states' political systems share core principles and roots.;['0', '0', '0', '1', '0']; 2;4
240;1.1.9.1.3.1;pro;The single political systems do share basic principles such as the separation of powers or the rule of law.;['0', '0', '0', '0', '1']; ;5
241;1.1.9.1.3.2;pro;All EU members states are governed democratically.;['0', '0', '0', '0', '1']; ;5
242;1.1.9.1.3.3;pro;"The EU accession procedure is meant to make sure a certain level of uniformity exists in what concerns the political systems, namely through the ""Copenhagen criteria"".";['0', '0', '0', '0', '1']; 5;5
243;1.1.9.1.3.4;pro;There is an EU Charter of Fundamental Rights which all EU citizens are entitled to.;['0', '0', '0', '0', '0']; 2;5
244;1.1.9.2;pro;The variety of positions taken by EU member states governments indicates that political parties across USE will be incredibly diverse. This will make formation of a government difficult.;['0', '1', '0', '0', '0']; ;3
245;1.1.9.2.1;pro;The EU's foreign policy is currently dysfunctional as member states disagree on what needs to be done, with some members trying to emphasise their policies over other members' policies. A unified political union would allow for a single foreign policy that is not deadlocked.;['0', '0', '0', '0', '0']; 6;4
246;1.1.9.2.1.1;pro;"Germany is against the presence and exercises of the US in Europe; Poland is heavily in favor, so much so that it even offers a subsidy for a permanent military presence.";['0', '0', '0', '0', '0']; ;5
247;1.1.9.2.1.2;pro;Some central-European countries have pro-Israel policies, while many western-European countries have pro-Palestine or even anti-Israel policies.;['0', '1', '0', '1', '0']; 7;5
248;1.1.9.2.1.3;pro;"Germany wants to build the ""Nord Stream 2"" pipeline from Russia, which Poland is categorically against.";['0', '0', '0', '0', '0']; ;5
249;1.1.9.2.1.4;con;On the contrary, being able to speak with multiple voices is beneficial for the EU.;['0', '0', '0', '1', '1']; 9;5
250;1.1.9.2.1.4.1;pro;Regarding North Korea, while France and Germany generally favor stronger sanctions, Sweden and Switzerland tend to favor more direct diplomacy. This allows different EU member states to test out different approaches.;['0', '0', '0', '0', '0']; ;6
251;1.1.9.2.1.4.2;pro;Certain states have recalled their embassies from other states to make a political gesture or preserve security of personnel, as France has previously done from Syria. Embassies from other countries could then act as proxies to gather information and serve citizens of states without diplomatic presence.;['0', '0', '0', '0', '0']; ;6
252;1.1.9.2.1.4.3;pro;Speaking with two voices allows appeasement of both the US and Russia at the same time.;['0', '1', '1', '0', '0']; ;6
253;1.1.9.3;con;The parties present in the European Parliament are pan-European groupings of national parties that share common values. These have been effective at making decisions so far and would easily transfer over to the USE parliament.;['0', '0', '0', '0', '1']; ;3
254;1.1.9.4;con;An election threshold can solve this problem effectively.;['0', '0', '0', '0', '1']; ;3
255;1.1.9.5;con;It would actually be a positive scenario if different political organizations must talk to peers in other regions to organise themselves into bigger organizations. Similar things happen in any nation state and enhances understanding between groups and the political life.;['0', '0', '0', '0', '0']; ;3
256;1.1.9.5.1;con;An over obsession with cooperation and bipartisanship, as seen in the US, can be a negative thing.;['0', '0', '0', '0', '0']; ;4
257;1.1.9.6;con;Many modern democracies have a lot of political parties. This has not proven to be an obstruction compared to nations with few parties.;['0', '0', '0', '0', '1']; ;3
258;1.2;pro;The USE will benefit EU members economically.;['24', '7', '12', '17', '74']; 6;1
259;1.2.1;pro;The USE will better be able to stand its ground facing other big international players as USA, China, Russia, Brasil or India, in economical and trading negotiations.;['0', '0', '1', '0', '10']; 3;2
260;1.2.1.1;con;The EU will still be economically weaker than the US and China.;['0', '0', '0', '0', '0']; ;3
261;1.2.2;pro;The USE will harmonize laws and regulations more than the EU does, reducing internal barriers to trade.;['3', '1', '3', '1', '7']; 5;2
262;1.2.2.1;pro;By standardising health and safety regulations, businesses can reduce their costs as they no longer need to conform to different standards.;['0', '0', '0', '0', '0']; ;3
263;1.2.2.2;pro;"Measures like the Euro were implemented to reduce internal barriers to trade; a USE having a formal standardised currency across all states would be beneficial on this basis.";['0', '0', '0', '0', '0']; 1;3
264;1.2.2.2.2;con;It can be harmful to combine many countries under one valuta.;['0', '0', '0', '0', '0']; ;4
265;1.2.2.2.2.1;pro;Internal money transfers are a common feature of federal states (e.g. Equalization Payments in Germany) and burden wealthier states.;['0', '0', '0', '0', '0']; ;5
266;1.2.2.2.2.2;pro;The Greek government debt crisis illustrated how a struggling economy in the EU will not benefit from improved exchange rates.;['0', '0', '1', '0', '0']; 7;5
267;1.2.2.3;pro;Differing rules of origin for products means businesses need to set up production processes in multiple member states.;['0', '0', '0', '0', '0']; ;3
268;1.2.2.4;pro;Overhead costs incurred in obtaining a work permit, a residence permit, driving license, etc., can be avoided.;['0', '0', '0', '0', '0']; ;3
269;1.2.3;pro;A deeper financial integration would create financial stability in the USE.;['3', '2', '1', '6', '13']; 4;2
270;1.2.3.1;pro;A unified fiscal policy will be beneficial for current member states.;['0', '0', '0', '0', '1']; ;3
271;1.2.3.1.1;pro;A monetary union can only work if accompanied by a common fiscal policy. They are two sides of the same coin (p. 72).;['0', '0', '0', '0', '1']; ;4
272;1.2.3.1.2;pro;"Strong fiscal policies have been correlated with tackling inequality; a unified fiscal policy could address the inequalities existing in the current EU.";['0', '0', '0', '0', '1']; ;4
273;1.2.3.1.3;pro;A common fiscal policy will allow current member states to share the risk of any economic shock, preventing any one member state from facing the brunt of a crisis.;['0', '0', '0', '1', '1']; ;4
274;1.2.3.1.3.1;pro;The harms of country-specific macroeconomic shocks will be distributed across all current member states.;['0', '0', '0', '0', '0']; ;5
275;1.2.3.1.3.2;pro;"Greece accounts for less than 2% of the output of the EU; writing off its risk would be easy if the EU had a common fiscal policy.";['0', '0', '0', '0', '2']; ;5
276;1.2.3.1.4;con;A unified fiscal policy could create a greater barrier to entry for prospective states.;['0', '0', '0', '0', '0']; ;4
277;1.2.3.3;pro;By standardising taxation policy, neither corporations or individuals would be able to migrate to member states that have low corporate tax. This would allow the USE to obtain more taxation revenue which it can then reinvest into services.;['0', '0', '0', '0', '3']; 9;3
278;1.2.3.3.1;pro;The current European Union is already making small steps in this regard. In a USE its ability to do so would be greatly increased.;['0', '0', '0', '0', '1']; ;4
279;1.2.3.3.2;con;High(er) taxes do not make wealthy individuals move.;['0', '0', '0', '0', '0']; 3;4
280;1.2.3.3.2.1;pro;"The average millionaire is relatively old with deep roots in their community; they usually have strong family and business ties.";['0', '0', '0', '0', '0']; ;5
281;1.2.3.3.2.2;pro;"In the US, tax burden various greatly between the individual states; however, only about 2.5% of millionaires move to different states each year. Also, not all millionaires move to lower-tax states.";['0', '0', '0', '0', '0']; ;5
282;1.2.3.3.3;con;This could lead to capital flight.;['1', '0', '0', '0', '1']; 1;4
283;1.2.3.3.3.1;pro;Hong Kong has incredibly low corporate tax rates.;['0', '0', '0', '0', '0']; ;5
284;1.2.3.3.3.2;pro;"Singapore's low tax rates make it seem like a tax haven; it is one country corporations could relocate to.";['0', '0', '0', '0', '0']; ;5
285;1.2.3.3.3.3;con;Relevant successful businesspeople started their business in big federations (e.g., the USA) with relatively high taxes but stable and predictable fiscal policies (e.g., Elon Musk started his business in the USA).;['0', '0', '0', '0', '0']; 1;5
286;1.2.4;con;Regional economic imbalances will make economic policies ineffective.;['3', '2', '1', '1', '4']; 5;2
287;1.2.4.1;pro;The economies of EU member states are shown to vary in terms of their individual wealth and contribution to the bloc’s combined GDP. In 2016, Germany accounted for over a fifth (21.1%), then the U.K. (16.0%), France (15.0%), Italy (11.3%), Spain (7.5%) and the Netherlands (4.7%).;['0', '0', '0', '0', '1']; ;3
288;1.2.4.1.1;pro;Eleven Member States had a GDP of less than 1% of the EU total. They were: Malta, Cyprus, Estonia, Latvia, Lithuania, Slovenia, Croatia, Bulgaria, Luxembourg, Slovakia and Hungary.;['0', '0', '0', '0', '0']; ;4
289;1.2.4.2;pro;Due to structural divergences between the member states' economies, there is a difference in the need for fiscal discipline for some states and government spending for others.;['0', '0', '0', '0', '0']; ;3
290;1.2.4.2.1;pro;It is important for countries to be able to set their own interest and exchange rates to combat unemployment and inflation as they arise. A common currency means countries cannot do this themselves;['0', '0', '0', '0', '0']; ;4
291;1.2.4.2.2;pro;"In the long term, devaluation would have devasted southern states' economies, while countries such as Germany benefited from a ""weak"" currency, because it helps their exports.";['0', '0', '0', '0', '0']; 18;4
292;1.2.4.3;con;The EU is trying to fix this problem with specific cohesion funds.;['0', '0', '0', '0', '1']; ;3
293;1.2.4.4;con;The USE will help to reduce economic inequalities between current member states.;['0', '0', '0', '0', '0']; ;3
294;1.2.4.4.1;pro;The USE public administration can better redistribute wealth and jobs among the different members of the union.;['0', '0', '0', '1', '1']; ;4
295;1.2.4.4.1.1;pro;Most European countries have strong social benefits programs including healthcare, retirement and (nearly) free basic and higher education. The USE will be able to equitably spread out the benefits of such programs.;['0', '0', '0', '0', '0']; ;5
296;1.2.4.4.2;pro;A unified USE makes it possible to establish a uniform social security system throughout Europe. Such a system is vital to avoid social crises, like the one that happened in Greece.;['0', '0', '0', '0', '3']; 5;4
297;1.2.4.4.2.1;pro;A unified social security system would see financial transfers from richer nations to poorer ones.;['0', '0', '0', '0', '0']; ;5
298;1.2.4.4.2.1.1;con;Rich countries would be opposed to greater fiscal integration on most big-ticket items (e.g. healthcare, pensions, welfare) as they would see this as a subsidy to poorer countries.;['0', '0', '0', '0', '0']; ;6
299;1.2.4.4.2.1.1.1;pro;Rich regions likely would not accept sharing their wealth, as the latest example of Catalonia's independence effort shows. One of the biggest reasons for secession is economic.;['0', '0', '0', '0', '0']; ;7
300;1.2.4.4.2.1.1.1.1;con;Rich regions in the EU are already sharing their wealth with poorer ones. There is no reason to think this would not be the case in a USE.;['0', '0', '0', '0', '0']; ;8
301;1.2.4.4.2.1.1.2;con;The richer countries already contribute more to the EU than they are getting back financially. They receive other benefits, which would not have to change in case of a change in structure.;['0', '0', '0', '0', '0']; 1;7
302;1.2.4.4.3;con;Economically stronger countries would be hurt.;['0', '0', '0', '0', '0']; ;4
303;1.2.4.4.3.2;con;Rich regions would benefit from increased economic and political stability in Europe. For example, relatively small, fiscally irresponsible Greece played a major role in a crisis that affected all of Europe.;['0', '0', '0', '0', '2']; ;5
304;1.2.4.5;con;Almost every country in the world has similar problems, with some regions being much more well developed than others.;['0', '0', '0', '0', '2']; ;3
305;1.2.4.5.1;pro;In the USA, the state of California has around the same GDP as the UK, with it being around 5 times the state of Massachusetts, which is somewhere in the middle in terms of GDP in the USA.;['0', '0', '0', '0', '0']; 1;4
306;1.3;pro;The development of the European Union since 1945 has been one of the most successful peace projects in history. Developing the EU into a USE will consolidate this effort and ensure lasting peace.;['28', '6', '7', '24', '182']; 16;1
307;1.3.1;pro;A strong European identity would make the region more peaceful.;['3', '2', '1', '3', '14']; ;2
308;1.3.1.2;con;Historically, strong national identities have not made nations more peaceful.;['0', '0', '0', '0', '1']; ;3
309;1.3.1.2.1;pro;A strong German identity in the 1930s did not bring about more peace. A strong Russian identity in the 1910s did not bring about more peace. A strong British identity in the 1800s did not bring about more peace. An expansionist EU identity could also increase the risk of conflict.;['0', '0', '0', '0', '0']; 5;4
310;1.3.2;pro;The EU has contributed to peace since its inception;['0', '0', '0', '0', '0']; ;2
311;1.3.2.1;pro;The EU was instrumental as a driver of the Good Friday Agreement.;['0', '0', '0', '0', '0']; 3;3
312;1.3.2.2;pro;European nations have been at war every single generation until now - the baby boomers are the first generation in the Western part of the EU to have lived without war.;['0', '0', '0', '0', '0']; 4;3
313;1.3.2.3;pro;"According to the Nobel committee, the EU ""contributed to the advancement of peace"".";['0', '0', '0', '0', '0']; 8;3
314;1.3.2.3.1;con;Argumentum ab auctoritate.;['0', '0', '0', '0', '0']; ;4
315;1.3.2.3.2;con;This was met with strong criticism.;['0', '0', '0', '0', '0']; ;4
316;1.3.2.4;con;Since the EU has been at peace since 1945, it is clear that peace is possible without the USE.;['0', '0', '0', '0', '0']; 2;3
317;1.3.2.4.1;pro;It is a basic result of peace research that democracies do not fight each other. There is, therefore, no need to create a USE to maintain peace in Europe.;['0', '1', '0', '0', '0']; 7;4
318;1.3.2.4.2;con;The current Libyan crisis is the perfect example where two European states, namely France and Italy, are supporting different sides for their own gain and pushing a foreign country to the brink of civil war. A USE where the states have no foreign policy would avoid such risks.;['0', '0', '0', '1', '2']; 3;4
319;1.3.2.4.2.1;pro;Italy is currently (as of 01/05/2019) supporting the Al-Serraj government, publicly supported by the U.N. and EU, whereas evidence suggests France supports Haftar.;['0', '0', '0', '0', '1']; 3;5
320;1.3.2.4.3;con;That does not preclude conflict arising in the future. It is best to take measures which decrease the probability of future conflict, rather than assuming conflict will never occur.;['0', '0', '0', '1', '0']; ;4
321;1.3.3;con;Robust and open trade is more likely to bring peace among members without the risks associated with forming a large federation.;['6', '1', '2', '3', '9']; 9;2
322;1.3.3.1;pro;People with shared economic interests are less likely to fight amongst each other.;['0', '0', '0', '0', '0']; 1;3
323;1.3.3.2;pro;The USE will require participating countries to abandon their sovereignty and give it to the newly created political entity. This is a serious obstacle to realising the USE.;['0', '1', '0', '0', '0']; 2;3
324;1.3.3.2.1;pro;A USE would centralise many policy areas, depriving former member states from regulating on those areas.;['2', '3', '2', '2', '4']; 3;4
325;1.3.3.2.1.1;pro;Economic policy would have to be determined by the centre for it to be effective.;['0', '0', '0', '0', '1']; 6;5
326;1.3.3.2.2;pro;Loss of sovereignty is never popular, and will lead to increasing political discontent. This will only hinder the stability of the USE.;['2', '1', '2', '4', '0']; ;4
327;1.3.3.2.2.1;pro;An inability to elect a government that was reflective of their own beliefs led to the Scottish referendum: whatever way Scotland votes, they get a much more right-wing government than they want as England has the majority of seats in Parliament. Such sentiments will only be exacerbated when power moves even further away to a supra-national level.;['0', '0', '0', '0', '0']; ;5
328;1.3.3.2.2.1.1;pro;The more the British government moves away from Scottish opinion, the more support there is for Scottish independence.;['0', '0', '0', '0', '0']; ;6
329;1.3.3.2.2.2;pro;"It was a loss of sovereignty that led to the British wanting to leave the EU; any further attempts to remove power from Britain will inevitably lead to protests and increasing discontent.";['0', '0', '0', '0', '0']; ;5
330;1.3.3.2.2.2.1;pro;Thousands are already protesting at the possibility of not leaving the EU.;['0', '0', '0', '0', '0']; ;6
331;1.3.3.2.3;pro;"Many nations had to fight for their sovereignty; therefore, it is very unlikely that they will give up sovereignty to a supranational government.";['5', '6', '4', '2', '1']; 5;4
332;1.3.3.2.3.1;pro;Many Poles paid with their lives for their sovereignty at the Katyn massacre.;['0', '0', '0', '0', '1']; 1;5
333;1.3.3.2.3.1.1;con;Which was committed by the Soviet Union, in wartime. The fear of war and the vulnerability of an isolated Poland at the time are lessons that should lead us to support a strong EU, not to oppose it.;['0', '0', '0', '0', '0']; 1;6
334;1.3.3.2.3.2;con;"Many of these fights were fought for popular sovereignty, mainly against monarchical or foreign rule. The USE as a super-federal construct would not put the sovereignty of the people at stake; there would only be more levels of decision-making.";['0', '0', '0', '0', '1']; 1;5
335;1.3.3.2.3.3;con;"People have fought and died for all sorts of causes; this does not automatically makes the cause to be in any way desirable or even applicable.";['1', '0', '0', '0', '1']; ;5
336;1.3.3.2.4;con;EU countries already give up large amounts of their sovereignty.;['3', '0', '3', '5', '17']; 2;4
337;1.3.3.2.4.1;pro;Countries forfeit a certain degree of sovereignty when they join international institutions.;['0', '0', '0', '0', '0']; ;5
338;1.3.3.2.4.1.1;pro;The European Court of Justice is the highest court for any member state, and can overrule the Supreme Courts of individual states.;['0', '0', '0', '0', '0']; ;6
339;1.3.3.2.4.1.1.1;pro;Participation in the EU entails a limitation of sovereignty, as recognised by the ECJ in Van Gend and Loos. Increased sovereignty does not present qualitatively different obstacles to the integration process already successfully in place.;['0', '0', '0', '0', '0']; 2;7
340;1.3.3.2.4.1.2;pro;EU member states are part of the World Trade Organisation, agreeing to abide by an internationally agreed set of trade rules. This implicitly concedes the ultimate right to determine your own trade rules.;['0', '0', '0', '0', '0']; ;6
341;1.3.3.2.4.2;pro;Countries do not have complete sovereignty in the status quo.;['0', '0', '0', '0', '1']; ;5
342;1.3.3.2.4.2.1;pro;Smaller states are often dependent on larger states, even in terms of internal policy, which means that the relationship between states is better understood in terms of power relationship rather than sovereignty.;['0', '0', '0', '0', '1']; ;6
343;1.3.3.2.4.2.2;pro;Governments often cede sovereignty to international treaties and organizations.;['0', '0', '0', '0', '0']; ;6
344;1.3.3.2.4.2.2.1;con;The United Nations, one of the major international organizations, actually aims to uphold state sovereignty.;['0', '0', '0', '0', '0']; ;7
345;1.3.3.2.4.2.3;pro;Globalization has meant all states have had to cede some sovereignty to others.;['0', '0', '0', '0', '0']; ;6
346;1.3.3.2.4.2.3.1;pro;Globalisation has encouraged a race to the bottom, where current member states are lowering regulatory standards in order to attract businesses when they otherwise would not want to. The collective bargaining power of the USE would prevent such a race to the bottom.;['0', '0', '0', '0', '0']; 9;7
347;1.3.3.2.4.2.4;con;Even if countries do not have full and complete sovereignty, the USE would doubtlessly lead to countries having less sovereignty.;['0', '0', '0', '0', '0']; ;6
348;1.3.3.2.4.3;con;It is vital countries retain as much sovereignty as possible.;['0', '0', '0', '0', '0']; ;5
349;1.3.3.2.4.3.1;pro;A loss of sovereignty cedes power to actors who may not have that state's interests at heart.;['0', '0', '0', '0', '0']; ;6
350;1.3.3.2.5;con;This happens in any federation. There was a willful intention to lose sovereignty and to standardize laws and treaties from the very start of the EU.;['0', '0', '1', '0', '6']; 9;4
351;1.3.3.2.5.1;pro;A good example of states losing sovereignty to a federation is the United States of America.;['0', '0', '0', '0', '0']; ;5
352;1.3.3.2.5.2;pro;Parliaments around Europe have ceded to the primacy of EU law up to now because they see the benefits that can be realised if they do.;['0', '0', '0', '0', '0']; ;5
353;1.3.3.2.5.3;con;The USE would lead to a further loss of sovereignty compared to the EU, so it is unclear why a loss of some sovereignty is an indication of support for losing even more.;['0', '0', '0', '0', '0']; ;5
354;1.3.3.2.6;con;There is a benefit to ceding part of ones sovereignty in a small nation state to have influence and hence sovereignty over a much larger body.;['0', '2', '1', '1', '6']; ;4
355;1.3.3.2.6.1;pro;Countries will have a greater say over federal policies as a whole.;['0', '0', '0', '0', '0']; 10;5
356;1.3.3.2.6.2;con;Individual voters would have less power per vote, as their vote would only count as one in 512 million, as opposed to one in their country's smaller population number.;['0', '0', '0', '0', '0']; ;5
357;1.3.3.3;pro;Nations with robust and open trade are more likely to have republican or democratic virtues, and thus cultures which are unwilling to engage in war with other, similar, nation states.;['0', '0', '0', '0', '0']; 3;3
358;1.3.3.4;con;Robust and open trade is an outcome of long lasting peace and mutual trust. While more amicable deals will always help solidify peace, you can't have trade before the other.;['0', '0', '0', '1', '1']; ;3
359;1.3.3.5;con;Trade can be a potential source of conflict (p. 3), but this would be lessened in a federated system with greater integration.;['0', '0', '0', '0', '0']; ;3
360;1.3.4;con;Factors other than the EU were responsible for peace in Europe.;['3', '5', '2', '2', '3']; ;2
361;1.3.4.1;pro;In Europe, there has been peace because of a Pax Americana.;['0', '0', '0', '1', '0']; ;3
362;1.3.4.1.1;con;It's only a matter of time before EU-US relations sour.;['0', '0', '0', '0', '1']; 10;4
363;1.3.4.1.2;con;Pax Americana is not a theory with explanatory power, but rather a statement of how things are. The success of the European project on the peace front helps explain how Pax Americana came to be.;['0', '0', '0', '0', '0']; ;4
